Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.126s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.89	6.59	5.97	0.00	0.00	0.00	0.00	0.02	0.00	0.24	0.00	0.00	0.19	0.00	0.47	0.00	0.00	0.00	0.14	0.00	0.00	0.00
3.00	9.90	6.59	6.01	0.00	0.00	0.53	0.28	0.45	0.49	0.00	0.28	0.53	0.00	0.00	0.31	0.00	0.00	0.00	0.31	0.00	0.00	0.00
4.00	9.90	6.61	5.99	0.00	0.00	0.02	0.33	0.25	0.00	1.84	0.14	0.00	0.05	0.12	0.16	0.00	0.00	0.00	0.51	0.11	0.61	0.05
5.00	9.89	6.59	6.01	0.00	0.00	0.05	0.57	0.12	0.00	0.00	0.02	0.00	0.02	0.00	0.14	0.00	0.00	0.00	0.80	0.00	2.46	0.49
6.00	9.90	6.61	5.99	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.38	0.00	0.39	0.00	0.25	0.00	0.00	0.00	0.49	0.49	3.06	1.68
7.00	9.90	6.59	6.01	0.02	0.00	0.00	0.19	0.57	0.00	0.48	0.35	0.00	0.05	0.91	0.16	0.00	0.00	0.00	0.00	0.00	0.57	0.55
8.00	9.89	6.61	5.99	0.00	0.27	0.00	0.00	0.09	0.49	0.00	0.38	0.00	0.00	1.30	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.89
9.00	9.90	6.59	6.01	0.00	0.49	0.00	0.40	0.24	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.54
10.00	9.90	6.61	5.99	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.42
11.00	9.89	6.59	6.01	0.00	0.00	0.00	0.85	0.22	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	1.75
