Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.068s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	8.68	7.77	7.49	1.59	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	1.13
3.00	8.70	7.80	7.50	0.00	3.36	0.00	0.04	0.28	0.00	0.00	0.00	0.00	0.02	0.09	0.05	0.00	0.00	0.48	0.45
4.00	8.70	7.81	7.50	0.00	0.65	0.61	0.73	0.24	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00
5.00	8.70	7.80	7.50	0.99	0.00	0.21	0.00	0.25	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	8.69	7.80	7.50	3.10	1.32	0.00	0.31	0.31	0.00	0.00	0.00	0.07	0.00	0.12	0.00	0.00	0.00	0.02	0.14
7.00	8.70	7.81	7.50	1.42	4.51	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.19	0.00	0.00	0.00	0.00	0.40
8.00	8.70	7.80	7.50	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.37	0.19	0.00	0.00	0.00	0.08	0.91
9.00	8.70	7.80	7.50	0.00	1.48	0.00	0.49	0.00	0.00	0.00	0.00	0.21	0.47	0.07	0.00	0.00	0.00	0.00	0.00
10.00	8.70	7.81	7.49	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.01	0.00	0.00	0.00	0.00	0.00	0.00
11.00	8.69	7.80	7.50	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.51	0.20	0.33	0.49	0.00	0.00	0.00	0.00	0.00
12.00	8.70	7.81	7.50	0.00	0.82	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.09	0.57	0.09	0.00	0.00	0.00
13.00	8.70	7.80	7.50	0.34	2.03	0.31	1.53	0.00	0.00	0.00	0.32	0.00	0.00	0.05	0.24	0.00	0.00	0.52	0.75
14.00	8.70	7.80	7.50	0.00	0.00	0.21	0.12	0.07	0.00	0.00	0.19	0.00	0.00	0.77	0.07	0.01	0.00	1.38	1.41
15.00	8.70	7.81	7.50	0.00	0.00	0.01	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.49	0.42	0.00	0.00	0.08	0.34
16.00	8.69	7.80	7.50	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.60	0.00	0.47	0.00	0.00	0.00	0.00	0.00
17.00	8.70	7.80	7.50	1.48	1.34	0.54	0.00	0.00	0.01	0.00	1.30	0.29	0.00	0.11	0.00	0.02	0.00	1.46	0.05
18.00	8.70	7.81	7.50	1.18	0.21	0.89	0.00	0.41	0.00	0.00	0.99	0.28	0.16	0.00	0.00	0.00	0.00	0.15	0.40
19.00	8.70	7.80	7.49	2.67	0.00	1.10	0.49	0.85	0.00	0.00	0.72	0.14	0.49	0.00	0.00	0.00	0.00	0.59	0.00
20.00	8.70	7.80	7.50	0.00	1.15	0.72	0.00	0.07	0.00	0.00	0.31	0.31	0.21	0.00	0.39	0.00	0.00	0.26	0.02
21.00	8.69	7.81	7.50	0.00	0.00	0.33	1.32	0.32	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.62
22.00	8.70	7.80	7.50	0.19	2.43	0.13	0.05	0.38	0.00	0.00	0.05	0.00	0.00	0.00	0.05	0.00	0.00	0.13	0.59
23.00	8.70	7.81	7.50	0.00	0.00	2.87	0.00	0.28	0.00	0.00	0.01	0.00	0.00	0.60	0.57	0.04	0.00	0.31	1.26
24.00	8.70	7.80	7.50	0.00	0.00	0.08	0.05	0.09	0.14	0.00	0.53	0.20	0.00	1.20	1.02	0.78	0.37	0.02	0.53
25.00	8.69	7.80	7.50	4.46	1.63	1.94	0.00	0.07	0.00	0.00	0.49	0.41	0.00	0.24	0.73	0.49	0.00	1.20	0.00
26.00	8.70	7.81	7.50	2.13	1.46	0.00	0.00	0.26	0.00	0.00	0.00	0.22	0.00	0.13	0.16	0.00	0.00	1.15	0.72
27.00	8.70	7.80	7.50	0.00	0.20	0.08	2.43	0.57	0.00	0.00	0.21	0.21	0.19	0.00	0.42	0.00	0.00	0.65	0.65
28.00	8.70	7.80	7.49	0.00	1.52	1.51	0.00	0.20	0.00	0.00	1.32	0.71	0.02	0.00	0.92	0.00	0.00	1.10	0.49
29.00	8.70	7.81	7.50	0.00	1.28	0.00	0.99	0.54	0.00	0.00	0.68	0.38	0.00	0.35	0.94	0.04	0.00	0.00	0.07
30.00	8.69	7.80	7.50	0.00	0.00	0.31	0.00	0.47	0.00	0.00	1.71	0.15	0.00	1.25	0.73	0.00	0.00	2.38	0.21
31.00	8.70	7.80	7.50	0.00	0.40	0.05	1.18	0.12	0.00	0.00	0.00	0.05	0.00	0.69	0.51	0.00	0.00	0.80	0.00
32.00	8.70	7.81	7.50	1.31	0.99	1.78	0.00	0.00	0.00	0.00	0.27	0.09	0.00	0.51	1.04	0.00	0.00	1.32	0.00
33.00	8.70	7.80	7.50	0.71	2.00	0.01	0.91	0.00	0.00	0.00	0.49	0.00	0.00	1.00	0.00	0.07	0.00	0.13	0.00
34.00	8.70	7.81	7.50	0.00	0.16	0.98	0.00	0.00	0.08	0.00	0.00	0.42	0.00	0.20	0.05	0.05	0.31	1.15	0.57
35.00	8.69	7.80	7.50	0.00	0.00	2.83	0.00	0.39	0.00	0.00	0.00	0.02	0.00	0.16	0.93	0.00	0.02	1.44	0.71
36.00	8.70	7.80	7.50	1.61	0.00	0.00	0.00	0.28	0.00	0.00	0.16	0.09	0.00	0.53	0.05	0.00	0.00	0.06	0.07
37.00	8.70	7.81	7.49	0.00	0.00	0.99	0.00	0.00	0.11	0.00	0.31	0.47	0.00	0.42	0.19	1.02	0.00	2.17	0.49
38.00	8.70	7.80	7.50	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.52	0.00	0.12	0.33	0.00	0.00	0.80	0.05
39.00	8.70	7.80	7.50	0.00	2.25	0.99	1.58	0.78	0.00	0.00	0.00	0.58	0.00	0.19	0.54	0.99	0.00	1.59	0.00
40.00	8.69	7.81	7.50	2.45	3.99	1.40	2.12	0.52	0.00	0.00	0.00	0.69	0.00	1.08	0.27	0.00	0.00	0.00	0.02
41.00	8.70	7.80	7.50	0.00	0.49	1.59	0.00	0.24	0.00	0.00	0.18	0.19	0.00	1.10	0.07	0.65	0.20	1.12	0.62
42.00	8.70	7.80	7.50	0.49	1.98	0.49	0.00	0.47	0.00	0.00	0.00	0.46	0.00	0.48	0.21	0.49	0.00	0.87	1.40
43.00	8.70	7.81	7.50	0.49	1.33	0.97	0.00	0.05	0.00	0.00	1.88	0.21	0.00	0.26	0.00	0.00	0.00	2.31	0.92
44.00	8.70	7.80	7.50	0.00	1.05	0.61	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	1.30	0.00
45.00	8.69	7.81	7.50	0.00	0.00	0.99	0.04	0.93	0.38	0.00	0.00	0.60	0.00	0.01	0.52	0.61	0.00	0.87	0.52
46.00	8.70	7.80	7.49	0.00	0.49	1.39	0.51	0.00	0.00	0.00	0.24	0.57	0.00	0.49	0.28	0.00	0.00	0.00	1.24
47.00	8.70	7.80	7.50	0.24	0.00	1.50	0.01	0.00	0.00	0.00	0.49	0.24	0.00	1.51	0.55	0.00	0.00	1.75	0.08
48.00	8.70	7.81	7.50	2.52	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.29	0.00	2.53	0.32	0.00	0.00	0.79	0.82
49.00	8.69	7.80	7.50	0.00	0.00	0.77	2.25	0.16	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00
50.00	8.70	7.80	7.50	0.00	0.00	0.49	0.00	0.61	0.00	0.00	0.00	0.38	0.00	1.64	0.21	0.00	0.00	0.00	0.51
51.00	8.70	7.81	7.50	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.09	0.00	0.25	0.82	0.00	0.00	0.00	0.00
52.00	8.70	7.80	7.50	0.00	0.00	1.58	0.00	1.06	0.00	0.00	0.00	0.39	0.00	0.00	1.55	0.00	0.00	2.70	1.45
53.00	8.70	7.80	7.50	3.84	0.00	0.95	1.40	1.25	0.00	0.00	0.49	0.64	0.00	0.49	1.08	0.00	0.00	0.91	0.79
54.00	8.69	7.81	7.50	0.00	0.00	0.00	0.49	1.18	0.00	0.00	0.01	0.33	0.00	1.90	0.01	0.00	0.00	0.92	0.00
55.00	8.70	7.80	7.49	1.22	0.00	0.00	0.25	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57
56.00	8.70	7.81	7.50	3.42	0.00	1.25	0.02	0.86	0.00	0.00	0.00	0.73	0.00	1.25	1.33	0.00	0.00	2.19	0.09
57.00	8.70	7.80	7.50	0.00	0.00	2.19	0.00	0.82	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	1.74	0.00
58.00	8.70	7.80	7.50	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.49	0.01	0.00	1.26	1.33	0.00	0.00	1.86	0.00
59.00	8.69	7.81	7.50	0.00	0.81	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00
60.00	8.70	7.80	7.50	1.02	2.56	0.49	0.01	0.00	0.00	0.00	0.49	0.58	0.00	0.33	0.49	0.78	0.02	0.00	0.09
61.00	8.70	7.80	7.50	2.51	1.61	0.00	0.00	0.34	0.00	0.00	0.00	0.42	0.00	0.00	1.13	0.00	0.00	1.86	0.45
62.00	8.70	7.81	7.50	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.35	0.00	1.42	1.86	0.00	0.00	1.97	0.19
63.00	8.70	7.80	7.50	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.80	1.04	0.00	0.00	0.00	0.00	0.00	1.64	1.64
64.00	8.69	7.80	7.49	0.00	0.00	2.60	0.00	0.92	0.00	0.00	0.00	0.24	0.00	2.31	0.00	0.00	0.00	0.54	0.13
65.00	8.70	7.81	7.50	0.00	0.00	0.00	0.08	0.97	0.00	0.00	0.78	0.60	0.00	0.00	0.29	0.00	0.00	0.00	1.14
