Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.022s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.49	6.89	6.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.80
3.00	7.50	6.90	6.59	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.38	0.00	1.04
4.00	7.50	6.90	6.61	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.33
5.00	7.50	6.90	6.59	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.84	0.00	1.38	0.00	0.00	0.00	0.47	0.48	0.99
6.00	7.50	6.90	6.61	1.26	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.75	0.00	0.21
7.00	7.50	6.90	6.59	0.29	0.00	0.98	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	1.19	0.00	0.40
8.00	7.50	6.90	6.61	0.00	0.00	0.59	0.00	0.00	0.00	0.47	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.99	0.00	0.64
9.00	7.50	6.90	6.59	0.00	0.00	0.95	0.00	0.00	0.00	0.00	0.12	0.00	0.00	1.31	0.00	0.00	0.00	0.00	0.38	0.00	0.00	1.22
10.00	7.49	6.90	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.25	1.77	0.00	0.42
11.00	7.50	6.90	6.59	0.00	0.00	2.24	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.18	2.38	0.00	1.00
12.00	7.50	6.90	6.61	0.21	0.00	0.09	0.00	0.00	0.09	3.14	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.04	0.49	1.27
13.00	7.50	6.90	6.59	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.28	0.00	0.47	0.16
14.00	7.50	6.90	6.61	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.00	0.37	0.00	1.15	0.01
15.00	7.50	6.90	6.59	0.00	0.00	0.99	0.00	0.00	0.49	0.49	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.33	0.48	1.01	0.35
16.00	7.50	6.90	6.59	1.72	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.07	1.28	1.39	1.50
17.00	7.50	6.89	6.61	0.60	0.00	0.00	0.00	0.00	0.52	1.13	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	0.28	1.75	0.51	0.15
18.00	7.50	6.90	6.59	0.00	0.00	0.19	0.00	0.00	0.34	1.38	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00
19.00	7.49	6.90	6.61	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.12	0.00	0.59	0.00
20.00	7.50	6.90	6.59	0.00	0.00	1.42	0.00	0.00	0.45	1.53	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.42	0.00	0.00	1.06
21.00	7.50	6.90	6.61	2.04	0.00	0.00	0.00	0.00	0.53	0.07	0.00	0.00	0.00	2.18	0.00	1.40	0.00	0.00	0.57	1.85	0.71	0.00
22.00	7.50	6.90	6.59	0.42	0.00	0.21	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.59	1.19	0.00	0.02
23.00	7.50	6.90	6.61	2.11	0.00	0.80	0.00	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.13	1.01	0.19	1.33
