Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.969s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	9.29	8.03	2.24	0.00	0.09	0.00	0.00	0.00	0.31	0.22	0.00	0.22	0.00	0.02
3.00	9.30	8.10	1.60	0.00	0.60	0.00	0.00	0.00	0.47	0.00	0.00	0.35	1.14	0.00
4.00	9.30	8.10	1.39	0.00	0.00	0.40	0.12	0.05	0.22	0.11	0.00	0.00	1.01	0.00
5.00	9.29	8.10	1.15	0.00	0.16	0.54	0.19	0.40	0.00	0.12	0.00	0.19	0.47	1.04
6.00	9.30	8.10	1.18	0.00	1.91	1.50	0.02	0.05	0.00	0.47	0.00	0.05	0.87	0.00
7.00	9.30	8.10	0.88	0.00	0.00	0.59	0.00	0.27	0.00	0.21	0.00	0.35	1.44	0.02
8.00	9.30	8.09	1.25	0.00	0.00	0.95	0.00	0.57	0.00	0.00	0.00	0.40	0.68	0.00
9.00	9.29	8.10	0.86	0.00	0.00	1.17	0.00	0.06	0.00	0.00	0.00	0.21	1.45	0.00
10.00	9.30	8.10	1.20	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.72	1.11	0.00
11.00	9.30	8.10	3.21	0.00	0.68	1.04	0.04	0.81	0.19	0.22	0.00	0.52	0.89	0.00
12.00	9.30	8.10	0.00	0.00	1.05	0.24	0.05	0.00	0.31	0.21	0.00	0.16	1.46	0.01
13.00	9.29	8.10	0.15	0.00	1.39	2.21	0.00	0.00	0.54	0.15	0.00	0.00	0.62	0.00
14.00	9.30	8.09	0.99	0.00	0.00	1.59	0.05	0.16	0.00	0.14	0.00	0.47	0.99	1.00
15.00	9.30	8.10	0.00	0.00	1.25	0.67	0.31	0.54	0.00	0.01	0.00	0.37	1.33	0.05
16.00	9.30	8.10	1.94	0.00	0.12	0.00	0.00	0.00	0.04	0.14	0.00	0.13	0.99	0.01
17.00	9.29	8.10	0.18	0.00	2.37	0.33	0.00	0.00	0.47	0.00	0.00	0.26	0.68	0.02
18.00	9.30	8.10	1.81	0.00	0.08	1.54	0.00	0.00	0.14	0.00	0.00	0.18	0.00	0.00
19.00	9.30	8.10	1.58	0.00	1.97	1.17	0.00	0.00	0.14	0.25	0.00	0.13	1.39	0.00
20.00	9.30	8.09	0.00	0.00	2.45	1.07	0.11	0.29	0.00	0.89	0.00	0.38	1.01	1.08
21.00	9.29	8.10	2.96	0.00	2.34	0.00	0.92	0.67	0.00	0.54	0.00	1.67	1.58	0.00
22.00	9.30	8.10	0.75	0.00	0.00	0.00	0.66	0.00	0.28	0.32	0.00	0.54	2.07	0.00
23.00	9.30	8.10	2.89	0.00	1.42	0.79	0.00	0.31	0.55	0.54	0.00	0.53	2.39	0.00
24.00	9.30	8.10	3.73	0.00	0.02	1.66	0.00	0.08	0.61	0.24	0.00	0.42	1.68	0.00
25.00	9.29	8.10	3.09	0.00	3.90	3.70	0.86	0.00	0.00	0.18	0.00	0.53	0.29	0.00
