Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.148s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.44	6.59	6.25	0.00	0.47	0.00	0.00	0.00	0.51	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0.00	1.14	0.00	0.00
3.00	7.50	6.59	6.30	0.00	0.09	0.00	0.00	0.00	0.02	0.52	0.00	2.17	1.72	0.00	0.00	0.02	0.00	0.00	0.05	0.00
4.00	7.50	6.61	6.30	0.00	0.00	0.08	0.00	0.00	0.05	0.25	0.00	0.00	1.51	0.01	0.00	0.97	0.00	0.49	0.14	0.00
5.00	7.50	6.59	6.30	0.04	0.00	0.01	0.55	0.00	0.05	0.28	0.00	0.00	1.27	0.00	0.00	2.54	0.00	0.99	0.12	0.00
6.00	7.50	6.61	6.30	1.41	0.28	0.29	0.00	0.00	0.02	0.00	0.00	1.70	1.41	0.07	0.00	0.85	0.00	0.55	0.00	0.00
7.00	7.50	6.59	6.30	0.00	1.34	0.75	0.00	0.00	0.00	0.21	0.49	0.00	1.25	0.00	0.00	1.11	0.00	0.49	0.00	0.05
8.00	7.50	6.61	6.30	0.00	0.00	0.00	0.00	0.00	0.07	0.74	0.00	0.32	1.22	0.00	0.00	1.53	0.00	0.00	0.00	0.00
9.00	7.50	6.59	6.30	0.14	1.67	0.00	0.00	0.00	0.75	0.00	0.00	0.00	1.78	0.00	0.00	3.85	0.31	0.60	0.00	0.00
10.00	7.49	6.61	6.30	0.67	0.01	0.14	0.00	0.00	0.00	0.59	0.00	0.13	2.24	0.00	0.00	0.94	0.00	0.00	0.00	0.00
11.00	7.50	6.59	6.30	2.63	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	1.90	0.00	0.00	0.88	0.00	1.38	0.00	0.02
12.00	7.50	6.61	6.30	1.77	0.00	1.00	0.00	0.07	0.34	6.31	0.72	0.92	1.88	0.00	0.00	1.61	0.00	0.05	0.00	0.72
13.00	7.50	6.59	6.30	1.38	0.00	0.00	4.46	0.00	0.68	0.25	0.00	0.00	1.37	0.00	0.00	2.00	0.00	0.31	0.00	0.00
14.00	7.50	6.61	6.30	0.00	0.49	1.77	0.00	0.00	0.21	0.00	0.58	0.00	0.55	0.00	0.00	2.89	0.00	0.61	0.00	0.19
15.00	7.50	6.59	6.30	0.00	0.00	0.49	3.70	0.00	0.64	0.06	4.63	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	1.63
16.00	7.50	6.59	6.30	2.17	0.00	0.00	0.00	0.14	0.15	1.41	0.00	2.06	0.32	0.00	0.00	1.21	0.00	0.04	0.00	1.21
17.00	7.50	6.61	6.30	0.00	0.00	0.00	0.00	0.00	0.91	0.00	0.00	0.42	0.05	0.05	0.01	4.42	0.00	2.26	0.00	0.42
18.00	7.50	6.59	6.30	1.66	0.00	0.00	1.47	0.00	1.21	0.14	0.99	0.49	0.00	0.00	0.00	1.58	0.00	0.80	0.00	0.24
19.00	7.49	6.61	6.30	3.54	0.00	0.06	0.49	0.00	2.01	0.49	0.99	0.04	0.00	0.62	0.00	0.20	0.00	1.08	0.38	0.66
20.00	7.50	6.59	6.30	0.99	0.00	1.68	1.30	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	2.36	0.40	0.40
21.00	7.50	6.61	6.30	0.55	0.86	0.49	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.99	0.00	1.04	0.13	3.44	0.73	0.00
22.00	7.50	6.59	6.30	0.00	3.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	2.06	0.01	0.61	0.52	0.31
23.00	7.50	6.61	6.30	0.00	0.05	0.52	0.49	0.07	0.00	0.99	0.00	1.14	0.00	0.00	0.00	3.44	0.00	0.00	0.71	0.00
