Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.060s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.58	6.25	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.16	1.32	0.04	0.00	0.00	0.00	0.00	0.00
3.00	6.59	6.30	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.02	1.12	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.61	6.30	0.00	0.09	0.02	0.00	0.00	0.00	0.00	0.77	1.07	0.00	0.00	0.00	0.00	0.14	0.28	0.99	0.00	0.00	0.00	0.71	0.00
5.00	6.59	6.30	0.00	0.01	0.00	0.00	0.74	0.00	0.00	0.49	0.94	0.00	0.00	0.00	0.24	0.14	0.44	0.16	0.00	0.04	0.00	0.00	0.44
6.00	6.61	6.30	0.00	0.00	1.70	0.00	0.29	0.00	0.00	0.04	0.52	0.00	0.00	0.00	0.95	0.00	0.45	0.52	0.00	0.00	0.00	0.00	0.00
7.00	6.59	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.52	0.52	0.00	0.00	0.00	0.38	0.09	0.34	0.33	0.00	0.00	0.00	0.00	0.00
8.00	6.61	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.90	0.87	0.00	0.00	0.00	0.00	0.02	0.32	0.00	0.00	0.00	0.00	0.00	0.09
9.00	6.59	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	1.22	0.00	0.00	0.00	0.81	0.02	1.10	0.00	0.00	0.00	0.00	0.00	0.14
10.00	6.61	6.30	0.00	0.00	0.00	0.00	0.31	0.00	0.00	1.18	0.55	0.49	0.00	0.00	0.34	0.00	0.75	0.09	0.00	0.00	0.00	0.00	0.09
11.00	6.59	6.30	0.00	0.00	1.90	0.00	0.49	0.00	0.00	1.55	1.20	0.12	0.00	0.34	0.52	0.20	0.75	1.81	0.00	0.00	0.00	0.00	0.54
