Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.029s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	10.20	7.44	0.09	1.37	0.00	0.38	0.00	0.24	0.00	0.00	2.28	2.16	0.26	0.15	0.33	0.00	1.21
3.00	10.20	7.50	0.09	0.00	0.00	0.13	0.00	0.00	0.00	0.00	2.32	0.00	0.16	0.26	0.69	0.00	1.02
4.00	10.20	7.50	0.00	0.45	0.00	0.29	1.27	0.00	0.00	0.00	1.55	0.00	0.54	0.00	0.35	0.00	1.64
5.00	10.20	7.50	0.14	0.21	1.63	0.31	0.49	0.00	0.00	0.05	2.81	0.00	0.01	0.00	0.64	0.00	0.00
6.00	10.20	7.50	0.12	1.31	0.14	0.04	2.74	0.00	0.49	0.77	0.00	0.55	0.00	0.00	0.00	0.00	0.52
7.00	10.21	7.50	0.00	2.51	0.00	0.00	0.02	0.00	0.21	0.00	3.00	0.00	1.68	0.00	0.85	0.00	0.31
8.00	10.20	7.50	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	1.85	0.00	0.00	0.53	0.45	0.00	0.02
9.00	10.20	7.50	0.00	1.27	0.99	0.00	0.00	1.63	0.00	0.00	1.44	0.00	1.30	0.02	0.32	0.00	0.40
10.00	10.20	7.49	0.00	0.69	0.00	0.00	0.00	0.34	0.00	0.07	0.44	2.61	1.40	1.33	0.25	0.00	0.16
11.00	10.20	7.50	0.00	1.75	2.70	0.00	1.20	1.55	0.00	0.00	0.00	0.04	0.33	0.05	0.00	0.00	0.00
12.00	10.20	7.50	0.00	1.77	0.00	0.00	2.12	0.04	0.00	0.00	2.57	0.00	1.41	0.00	0.61	0.00	0.00
13.00	10.21	7.50	0.00	0.00	1.72	0.00	0.32	0.09	0.02	0.00	1.01	3.38	0.49	0.64	0.35	0.00	0.00
14.00	10.20	7.50	0.00	0.49	2.13	0.00	1.34	3.52	0.00	0.49	0.46	0.00	0.00	0.59	0.04	0.00	4.09
15.00	10.20	7.50	0.00	0.14	1.25	0.00	0.16	0.89	0.00	0.00	3.20	3.74	0.00	0.00	0.07	0.00	0.81
16.00	10.20	7.50	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.49	0.48	0.73	0.49	0.00	0.07	0.00	0.75
