Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.133s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	8.34	7.15	6.57	0.86	0.00	0.00	0.00	0.00	0.00	0.04	0.57	0.00	0.33	0.31
3.00	8.40	7.20	6.59	0.73	0.14	0.14	0.00	0.00	0.00	0.00	0.21	0.02	0.00	0.60
4.00	8.40	7.21	6.61	0.00	0.87	0.00	0.00	0.28	0.00	0.00	0.12	0.00	0.86	0.47
5.00	8.41	7.20	6.59	0.53	0.62	0.52	0.00	0.12	0.00	0.00	0.07	0.00	0.00	0.45
6.00	8.40	7.21	6.61	0.09	0.00	0.00	0.61	0.00	0.06	0.00	0.84	0.33	2.65	0.05
7.00	8.40	7.20	6.59	0.24	0.24	0.00	0.02	0.00	0.00	0.80	0.92	0.00	0.00	0.00
8.00	8.41	7.20	6.61	0.59	0.16	0.00	0.99	0.11	0.00	0.14	0.21	0.00	0.00	0.61
9.00	8.40	7.21	6.59	0.09	0.49	0.46	0.00	0.00	0.00	0.04	0.00	0.92	0.49	0.49
10.00	8.40	7.20	6.61	0.97	0.00	0.81	0.49	0.00	0.00	0.99	0.95	1.81	0.00	0.54
11.00	8.41	7.21	6.59	0.07	1.12	0.97	0.16	1.28	0.00	0.00	0.54	0.00	0.16	0.59
12.00	8.40	7.20	6.61	0.26	0.00	2.08	1.59	0.21	0.00	1.31	0.32	0.00	0.05	0.48
13.00	8.40	7.20	6.59	0.14	0.00	0.49	0.00	0.12	0.44	0.71	0.47	0.22	0.55	0.52
14.00	8.41	7.21	6.61	0.40	0.00	1.61	1.04	0.00	0.11	0.49	0.89	0.49	1.58	0.24
15.00	8.40	7.20	6.59	0.59	1.61	0.99	1.26	0.68	0.00	0.00	0.05	0.00	0.06	0.64
16.00	8.40	7.21	6.59	0.54	0.24	0.00	0.00	0.31	0.00	0.99	0.72	0.00	0.00	0.73
17.00	8.41	7.20	6.61	0.00	0.00	1.85	0.19	0.05	0.08	0.80	0.67	1.58	0.37	0.21
18.00	8.40	7.21	6.59	0.00	0.20	1.18	2.18	0.73	0.00	0.71	0.60	1.24	0.28	0.00
19.00	8.40	7.20	6.61	0.14	1.53	0.00	0.00	0.24	0.00	0.08	2.25	0.53	0.44	0.42
20.00	8.40	7.20	6.59	0.42	0.99	0.00	0.75	0.42	0.00	0.00	0.71	0.91	1.45	0.00
21.00	8.41	7.21	6.61	0.28	0.12	0.00	0.00	0.42	0.00	0.78	0.00	0.00	0.00	0.77
