Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.181s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.88	6.88	6.29	0.00	0.00	0.00	0.47	1.18	0.72	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.05	0.24	0.00	0.00	0.35	0.00	0.00
3.00	6.90	6.90	6.30	0.00	0.07	0.00	0.00	1.44	0.00	0.00	0.01	0.00	0.00	0.00	0.05	0.00	0.00	0.19	1.25	0.00	0.51	0.46	0.00
4.00	6.90	6.90	6.30	0.28	0.28	0.00	0.00	0.00	0.00	0.00	0.51	0.52	0.00	0.00	0.00	0.00	0.00	0.06	1.18	0.00	0.00	0.00	0.02
5.00	6.90	6.90	6.30	0.61	0.28	0.00	0.00	0.99	0.49	0.00	0.00	0.66	0.00	0.07	0.00	0.04	0.00	0.02	0.61	0.00	0.84	0.00	0.00
6.00	6.90	6.90	6.30	1.02	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.16	1.95	0.00	0.00	0.00	1.07	0.26	0.99	1.30	1.88
7.00	6.90	6.90	6.30	0.99	0.00	0.00	0.00	1.15	0.60	0.00	0.00	0.00	0.38	0.21	0.42	1.15	0.00	0.02	1.52	0.05	0.00	0.05	0.84
8.00	6.90	6.90	6.30	0.28	0.00	0.00	3.13	0.20	0.99	0.00	0.00	1.46	0.21	0.12	0.00	0.00	0.00	0.05	1.42	0.00	0.49	1.39	0.74
9.00	6.90	6.90	6.30	0.84	0.00	0.00	1.52	0.00	0.00	0.00	0.00	1.66	0.00	0.16	0.00	0.49	1.40	0.13	0.45	0.35	0.00	0.00	0.92
10.00	6.90	6.90	6.30	0.97	0.00	0.00	0.51	0.59	0.00	0.00	0.00	0.00	1.32	0.13	0.00	0.00	0.05	0.14	0.39	0.21	0.00	0.00	0.97
11.00	6.90	6.90	6.30	0.08	0.00	0.00	0.00	0.49	0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.72	0.42	0.00	0.00	0.16
12.00	6.90	6.90	6.30	0.16	0.00	0.00	0.59	0.00	0.04	0.00	0.00	1.25	0.00	0.00	0.00	0.19	0.00	0.92	0.97	0.69	0.00	0.00	0.00
13.00	6.90	6.90	6.30	1.46	0.00	0.00	0.00	1.51	0.00	0.00	0.71	0.06	0.00	0.02	0.13	0.00	1.48	0.78	2.86	0.26	0.00	0.49	1.98
