Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.225s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.09	8.09	7.80	0.00	0.00	0.20	0.00	0.20	0.00	0.00	0.59	2.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.10	8.10	7.80	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.05	3.09	0.07	0.26	0.00	0.00	0.42	0.00	0.00	0.28	0.00
4.00	8.10	8.10	7.81	0.00	0.00	1.81	0.00	0.00	0.99	0.00	0.00	0.14	0.02	0.00	0.00	0.00	0.64	0.00	0.05	0.33	0.00
5.00	8.10	8.10	7.80	0.00	0.00	0.49	0.00	1.47	0.00	0.00	0.00	0.00	0.26	0.26	0.24	0.00	0.16	0.21	0.02	1.27	0.77
6.00	8.10	8.10	7.80	0.00	0.00	0.00	0.00	2.44	0.98	0.49	0.00	0.00	0.04	0.31	0.02	0.00	0.86	0.99	0.00	0.94	0.07
7.00	8.10	8.10	7.81	0.00	0.00	0.00	0.00	0.00	0.09	0.28	0.00	1.66	0.55	0.00	0.14	0.00	0.55	0.00	0.00	0.31	0.00
8.00	8.09	8.09	7.80	0.00	0.00	0.04	0.00	0.00	1.70	1.07	0.00	0.00	0.45	0.00	0.47	0.00	0.40	0.00	0.26	0.97	0.00
9.00	8.10	8.10	7.80	0.00	0.00	1.10	0.00	0.49	0.31	0.00	0.00	0.99	0.00	0.00	0.37	0.00	0.89	0.00	0.07	0.53	0.00
10.00	8.10	8.10	7.81	0.00	0.00	0.45	0.00	1.17	1.53	0.00	0.00	2.90	0.00	1.92	0.32	0.00	2.83	0.00	0.69	0.46	0.00
11.00	8.10	8.10	7.80	0.00	0.00	0.97	0.00	0.64	1.88	0.00	0.00	0.99	0.00	0.00	0.42	0.00	0.00	0.00	0.31	0.80	0.00
12.00	8.10	8.10	7.81	0.00	0.00	0.77	0.00	0.07	0.49	1.66	0.00	0.66	0.01	0.00	0.26	0.00	0.00	0.00	0.09	0.80	0.00
13.00	8.10	8.10	7.80	0.00	0.00	0.09	0.00	1.28	1.61	0.00	0.00	0.05	0.01	1.34	0.00	0.00	0.00	1.24	0.35	1.34	0.00
14.00	8.09	8.09	7.80	0.00	0.00	0.00	0.00	0.00	0.02	0.49	0.00	0.49	0.55	1.81	0.00	0.00	1.52	2.08	0.12	0.60	0.00
15.00	8.10	8.10	7.81	0.00	0.00	0.07	0.00	2.31	0.00	0.99	0.31	0.00	0.27	0.31	0.00	0.00	0.01	0.49	0.46	0.74	0.00
16.00	8.10	8.10	7.80	0.00	0.00	0.00	0.00	2.53	2.12	0.00	0.00	0.00	0.19	0.42	0.00	0.00	1.73	0.00	0.07	1.04	0.00
17.00	8.10	8.10	7.80	0.00	0.00	0.20	0.00	3.39	1.63	1.25	0.00	0.51	0.02	0.01	0.00	0.00	0.00	0.00	0.20	1.07	0.00
18.00	8.10	8.10	7.81	0.00	0.00	1.21	0.00	0.00	1.57	0.00	0.05	0.20	0.00	0.00	0.04	0.00	0.49	0.72	0.16	0.75	0.00
19.00	8.10	8.10	7.80	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.12	0.02	0.00	0.84	0.66	0.19	1.37	0.00
