Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.178s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	7.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.31	0.26
3.00	7.50	2.89	0.00	0.12	0.00	0.12	0.00	0.28	0.21	0.00	0.00	0.00	0.68
4.00	7.50	0.99	0.00	0.97	0.49	0.00	0.00	0.09	0.00	0.00	0.00	0.02	0.33
5.00	7.50	0.00	0.00	1.07	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.99
6.00	7.50	0.00	0.00	0.40	1.65	0.99	0.00	0.00	0.00	0.00	0.01	0.00	0.94
7.00	7.50	0.00	0.00	2.00	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78
8.00	7.50	0.80	0.00	1.34	0.94	0.01	0.00	0.00	0.00	0.00	0.00	0.72	0.57
9.00	7.50	0.49	0.00	1.01	0.60	0.94	0.00	0.00	1.90	0.00	0.05	0.22	0.38
10.00	7.49	2.21	0.00	0.53	0.88	0.06	0.00	0.44	0.91	0.01	0.09	0.00	0.37
11.00	7.50	0.00	0.00	2.16	0.00	1.32	0.00	0.00	1.32	0.00	0.00	0.00	0.57
12.00	7.50	0.00	0.00	0.00	0.91	2.56	0.00	0.00	1.10	0.00	0.00	0.31	0.75
13.00	7.50	0.00	0.00	0.00	0.00	0.49	0.00	0.00	1.31	0.00	0.00	0.78	0.19
14.00	7.50	0.99	0.00	0.00	0.82	0.49	0.00	0.09	0.88	0.00	0.00	0.00	0.26
15.00	7.50	2.10	0.00	0.00	0.02	0.00	0.00	0.05	1.37	0.00	0.00	0.34	0.05
16.00	7.50	1.77	0.00	0.00	0.06	0.64	0.00	0.00	1.01	0.00	0.00	0.40	0.11
17.00	7.50	1.28	0.00	1.58	0.08	0.07	0.00	0.09	1.22	0.00	0.00	0.45	0.44
18.00	7.50	0.49	0.00	0.55	0.08	0.00	0.00	0.18	0.94	0.00	0.00	0.47	0.58
19.00	7.49	1.61	0.00	0.99	0.00	0.00	0.00	0.29	0.45	0.00	0.00	0.42	0.16
20.00	7.50	0.47	0.00	0.99	1.42	0.52	0.00	0.02	0.89	0.00	0.00	0.02	0.33
21.00	7.50	2.90	0.00	0.00	0.00	0.09	0.00	0.09	1.39	0.18	0.00	0.39	0.24
22.00	7.50	2.19	0.00	1.33	0.00	1.33	0.00	0.00	0.84	0.00	0.00	0.38	0.45
23.00	7.50	0.00	0.00	0.47	0.21	0.12	0.00	0.00	1.25	0.01	0.00	0.09	0.42
24.00	7.50	0.00	0.00	2.86	0.11	0.01	0.00	0.00	0.57	0.00	0.00	0.66	0.66
25.00	7.50	2.83	0.00	2.25	1.44	0.00	0.00	0.44	1.25	0.00	0.00	0.06	0.14
26.00	7.50	1.24	0.00	2.14	0.47	0.05	0.00	0.04	0.00	0.00	0.00	0.31	0.52
27.00	7.50	0.00	0.00	0.59	0.33	0.52	0.00	0.00	1.04	0.00	0.00	0.33	0.35
28.00	7.49	0.55	0.00	1.55	0.73	0.00	0.00	0.00	0.80	0.00	0.00	0.16	1.04
29.00	7.50	3.03	0.00	1.22	0.14	0.41	0.00	0.00	1.44	0.00	0.00	0.59	0.82
30.00	7.50	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.57	0.33
31.00	7.50	0.45	0.00	3.40	2.51	0.54	0.00	0.00	2.08	0.00	0.00	0.89	0.80
32.00	7.50	0.00	0.00	2.30	0.32	0.01	0.00	0.08	1.06	0.00	0.00	0.55	0.49
33.00	7.50	0.85	0.00	1.46	0.09	1.37	0.00	0.14	1.31	0.00	0.00	0.60	0.80
34.00	7.50	3.25	0.00	1.64	2.58	1.68	0.00	0.00	1.90	0.00	0.00	0.52	0.57
35.00	7.50	0.01	0.00	3.43	3.37	0.40	0.00	0.00	2.08	0.00	0.00	0.07	0.89
36.00	7.50	0.73	0.00	0.00	2.70	0.34	0.00	0.08	1.44	0.00	0.00	0.33	0.42
37.00	7.49	0.00	0.00	0.99	2.14	1.50	0.00	0.09	1.71	0.00	0.00	0.75	0.47
38.00	7.50	0.00	0.00	1.28	0.35	1.83	0.00	0.00	1.85	0.00	0.00	0.21	0.47
39.00	7.50	0.99	0.00	0.21	0.57	0.00	0.00	0.28	0.85	0.00	0.00	0.45	0.47
40.00	7.50	0.00	0.00	0.00	0.49	0.00	0.00	0.33	1.25	0.00	0.00	0.47	0.40
41.00	7.50	0.00	0.00	2.46	0.57	0.00	0.00	0.00	0.57	0.00	0.00	0.57	0.33
42.00	7.50	1.64	0.00	3.03	2.79	0.57	0.00	0.02	1.63	0.00	0.00	0.00	0.52
43.00	7.50	1.53	0.00	0.49	2.20	1.52	0.00	0.00	1.79	0.00	0.00	0.41	0.12
44.00	7.50	0.02	0.00	0.00	0.68	1.46	0.00	0.41	2.53	0.00	0.00	0.80	0.73
45.00	7.50	1.42	0.00	0.00	0.00	0.29	0.00	0.00	1.24	0.00	0.00	0.53	0.78
46.00	7.49	1.51	0.00	0.57	0.88	0.57	0.00	0.00	1.93	0.00	0.48	0.75	0.31
47.00	7.50	1.20	0.00	2.60	2.13	0.07	0.00	0.00	1.68	0.00	0.00	0.61	0.49
48.00	7.50	0.00	0.00	1.47	0.84	0.08	0.00	0.00	1.17	0.00	0.00	0.25	0.66
49.00	7.50	1.48	0.00	2.48	0.09	0.06	0.00	0.00	1.44	0.00	0.00	0.72	0.33
50.00	7.50	0.57	0.00	0.04	3.86	0.00	0.00	0.00	1.64	0.00	0.00	0.59	0.28
51.00	7.50	0.00	0.00	2.50	0.28	0.00	0.00	0.00	1.54	0.00	0.00	0.47	0.58
52.00	7.50	0.00	0.00	2.24	0.12	0.00	0.00	0.00	1.88	0.00	0.00	0.35	0.40
53.00	7.50	1.53	0.00	0.87	0.00	0.29	0.00	0.00	1.22	0.00	0.00	0.31	0.49
54.00	7.50	1.59	0.00	1.95	0.00	0.86	0.00	0.00	1.92	0.00	0.00	0.40	0.60
55.00	7.49	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.04	0.48
56.00	7.50	0.00	0.00	0.62	0.00	0.00	0.00	0.27	1.20	0.00	0.00	0.59	0.41
57.00	7.50	0.00	0.00	1.05	0.00	0.46	0.00	0.09	1.01	0.00	0.00	0.66	0.00
58.00	7.50	1.42	0.00	2.73	1.27	0.00	0.00	0.00	1.33	0.00	0.01	0.33	0.00
59.00	7.50	0.00	0.00	2.65	0.28	0.00	0.00	0.00	0.37	0.00	0.00	0.78	0.71
60.00	7.50	0.00	0.00	0.12	0.02	0.00	0.00	0.00	0.08	0.00	0.00	0.14	0.71
61.00	7.50	1.80	0.00	0.12	0.82	0.18	0.00	0.00	0.51	0.00	0.00	0.72	0.45
62.00	7.50	0.37	0.00	2.99	1.64	0.19	0.00	0.00	0.00	0.00	0.00	0.99	0.19
63.00	7.50	1.07	0.00	2.32	1.31	0.26	0.00	0.00	1.24	0.00	0.48	1.01	0.82
