Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.146s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.09	6.59	5.70	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.59	0.28	0.00	0.00	0.85	0.53	0.00	0.00	0.00	0.00
3.00	8.10	6.59	5.70	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00
4.00	8.10	6.61	5.70	0.00	0.00	0.00	1.48	0.79	0.00	0.00	0.07	0.92	0.16	0.00	0.00	0.52	1.35	0.00	0.00	0.00	0.00
5.00	8.10	6.59	5.70	0.64	0.00	0.00	0.51	0.00	0.00	0.00	0.02	0.54	0.12	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.00
6.00	8.10	6.61	5.70	0.38	0.00	1.06	2.47	0.00	0.00	0.00	0.07	0.94	0.00	0.00	0.19	0.00	0.71	0.00	0.00	0.00	0.78
7.00	8.10	6.59	5.70	0.00	0.00	0.06	2.71	1.26	0.26	0.00	0.75	1.32	0.26	0.00	0.00	0.00	2.13	0.00	0.00	0.00	1.98
8.00	8.09	6.61	5.70	0.46	0.00	0.26	1.15	0.00	0.19	0.00	0.08	1.13	0.28	0.00	0.07	0.00	0.34	0.00	0.00	0.00	0.00
9.00	8.10	6.59	5.70	1.07	0.00	0.48	0.49	0.00	0.00	0.00	2.28	0.31	0.61	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00
10.00	8.10	6.61	5.70	0.64	0.00	0.00	1.08	0.00	0.00	0.00	0.04	0.00	0.31	0.00	0.00	0.71	0.13	0.00	0.00	0.00	0.27
11.00	8.10	6.59	5.70	0.38	0.00	0.66	0.00	0.00	0.00	0.00	2.24	2.60	0.12	0.00	0.05	0.00	0.99	0.00	0.00	0.00	0.42
12.00	8.10	6.61	5.70	0.38	0.00	1.01	2.43	0.00	0.00	0.00	0.49	0.00	0.09	0.00	0.00	0.01	0.26	0.00	0.00	0.00	0.00
13.00	8.10	6.59	5.70	0.99	0.00	0.00	1.47	1.13	0.00	0.00	1.32	1.30	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00
14.00	8.09	6.61	5.70	0.31	0.00	0.49	0.00	0.95	0.07	0.00	0.39	0.00	0.51	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00
15.00	8.10	6.59	5.70	1.00	0.00	0.00	0.01	1.58	0.51	0.00	1.86	0.71	0.45	0.00	0.00	0.68	1.15	0.00	0.00	0.00	1.64
16.00	8.10	6.59	5.70	0.99	0.00	1.02	1.41	0.00	0.78	0.00	0.00	0.00	0.16	0.00	0.38	0.00	0.45	0.00	0.00	0.00	0.39
17.00	8.10	6.61	5.70	0.07	0.00	0.00	0.67	0.00	0.08	0.00	0.00	0.52	0.26	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00
18.00	8.10	6.59	5.70	0.25	0.00	0.91	1.39	1.28	0.21	0.00	0.00	0.49	0.07	0.00	0.00	0.98	0.68	0.00	0.00	0.00	0.04
19.00	8.10	6.61	5.70	0.97	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.57	0.15	0.00	0.00	0.93	0.47	0.00	0.00	0.00	0.01
20.00	8.09	6.59	5.70	0.33	0.00	1.22	0.00	0.00	0.00	0.00	0.00	1.73	0.31	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00
21.00	8.10	6.61	5.70	0.92	0.00	0.42	0.00	1.34	0.00	0.00	0.01	0.49	0.31	0.00	0.07	1.48	0.00	0.00	0.00	0.00	0.00
22.00	8.10	6.59	5.70	0.26	0.00	2.54	0.00	0.00	0.00	0.00	2.01	1.72	0.33	0.00	0.00	0.00	2.16	0.00	0.00	0.00	0.32
23.00	8.10	6.61	5.70	0.33	0.00	0.54	3.53	0.00	0.31	0.00	0.00	1.31	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	8.10	6.59	5.70	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.26
25.00	8.10	6.61	5.70	0.00	0.12	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	8.09	6.59	5.70	0.00	0.28	0.31	1.95	0.09	0.26	0.00	0.24	2.74	0.38	0.00	0.68	0.16	1.63	0.00	0.00	0.00	0.12
27.00	8.10	6.61	5.70	0.49	0.00	0.29	0.00	1.40	0.02	0.00	0.99	0.00	0.64	0.00	0.33	0.24	1.07	0.00	0.00	0.00	1.61
28.00	8.10	6.59	5.70	0.14	0.00	0.00	2.68	0.49	0.53	0.00	0.57	0.00	0.05	0.00	0.00	1.44	1.51	0.00	0.00	0.00	0.00
29.00	8.10	6.59	5.70	1.42	0.14	0.00	1.44	0.00	0.09	0.00	0.00	0.24	0.00	0.00	0.00	0.01	0.75	0.00	0.00	0.00	0.00
30.00	8.10	6.61	5.71	1.15	0.13	0.05	1.48	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.79	0.00	0.00	0.00	0.00
31.00	8.10	6.59	5.70	0.82	0.22	1.84	2.17	0.00	0.14	0.00	1.45	2.04	0.05	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00
32.00	8.10	6.61	5.70	1.30	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.14	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00
33.00	8.09	6.59	5.70	0.26	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	8.10	6.61	5.70	0.41	0.00	0.00	1.45	0.00	0.12	0.00	0.88	0.81	0.42	0.00	0.00	0.00	1.86	0.00	0.00	0.00	0.00
35.00	8.10	6.59	5.70	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.08	0.00	0.00	0.00	0.59	1.61	0.00	0.00	0.00	0.00
36.00	8.10	6.61	5.70	0.91	0.00	0.31	0.00	1.41	0.00	0.00	0.13	0.01	0.21	0.00	0.00	1.13	1.47	0.00	0.00	0.00	0.27
37.00	8.10	6.59	5.70	0.25	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.26	0.40	0.00	0.00	0.57	0.12	0.00	0.00	0.00	0.00
38.00	8.10	6.61	5.70	0.05	0.00	0.00	2.93	0.00	0.22	0.00	0.00	0.00	0.05	0.00	0.00	1.31	0.91	0.00	0.00	0.00	0.00
39.00	8.09	6.59	5.70	0.33	0.00	0.41	0.00	0.00	0.00	0.00	0.22	0.05	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00
40.00	8.10	6.61	5.70	0.14	0.00	0.00	1.33	0.00	0.25	0.00	0.53	1.51	0.09	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00
41.00	8.10	6.59	5.70	0.00	0.00	0.09	0.49	0.54	0.16	0.00	0.85	0.16	0.12	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00
42.00	8.10	6.59	5.70	0.38	0.00	0.00	0.99	0.20	0.33	0.00	0.00	0.73	0.00	0.00	0.00	0.73	3.64	0.00	0.00	0.00	0.41
43.00	8.10	6.61	5.70	0.00	0.00	0.00	1.15	0.02	0.45	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.99	0.00	0.00	0.00	0.00
44.00	8.10	6.59	5.70	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.60	0.61	0.02	0.00	0.00	0.26	1.78	0.00	0.00	0.00	0.00
45.00	8.09	6.61	5.70	0.37	0.00	0.05	2.97	0.00	0.00	0.00	0.07	1.50	0.29	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00
46.00	8.10	6.59	5.70	1.72	0.00	0.00	0.09	0.00	0.00	0.00	0.00	1.72	0.38	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.00
47.00	8.10	6.61	5.70	1.01	0.00	2.04	0.07	1.18	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00
48.00	8.10	6.59	5.70	0.68	0.00	2.04	0.00	0.32	0.00	0.00	0.38	0.53	0.16	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.00
49.00	8.10	6.61	5.70	0.54	0.00	1.37	2.23	0.00	0.00	0.00	1.21	2.14	0.14	0.00	0.05	1.74	1.37	0.00	0.00	0.00	0.00
50.00	8.10	6.59	5.70	0.59	0.00	2.52	0.33	0.00	0.00	0.00	0.00	1.63	0.55	0.00	0.28	1.61	0.00	0.00	0.00	0.00	0.00
51.00	8.09	6.61	5.70	0.73	0.00	0.49	0.00	0.00	0.00	0.00	0.49	1.33	0.54	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.02
52.00	8.10	6.59	5.70	0.08	0.00	1.83	0.33	0.00	0.00	0.00	0.27	2.84	0.26	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.00
53.00	8.10	6.61	5.70	0.15	0.00	0.00	1.22	0.00	0.67	0.00	0.99	1.01	0.49	0.00	0.00	0.52	1.40	0.00	0.00	0.00	0.07
54.00	8.10	6.59	5.70	0.69	0.00	0.00	0.00	0.00	0.92	0.00	0.00	2.38	0.00	0.00	0.00	0.91	0.35	0.00	0.00	0.00	0.37
55.00	8.10	6.59	5.70	0.64	0.00	0.00	0.00	0.00	0.64	0.00	2.18	0.21	0.85	0.00	0.00	0.99	1.94	0.00	0.00	0.00	0.00
56.00	8.10	6.61	5.70	0.37	0.00	0.00	1.78	1.42	0.27	0.00	0.00	1.99	0.00	0.00	0.00	0.48	0.24	0.00	0.00	0.00	1.02
57.00	8.10	6.59	5.70	0.40	0.00	0.00	0.00	0.00	0.91	0.00	0.00	0.33	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00
58.00	8.09	6.61	5.71	0.92	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.07	1.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00
59.00	8.10	6.59	5.70	0.87	0.00	0.00	1.24	0.00	0.02	0.00	1.40	0.59	0.31	0.00	0.00	2.14	0.75	0.00	0.00	0.00	0.00
60.00	8.10	6.61	5.70	1.87	0.00	1.41	0.00	0.00	0.00	0.00	2.11	3.49	0.48	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00
61.00	8.10	6.59	5.70	1.06	0.00	0.01	0.00	0.00	0.00	0.00	1.12	0.26	0.39	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.00
62.00	8.10	6.61	5.70	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.57	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00
63.00	8.10	6.59	5.70	0.15	0.00	0.00	0.00	0.00	0.52	0.00	0.87	0.99	0.60	0.00	0.00	2.25	2.04	0.00	0.00	0.00	0.00
64.00	8.09	6.61	5.70	0.24	0.00	0.15	0.67	0.00	0.14	0.00	0.21	0.33	0.47	0.00	0.00	0.89	0.49	0.00	0.00	0.00	0.00
65.00	8.10	6.59	5.70	1.95	0.00	0.00	0.99	0.00	0.00	0.00	0.98	1.84	0.27	0.00	0.00	1.22	0.99	0.00	0.00	0.00	0.00
66.00	8.10	6.61	5.70	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.75	0.00	0.00	2.76	0.00	0.00	0.00	0.00	0.00
67.00	8.10	6.59	5.70	1.00	0.00	0.00	1.71	0.00	0.06	0.00	0.99	1.25	0.80	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00
68.00	8.10	6.59	5.70	0.69	0.00	0.00	0.49	0.00	0.02	0.00	0.05	1.06	0.12	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.00
69.00	8.10	6.61	5.70	1.11	0.00	0.00	0.00	0.00	0.45	0.00	0.99	0.49	0.26	0.00	0.00	0.55	1.31	0.00	0.00	0.00	0.00
70.00	8.09	6.59	5.70	1.22	0.00	0.00	0.00	0.00	1.13	0.00	0.32	0.19	0.29	0.00	0.00	3.01	0.00	0.00	0.00	0.00	0.00
71.00	8.10	6.61	5.70	1.77	0.00	0.00	1.48	0.00	0.16	0.00	2.81	0.00	0.64	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.00
72.00	8.10	6.59	5.70	1.48	0.00	0.00	0.78	0.99	0.05	0.00	0.00	0.31	0.78	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00
73.00	8.10	6.61	5.70	1.98	0.00	0.41	0.99	0.31	0.24	0.00	0.99	2.19	0.00	0.00	0.08	2.21	2.66	0.00	0.00	0.00	0.00
74.00	8.10	6.59	5.70	1.34	0.00	1.48	0.00	0.00	0.59	0.00	0.00	1.40	0.37	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00
75.00	8.10	6.61	5.70	1.46	0.00	1.18	1.45	0.00	0.00	0.00	0.39	1.68	0.71	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00
76.00	8.09	6.59	5.70	0.55	0.02	1.27	2.60	0.00	0.00	0.00	0.68	0.75	0.78	0.00	0.02	1.94	3.52	0.00	0.00	0.00	0.00
77.00	8.10	6.61	5.70	0.95	0.49	1.25	2.20	0.89	0.00	0.00	0.51	1.34	0.11	0.00	0.00	0.01	2.73	0.00	0.00	0.00	0.00
78.00	8.10	6.59	5.70	0.22	0.02	0.18	1.78	0.38	0.00	0.00	1.13	1.08	0.16	0.00	0.00	0.15	2.93	0.00	0.00	0.00	0.00
79.00	8.10	6.61	5.70	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00
80.00	8.10	6.59	5.70	2.65	0.19	0.55	0.00	0.37	0.00	0.00	0.16	0.15	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00
81.00	8.10	6.59	5.70	2.14	0.00	0.61	0.49	1.20	0.53	0.00	1.05	0.00	0.00	0.00	0.08	0.00	3.09	0.00	0.00	0.00	0.49
82.00	8.10	6.61	5.70	2.05	0.00	0.49	1.32	0.01	0.45	0.00	1.71	0.82	0.47	0.00	0.00	2.48	2.67	0.00	0.00	0.00	0.00
83.00	8.09	6.59	5.70	0.00	0.00	0.00	1.04	0.54	0.97	0.00	0.49	0.92	0.45	0.00	0.00	1.32	0.49	0.00	0.00	0.00	0.00
84.00	8.10	6.61	5.70	0.99	0.00	1.60	2.83	0.00	0.85	0.00	0.00	0.52	0.21	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00
85.00	8.10	6.59	5.70	0.37	0.00	0.00	1.13	1.52	0.00	0.00	0.60	0.15	0.35	0.00	0.00	2.19	1.46	0.00	0.00	0.00	0.09
86.00	8.10	6.61	5.71	3.45	0.00	0.00	3.70	0.45	0.00	0.00	0.01	2.80	0.00	0.00	0.00	2.40	1.55	0.00	0.00	0.00	0.00
87.00	8.10	6.59	5.70	0.41	0.01	1.24	2.18	0.00	0.24	0.00	0.07	0.32	0.28	0.00	0.00	1.45	1.66	0.00	0.00	0.00	0.00
88.00	8.10	6.61	5.70	0.73	0.00	0.00	0.99	0.00	0.61	0.00	1.13	0.69	0.40	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00
89.00	8.09	6.59	5.70	0.49	0.00	0.49	1.38	0.00	0.71	0.00	1.98	1.32	0.33	0.00	0.00	0.01	4.51	0.00	0.00	0.00	0.52
90.00	8.10	6.61	5.70	1.12	0.00	0.00	0.08	0.11	0.00	0.00	0.00	0.49	0.05	0.00	0.00	1.02	1.27	0.00	0.00	0.00	0.07
91.00	8.10	6.59	5.70	0.04	0.00	0.14	3.27	0.00	0.67	0.00	1.98	0.49	0.78	0.00	0.00	0.42	2.40	0.00	0.00	0.00	0.00
92.00	8.10	6.61	5.70	2.16	0.00	0.00	2.64	0.00	0.40	0.00	0.49	1.73	0.26	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00
93.00	8.10	6.59	5.70	0.59	0.08	0.06	0.49	0.00	0.60	0.00	2.06	1.85	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.00	0.00
94.00	8.10	6.59	5.70	1.64	0.00	0.00	0.00	0.39	0.61	0.00	0.66	0.00	0.35	0.00	0.00	2.07	1.38	0.00	0.00	0.00	0.00
95.00	8.09	6.61	5.70	1.57	0.87	0.48	1.61	0.99	0.14	0.00	0.14	1.21	0.41	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00
96.00	8.10	6.59	5.70	0.06	0.00	0.00	0.54	1.54	0.11	0.00	0.00	1.84	1.25	0.00	0.00	0.00	3.54	0.00	0.00	0.00	1.55
97.00	8.10	6.61	5.70	1.10	0.00	0.00	0.42	0.86	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	3.17	0.00	0.00	0.00	1.53
98.00	8.10	6.59	5.70	0.75	0.00	1.85	0.49	1.52	0.00	0.00	1.73	0.55	0.87	0.00	0.02	0.99	0.02	0.00	0.00	0.00	0.00
99.00	8.10	6.61	5.70	0.37	0.00	0.55	0.00	1.01	0.00	0.00	0.00	0.49	0.45	0.00	0.44	0.49	0.00	0.00	0.00	0.00	0.00
100.00	8.10	6.59	5.70	1.60	0.00	0.68	0.00	0.00	0.00	0.00	1.06	0.64	0.82	0.00	0.31	0.00	1.38	0.00	0.00	0.00	0.29
101.00	8.09	6.61	5.70	1.25	0.00	1.38	1.83	0.00	0.00	0.00	1.68	0.22	1.31	0.00	0.00	0.81	2.11	0.00	0.00	0.00	1.63
102.00	8.10	6.59	5.70	1.53	0.16	0.00	0.00	1.12	0.00	0.00	0.00	2.66	0.64	0.00	0.00	1.24	0.26	0.00	0.00	0.00	0.14
103.00	8.10	6.61	5.70	0.99	0.24	0.00	0.49	0.24	0.00	0.00	1.95	1.28	0.33	0.00	0.00	2.12	1.17	0.00	0.00	0.00	0.35
104.00	8.10	6.59	5.70	0.49	0.49	0.67	0.00	0.75	0.00	0.00	0.99	0.18	0.59	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00
105.00	8.10	6.61	5.70	3.17	0.00	0.97	1.51	2.57	0.00	0.00	1.64	0.00	1.04	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.22
106.00	8.10	6.59	5.70	0.00	0.00	0.07	0.00	0.78	0.00	0.33	0.05	0.77	0.68	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.42
107.00	8.10	6.59	5.70	1.18	0.00	0.14	0.49	1.30	0.00	1.34	0.52	0.00	0.64	0.00	0.00	0.00	1.32	0.00	0.00	0.72	1.27
108.00	8.09	6.61	5.70	0.00	0.00	1.07	0.00	0.00	0.00	0.62	1.05	0.68	0.00	0.00	0.04	0.00	2.65	0.00	0.00	0.00	0.44
109.00	8.10	6.59	5.70	0.00	0.00	0.44	0.00	0.34	0.00	0.49	0.00	0.49	0.00	0.00	0.06	0.99	0.57	0.00	0.00	0.05	0.18
110.00	8.10	6.61	5.70	0.49	0.00	1.30	0.00	0.00	0.00	2.66	1.45	0.94	0.22	0.00	0.00	0.86	0.42	0.00	0.00	0.22	0.00
111.00	8.10	6.59	5.70	0.00	0.00	0.48	1.35	0.00	0.00	0.60	0.00	0.48	0.21	0.00	0.00	1.66	0.98	0.00	0.00	0.28	0.00
112.00	8.10	6.61	5.70	0.93	0.00	0.01	1.64	0.13	0.00	1.35	1.94	0.95	0.06	0.00	0.00	1.10	2.89	0.00	0.00	2.03	0.00
113.00	8.10	6.59	5.70	1.02	0.00	0.49	0.11	0.78	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	2.23	0.00	0.00	1.79	0.00
114.00	8.09	6.61	5.71	1.08	0.19	0.25	1.77	0.00	0.00	0.00	0.00	2.31	0.41	0.00	0.00	0.97	0.94	0.00	0.00	0.00	0.00
115.00	8.10	6.59	5.70	2.65	0.00	0.00	0.49	0.00	0.00	0.60	1.99	0.62	0.73	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00
116.00	8.10	6.61	5.70	0.89	0.00	1.47	0.00	2.05	0.00	0.84	0.77	0.80	0.05	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00
117.00	8.10	6.59	5.70	0.00	0.00	0.00	0.99	0.07	0.24	0.35	0.41	0.00	0.14	0.00	0.00	0.75	1.01	0.00	0.00	0.00	0.00
118.00	8.10	6.61	5.70	1.99	0.00	0.00	4.06	0.73	0.38	0.00	0.49	2.13	0.97	0.00	0.00	2.19	0.60	0.00	0.00	0.00	0.00
119.00	8.10	6.59	5.70	1.46	0.00	0.00	0.99	0.38	0.14	0.00	0.00	2.14	0.45	0.00	0.00	0.00	1.20	0.00	0.00	0.22	0.00
10.2.1.2	8.25	7.99
10.2.1.3	6.73	8.16
10.2.1.4	5.81	7.92
10.1.1.4	0.85	448382.33
10.1.1.5	0.04	378674.26
10.1.1.6	0.45	589345.90
10.1.1.7	1.00	501001.98
10.1.1.8	0.37	663286.85
10.1.1.9	0.18	833802.36
10.1.1.10	0.92	288698.89
10.1.1.11	0.64	272163.35
10.1.1.12	0.84	316926.28
10.1.1.13	0.34	602958.57
10.1.1.14	0	0
10.1.1.15	0.03	818129.71
10.1.1.16	0.76	332533.94
10.1.1.17	0.96	446801.72
10.1.1.18	0	0
10.1.1.19	0	0
10.1.1.20	0.52	178324.88
10.1.1.21	0.19	1133967.11
