Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.146s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	8.05	6.89	6.26	0.00	0.00	0.00	0.00	0.00	0.24	0.84	1.34	1.26	1.51	0.00	0.11	0.00	1.57	0.00
3.00	8.10	6.90	6.30	0.49	0.00	0.12	0.00	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.00	2.26	0.00
4.00	8.10	6.90	6.30	0.42	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	0.14	0.00	2.21	0.00
5.00	8.10	6.90	6.30	0.00	0.00	0.00	0.00	1.46	0.00	0.18	2.71	0.00	0.00	0.00	0.07	0.00	1.04	0.00
6.00	8.10	6.90	6.30	0.75	0.00	0.26	0.00	0.34	0.00	0.66	0.00	0.00	0.00	0.00	0.92	0.00	1.07	0.00
7.00	8.10	6.90	6.30	0.00	0.09	0.20	1.05	0.04	0.00	0.01	0.09	0.27	0.00	0.00	0.00	0.00	1.13	0.00
8.00	8.09	6.90	6.30	0.99	0.21	0.16	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00
9.00	8.10	6.90	6.30	0.00	1.31	0.31	0.00	0.00	0.00	1.39	0.49	0.00	0.00	0.00	1.47	0.00	2.57	0.00
10.00	8.10	6.90	6.30	0.00	0.00	0.31	0.02	0.26	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	1.65	0.00
11.00	8.10	6.90	6.30	0.00	0.89	0.26	0.00	0.47	0.00	0.00	1.59	0.00	0.00	0.00	0.00	0.00	1.21	0.00
12.00	8.10	6.90	6.30	1.05	0.00	0.38	0.00	0.77	0.00	0.00	0.00	1.11	0.12	0.00	0.00	0.02	0.94	0.05
13.00	8.10	6.90	6.30	0.29	0.00	0.52	0.00	0.62	0.00	0.13	1.59	0.00	0.00	0.00	0.00	0.00	1.39	0.00
14.00	8.09	6.90	6.30	0.11	0.40	0.52	0.99	1.41	0.00	0.05	1.04	0.00	0.00	0.00	0.00	0.00	0.59	0.00
15.00	8.10	6.90	6.30	3.04	0.71	0.89	0.09	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00
16.00	8.10	6.90	6.30	1.98	0.12	0.57	0.00	1.55	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	1.33	2.64
17.00	8.10	6.89	6.30	1.72	0.49	0.59	0.00	0.89	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	1.33	0.00
18.00	8.10	6.90	6.30	0.49	0.02	0.53	0.75	0.80	0.00	0.02	0.00	0.00	0.06	0.00	0.00	0.05	3.39	0.00
19.00	8.10	6.90	6.30	4.05	0.00	0.53	0.00	0.05	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.22	3.12	0.00
20.00	8.09	6.90	6.30	1.30	0.00	0.13	0.00	0.00	0.15	0.91	0.00	0.00	1.41	0.00	0.13	0.40	1.55	0.00
21.00	8.10	6.90	6.30	1.26	0.99	0.31	0.00	0.21	1.06	0.02	0.00	0.00	0.00	0.00	0.00	0.00	3.27	0.00
22.00	8.10	6.90	6.30	0.00	0.00	0.54	0.41	1.17	0.28	0.00	0.19	0.00	0.06	0.00	0.35	0.08	0.00	0.49
23.00	8.10	6.90	6.30	1.51	2.14	0.16	0.00	1.37	0.32	0.08	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	8.10	6.90	6.30	0.00	0.00	0.44	0.00	0.55	0.33	1.04	0.00	0.74	1.25	0.00	0.00	0.00	2.12	0.00
25.00	8.10	6.90	6.30	2.20	0.00	0.40	0.00	0.15	0.00	0.00	2.00	2.58	1.04	0.00	2.31	0.18	1.55	1.47
26.00	8.09	6.90	6.30	0.18	0.00	0.55	0.00	0.00	0.00	0.79	0.00	0.55	0.49	0.00	0.00	0.00	2.66	0.49
27.00	8.10	6.90	6.30	0.20	1.72	0.39	0.00	0.00	0.00	0.01	0.05	0.00	1.28	0.00	0.00	0.00	3.34	0.00
28.00	8.10	6.90	6.30	1.55	0.15	0.28	0.00	0.73	0.00	0.00	0.11	0.49	0.00	0.00	0.00	0.00	1.61	0.00
29.00	8.10	6.90	6.30	0.99	1.30	0.00	0.00	0.99	0.00	0.00	0.52	0.00	0.14	0.00	0.00	0.00	1.55	0.00
30.00	8.10	6.90	6.30	0.00	0.11	0.05	0.00	1.33	0.00	1.47	0.47	1.17	0.49	0.00	0.00	0.00	0.00	0.00
31.00	8.10	6.90	6.30	2.23	0.00	0.32	0.00	0.18	0.00	0.00	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.49
32.00	8.10	6.90	6.30	0.00	0.59	0.40	0.33	1.99	0.15	0.00	0.75	0.49	0.00	0.00	0.49	0.00	0.00	0.00
33.00	8.09	6.90	6.30	0.00	0.44	0.74	0.31	0.89	0.00	0.00	0.00	1.46	0.49	0.00	0.00	0.00	3.26	1.18
34.00	8.10	6.89	6.30	0.00	0.00	0.33	0.00	0.38	0.25	0.00	0.00	0.00	1.05	0.00	0.00	0.00	1.63	0.00
35.00	8.10	6.90	6.30	0.99	0.59	0.68	0.49	0.00	0.28	0.00	0.00	0.00	0.00	0.16	2.11	0.00	1.97	0.00
36.00	8.10	6.90	6.30	0.00	0.20	0.51	0.85	1.05	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.13	0.00
