Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.127s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.80	7.49	7.20	0.00	0.00	1.60	1.15	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00
3.00	7.80	7.50	7.20	0.00	0.24	0.33	0.59	0.00	0.27	0.00	0.16	0.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00
4.00	7.81	7.50	7.21	0.37	0.00	0.00	0.09	0.00	0.35	0.04	0.45	0.00	0.00	0.00	0.12	0.00	0.27	1.70	0.00	0.00
5.00	7.80	7.50	7.20	1.54	0.00	0.00	0.00	0.00	0.02	0.00	0.35	0.00	0.00	0.00	0.21	0.00	0.28	0.00	0.12	0.00
6.00	7.80	7.50	7.21	1.41	0.00	0.00	0.57	0.00	0.25	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.33	2.30	0.00	0.71
7.00	7.81	7.50	7.20	0.54	0.00	0.00	0.71	0.00	0.41	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.05	0.51
8.00	7.80	7.50	7.20	0.29	0.08	0.00	0.22	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.14	0.00
9.00	7.80	7.50	7.21	0.58	0.00	0.00	0.65	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.45	0.00
10.00	7.81	7.49	7.20	0.00	0.77	0.00	0.33	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.59	0.00
11.00	7.80	7.50	7.21	0.68	0.00	0.00	0.38	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.16	0.00	1.08	0.00	0.02	0.00
12.00	7.81	7.50	7.20	1.05	0.05	0.00	0.21	0.00	0.35	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.94	0.49	0.35	0.00
13.00	7.80	7.50	7.20	0.07	0.14	0.00	0.47	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.26	0.00	0.31	0.00
14.00	7.80	7.50	7.21	0.40	0.05	0.00	0.21	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.09	0.00	0.02	0.00	0.35	0.00
15.00	7.81	7.50	7.20	0.49	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.46	0.58	0.07	0.00
16.00	7.80	7.50	7.21	0.73	0.07	0.00	0.02	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.12	0.00	0.60	0.04	0.16	0.00
17.00	7.80	7.50	7.20	0.00	0.16	0.00	2.12	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.31	0.00	0.49	0.00	0.14	0.00
18.00	7.81	7.50	7.21	1.26	0.19	0.14	1.66	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.28	0.00	1.25	0.00	0.00	0.00
19.00	7.80	7.49	7.20	0.00	0.13	0.08	0.75	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00
20.00	7.80	7.50	7.20	1.58	0.40	0.00	0.49	0.00	2.84	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.34	0.22	0.35	0.35
21.00	7.81	7.50	7.21	1.38	0.42	0.00	0.99	0.00	0.04	0.00	0.29	0.00	0.00	0.00	0.25	0.00	0.85	0.49	0.66	0.52
22.00	7.80	7.50	7.20	0.80	0.21	1.06	1.66	0.00	0.00	0.02	0.02	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.40	0.46
23.00	7.81	7.50	7.21	1.70	0.45	0.00	2.16	0.00	1.51	0.06	0.00	0.00	0.00	0.00	0.77	0.00	1.88	0.00	0.59	0.79
24.00	7.80	7.50	7.20	0.00	1.80	0.00	1.41	0.00	2.50	0.02	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.02	0.26	0.55
25.00	7.80	7.50	7.20	0.48	0.37	0.00	0.49	0.00	0.16	0.01	0.00	0.00	0.00	0.00	0.31	0.00	0.40	0.00	0.19	0.00
26.00	7.81	7.50	7.21	0.00	0.84	0.00	0.00	0.00	0.00	0.01	0.33	0.00	0.00	0.00	0.20	0.00	0.18	0.22	0.09	0.00
27.00	7.80	7.50	7.20	0.20	0.81	0.00	0.09	0.00	2.78	0.00	0.02	0.00	0.00	0.00	0.00	0.00	1.61	0.40	0.00	0.00
28.00	7.80	7.49	7.21	1.44	1.04	0.32	2.43	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.24	0.00	0.97	0.00	0.00	0.00
29.00	7.81	7.50	7.20	0.00	1.11	0.41	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	1.39	0.02	0.33	0.00
30.00	7.80	7.50	7.20	0.67	0.20	0.21	0.99	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.26	0.95	0.51	0.00
31.00	7.80	7.50	7.21	0.00	0.00	0.49	0.49	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.28	0.33
32.00	7.81	7.50	7.20	0.00	0.49	0.00	0.49	0.00	0.00	0.02	0.14	0.00	0.00	0.00	0.08	0.00	0.00	1.12	0.55	0.57
33.00	7.80	7.50	7.21	0.00	0.00	1.02	0.00	0.00	0.00	0.09	0.89	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	1.01
34.00	7.81	7.50	7.20	0.00	0.00	3.33	0.00	0.00	0.41	0.00	0.82	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.28	0.27
35.00	7.80	7.50	7.21	1.19	2.38	0.00	1.84	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.28	0.00	2.41	0.12	0.57	0.00
36.00	7.80	7.50	7.20	0.00	0.00	1.18	0.00	0.00	0.24	0.00	0.59	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.52	0.78
37.00	7.81	7.49	7.20	0.00	0.00	0.19	0.00	0.00	0.21	0.02	0.00	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.12	0.95
38.00	7.80	7.50	7.21	1.25	0.99	0.99	0.69	0.00	1.47	0.04	0.72	0.00	0.00	0.00	0.44	0.00	0.00	0.99	0.14	0.60
39.00	7.80	7.50	7.20	1.15	2.53	0.49	3.11	0.00	2.73	0.01	0.00	0.00	0.00	0.00	0.59	0.00	1.51	0.00	0.19	1.14
40.00	7.81	7.50	7.21	0.08	1.38	0.84	1.24	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.66	0.00	2.08	1.10	0.65	0.79
41.00	7.80	7.50	7.20	0.00	1.19	0.24	0.11	0.00	0.87	0.00	0.48	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.92
42.00	7.80	7.50	7.20	1.18	0.00	0.02	0.00	0.00	4.18	0.00	0.15	0.00	0.00	0.00	0.38	0.00	0.08	0.00	0.00	0.18
43.00	7.81	7.50	7.21	1.44	3.65	0.57	2.23	0.00	0.52	0.00	0.15	0.00	0.00	0.00	0.73	0.00	0.75	0.00	1.24	0.61
44.00	7.80	7.50	7.20	0.16	0.00	0.34	2.84	0.00	0.99	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.80	0.78
45.00	7.81	7.50	7.21	0.93	0.49	0.99	0.49	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.42	0.51
46.00	7.80	7.49	7.20	0.41	3.03	0.16	0.49	0.00	1.85	0.00	0.59	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	1.19
47.00	7.80	7.50	7.21	1.55	1.44	0.38	1.63	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.14	0.29	1.57	0.89
48.00	7.81	7.50	7.20	0.00	1.26	0.37	1.92	0.00	0.79	0.01	1.22	0.00	0.00	0.00	0.04	0.00	3.56	0.00	0.85	0.05
49.00	7.80	7.50	7.20	0.00	0.00	0.07	0.79	0.00	0.00	0.07	0.22	0.00	0.00	0.00	0.28	0.00	1.28	0.00	0.46	0.00
50.00	7.80	7.50	7.21	1.57	1.40	1.71	0.49	0.00	2.34	0.00	0.39	0.00	0.00	0.00	0.26	0.00	1.37	0.00	0.14	0.78
51.00	7.81	7.50	7.20	0.00	0.00	0.00	1.25	0.00	1.55	0.01	0.67	0.00	0.00	0.00	0.40	0.00	2.01	0.00	0.00	1.17
52.00	7.80	7.50	7.21	1.38	0.73	0.00	1.83	0.00	0.99	0.02	0.14	0.00	0.00	0.00	0.07	0.00	0.46	0.00	1.92	0.05
53.00	7.80	7.50	7.20	0.55	1.12	1.19	0.00	0.00	0.49	0.00	0.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.00
54.00	7.81	7.50	7.20	0.00	0.00	0.09	0.00	0.00	0.01	0.00	0.66	0.00	0.00	0.00	0.07	0.00	0.49	0.00	0.00	0.92
55.00	7.80	7.49	7.21	0.00	1.51	0.78	0.00	0.00	2.97	0.00	0.99	0.00	0.00	0.00	0.53	0.00	2.41	0.00	0.73	0.49
56.00	7.81	7.50	7.20	1.42	0.00	0.09	1.73	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.53	0.00	1.04	3.13	0.08	0.65
57.00	7.80	7.50	7.21	0.68	0.00	3.01	1.28	0.00	1.20	0.00	1.26	0.00	0.00	0.00	0.21	0.00	3.01	0.00	0.51	0.05
58.00	7.80	7.50	7.20	0.35	1.27	0.25	1.99	0.00	4.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	1.74	0.20	0.25
59.00	7.81	7.50	7.20	1.35	3.04	0.00	3.44	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.86	0.00	0.38	0.94	1.22	0.12
60.00	7.80	7.50	7.21	2.18	3.56	0.01	1.98	0.00	0.32	0.01	1.12	0.00	0.00	0.00	1.34	0.00	0.00	0.12	0.33	0.64
61.00	7.80	7.50	7.20	3.93	0.00	1.19	0.99	0.00	0.05	0.09	0.59	0.00	0.00	0.00	0.40	0.00	1.37	0.00	0.49	0.41
62.00	7.81	7.50	7.21	1.24	0.00	0.00	2.98	0.00	0.22	0.00	1.86	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.95	0.22
63.00	7.80	7.50	7.20	0.34	0.00	0.26	0.49	0.00	0.28	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.85	0.33	0.31	0.08
64.00	7.80	7.49	7.21	2.91	0.99	1.01	2.28	0.00	3.96	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.89	2.59	1.32	1.31
65.00	7.81	7.50	7.20	0.35	0.00	0.00	1.41	0.00	0.02	0.00	1.79	0.00	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.89
66.00	7.80	7.50	7.20	2.64	3.11	0.00	0.49	0.00	0.92	0.00	0.58	0.00	0.00	0.00	0.00	0.00	1.34	0.06	0.41	0.40
67.00	7.81	7.50	7.21	0.51	1.46	0.93	1.30	0.00	0.99	0.45	0.12	0.00	0.00	0.00	0.54	0.00	0.73	0.00	0.00	0.26
68.00	7.80	7.50	7.20	0.88	0.00	0.38	0.00	0.00	0.06	0.00	0.68	0.00	0.00	0.00	0.00	0.00	2.03	0.00	0.00	0.61
69.00	7.80	7.50	7.21	0.29	0.49	0.28	0.00	0.00	0.19	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33
70.00	7.81	7.50	7.20	1.25	2.51	0.08	0.49	0.00	2.52	0.00	3.27	0.00	0.00	0.00	0.00	0.00	0.80	1.71	1.05	0.84
71.00	7.80	7.50	7.20	1.31	0.92	0.73	0.99	0.00	1.37	0.00	2.66	0.00	0.00	0.00	0.00	0.00	0.49	0.08	1.47	0.49
72.00	7.80	7.50	7.21	1.90	0.00	1.06	4.19	0.00	1.72	0.00	0.46	0.00	0.00	0.00	0.49	0.00	2.87	1.38	0.49	0.84
73.00	7.81	7.49	7.20	1.84	2.44	0.72	2.37	0.00	0.00	0.00	2.91	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.49	1.04
74.00	7.80	7.50	7.21	1.07	0.00	2.51	3.44	0.00	0.45	0.00	2.91	0.00	0.00	0.00	0.00	0.00	2.25	0.87	2.92	0.58
75.00	7.80	7.50	7.20	3.80	0.00	0.99	3.99	0.00	1.55	0.40	0.67	0.00	0.00	0.00	0.59	0.00	1.64	0.99	1.05	0.46
76.00	7.81	7.50	7.20	0.61	4.85	0.04	1.15	0.00	0.18	0.00	3.18	0.01	0.00	0.00	0.49	0.00	0.33	0.49	0.00	0.48
77.00	7.80	7.50	7.21	0.49	0.00	0.00	0.00	0.00	0.95	0.00	2.13	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.71
78.00	7.81	7.50	7.20	2.25	2.07	1.87	0.19	0.00	0.75	0.00	1.26	0.00	0.00	0.00	0.00	0.00	2.25	0.00	0.25	0.91
79.00	7.80	7.50	7.21	1.33	1.78	2.03	1.74	0.00	0.58	0.66	1.39	0.00	0.00	0.00	2.14	0.00	0.00	0.15	0.57	0.44
80.00	7.80	7.50	7.20	2.79	1.10	0.00	1.95	0.00	0.00	0.48	0.51	0.00	0.00	0.00	0.51	0.00	0.57	0.49	0.64	0.11
81.00	7.81	7.50	7.21	1.25	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	1.14	0.00	0.40
82.00	7.80	7.49	7.20	0.49	0.00	0.01	1.80	0.00	1.83	0.00	0.88	0.00	0.00	0.00	0.01	0.00	2.17	0.00	0.00	1.32
83.00	7.80	7.50	7.20	0.01	1.77	0.00	1.99	0.00	3.83	0.20	0.64	0.00	0.00	0.00	0.29	0.00	1.21	0.16	1.34	0.62
84.00	7.81	7.50	7.21	1.97	2.04	0.00	1.79	0.00	0.59	0.00	0.91	0.00	0.00	0.00	0.00	0.00	0.38	2.23	1.30	0.64
85.00	7.80	7.50	7.20	1.73	0.00	0.31	1.18	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	3.07	0.00	0.99
