Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.131s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	1.00	0.00	0.00	0.13
3.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.49	0.00	0.00	0.79	0.00	0.00	0.00	1.71	0.44	0.00	0.00
4.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.01	0.00	0.00	0.00	1.72	0.00	0.00	0.00
5.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00	1.90	0.00	0.00	0.00	0.00	0.00	0.00	1.79	0.04	0.00	1.17
6.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.72	0.00	0.00	0.68	0.00	0.00	0.00	0.55	0.00	0.00	0.00
7.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	8.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	1.14	0.05	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.28
9.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.05	1.84	0.28	0.00	1.26	0.00	0.00	0.00	0.00	6.09	0.00	0.22
10.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.40	0.00	0.00
11.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	2.23	0.00	0.02	1.37	0.00	0.00	2.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75
13.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
