Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.100s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	7.77	0.02	0.32	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.06	0.00	0.61	2.18	0.00
3.00	7.80	0.75	3.10	0.00	0.00	0.18	0.00	0.00	0.19	0.00	0.00	0.37	1.37	0.45	2.54	0.00
4.00	7.81	0.80	1.87	0.60	0.00	1.60	0.00	2.44	0.24	0.00	0.00	2.21	0.09	0.00	0.99	0.00
5.00	7.80	0.05	0.11	0.00	0.42	4.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	7.80	1.77	0.89	2.43	0.00	2.19	0.00	0.09	0.00	0.00	0.00	0.88	0.00	1.14	1.20	0.00
7.00	7.81	0.54	0.06	1.06	0.49	0.00	0.00	0.00	0.40	0.00	0.00	0.31	0.46	0.75	0.00	0.00
8.00	7.80	0.02	0.99	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.05	0.49	0.00
9.00	7.80	0.00	2.43	2.65	0.00	1.05	0.00	1.40	0.01	0.00	0.00	0.06	0.00	0.64	0.31	0.00
10.00	7.81	0.00	2.50	0.18	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00
11.00	7.80	0.00	0.00	0.99	0.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.27	0.00	0.00
12.00	7.81	1.77	1.26	0.92	0.00	1.24	0.95	1.57	0.00	0.00	0.00	1.75	0.00	0.07	2.31	0.00
13.00	7.80	0.00	1.52	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.16	0.02	1.30	0.49	0.00
14.00	7.80	2.19	1.81	0.49	0.00	0.00	0.00	1.50	0.00	0.00	0.00	1.27	0.00	1.13	0.99	0.00
15.00	7.81	0.20	0.00	0.00	0.49	2.79	0.00	1.30	1.01	0.00	0.00	0.00	1.34	0.16	2.51	0.00
16.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.00	0.84	0.00	0.00
17.00	7.80	0.24	1.28	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.97	0.61	0.00	0.00
18.00	7.81	0.00	0.00	0.34	1.06	1.53	0.00	0.00	0.49	0.00	0.00	1.94	1.37	0.00	2.25	0.00
19.00	7.80	0.00	0.00	0.00	2.40	1.48	0.00	0.07	0.89	0.00	0.00	0.53	1.38	0.02	1.12	0.00
20.00	7.80	0.00	0.00	0.00	0.19	0.24	0.01	0.07	0.00	0.00	0.00	0.49	0.00	0.14	2.51	0.00
21.00	7.81	2.72	0.00	0.05	0.00	0.00	0.45	0.01	0.00	0.00	0.00	1.84	0.08	1.24	0.35	0.00
22.00	7.80	0.00	0.71	0.00	0.00	0.00	0.08	0.25	0.33	0.00	0.00	0.00	0.22	0.00	0.00	0.00
23.00	7.81	0.81	1.51	0.00	0.00	1.48	0.00	0.00	0.09	0.00	0.00	0.00	0.00	1.32	0.00	0.00
24.00	7.80	0.49	0.00	0.00	0.00	0.11	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	7.80	0.00	0.04	0.00	0.57	1.95	0.00	1.22	1.01	0.00	0.00	0.85	0.00	0.00	0.00	0.00
26.00	7.81	0.00	0.18	0.19	0.71	0.00	0.00	0.00	0.75	0.00	0.00	0.00	1.58	0.19	2.68	0.00
27.00	7.80	0.00	0.25	0.00	1.37	2.72	1.27	1.92	0.00	0.00	0.00	1.10	0.00	0.00	1.35	0.35
28.00	7.80	0.57	0.49	2.30	1.67	2.51	0.00	0.71	0.44	0.00	0.00	1.33	1.57	0.04	0.00	0.00
29.00	7.81	0.00	0.49	0.00	1.45	0.00	0.00	1.38	0.21	0.00	0.00	0.06	0.05	1.79	0.26	0.00
30.00	7.80	0.00	0.07	0.62	0.00	1.40	0.00	0.00	0.71	0.00	0.00	0.86	0.26	0.28	0.00	0.00
31.00	7.80	1.24	0.22	1.27	0.04	1.51	0.00	2.43	0.00	0.00	0.00	0.13	0.06	0.64	1.60	0.31
32.00	7.81	0.00	0.98	0.85	0.00	1.83	0.00	1.25	0.34	0.00	0.00	0.00	0.05	1.74	0.00	0.00
33.00	7.80	0.68	1.55	2.38	0.81	1.17	0.00	0.00	0.00	0.00	0.00	0.86	0.88	0.00	0.99	0.00
34.00	7.81	0.22	0.00	0.00	0.00	2.11	0.00	1.27	0.00	0.00	0.00	0.02	0.00	0.00	2.86	0.00
35.00	7.80	0.99	0.12	0.00	0.00	1.79	0.00	0.51	0.77	0.00	0.00	0.52	0.87	0.00	1.12	0.00
36.00	7.80	0.00	2.23	0.24	1.18	0.99	0.00	0.00	0.00	0.00	0.00	1.10	1.85	0.06	0.00	0.00
37.00	7.81	0.00	0.26	0.00	0.05	0.00	0.00	1.01	0.00	0.00	0.00	0.38	0.00	1.10	0.00	0.00
38.00	7.80	0.00	3.47	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.12	0.85	1.38	0.00	0.00
39.00	7.80	0.00	2.13	0.00	1.37	0.75	0.02	0.94	0.73	0.00	0.00	1.66	0.09	1.14	1.52	0.00
40.00	7.81	0.49	0.99	0.13	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.59	0.89	0.40	0.49	0.00
41.00	7.80	0.19	0.26	0.00	0.12	1.45	0.00	0.02	0.49	0.00	0.00	1.15	0.66	1.15	0.13	0.00
42.00	7.80	2.83	0.01	0.00	0.07	0.49	0.00	2.13	1.48	0.00	0.00	1.27	0.07	0.99	0.53	0.00
43.00	7.81	0.29	3.12	0.00	0.00	1.18	0.71	1.18	0.55	0.00	0.00	0.00	0.45	0.31	0.54	0.00
44.00	7.80	0.07	0.45	0.04	0.31	0.20	0.00	0.79	0.00	0.00	0.00	0.00	0.00	0.04	0.40	0.00
45.00	7.81	1.72	0.28	0.54	0.58	1.61	0.86	1.24	0.00	0.00	0.00	1.01	0.00	0.51	0.49	0.00
46.00	7.80	0.24	0.00	2.45	0.00	0.60	0.00	2.03	0.00	0.00	0.00	0.19	0.05	0.00	0.71	0.00
47.00	7.80	2.37	0.00	0.39	0.00	0.21	0.00	0.00	1.45	0.00	0.00	0.00	2.13	0.00	0.00	0.00
48.00	7.81	0.72	2.17	0.00	0.00	1.74	0.00	2.39	0.00	0.00	0.00	0.00	0.00	1.59	0.33	0.00
49.00	7.80	1.45	0.41	0.31	0.00	2.13	0.00	2.43	0.00	0.00	0.00	0.00	1.42	1.67	0.71	0.00
50.00	7.80	0.05	0.00	0.99	0.00	0.81	0.00	1.87	1.39	0.00	0.00	0.00	0.00	0.69	0.00	0.00
51.00	7.81	0.00	0.00	0.29	1.53	0.00	0.00	0.26	1.01	0.00	0.00	0.00	0.99	0.00	0.00	0.00
52.00	7.80	0.00	0.19	1.38	0.05	0.39	0.00	0.00	0.00	0.00	0.00	0.93	0.04	1.63	0.93	0.00
53.00	7.80	0.59	3.83	0.00	0.21	0.93	0.00	0.00	0.92	0.00	0.00	1.25	0.00	0.40	0.00	0.00
54.00	7.81	0.00	0.00	0.00	0.80	0.51	0.00	0.05	0.09	0.00	0.00	0.14	0.00	0.45	0.00	0.00
55.00	7.80	0.00	1.74	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.01	0.28	1.48	0.00
56.00	7.81	0.00	3.42	2.03	1.58	0.00	0.07	4.57	0.00	0.00	0.00	1.51	0.00	1.04	1.04	0.00
57.00	7.80	0.49	0.53	0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.49	0.18	1.11	0.00
58.00	7.80	0.32	3.54	1.21	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.49	0.00	1.21	0.00	0.00
59.00	7.81	0.00	1.57	0.07	0.00	0.00	0.02	1.25	0.00	0.00	0.00	1.86	0.00	0.28	2.43	0.00
60.00	7.80	0.04	1.18	0.16	0.86	1.21	0.00	0.61	0.02	0.00	0.00	0.00	0.00	0.71	0.91	0.00
61.00	7.80	0.00	1.31	0.00	1.14	1.21	0.00	1.73	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.00
62.00	7.81	0.00	0.00	0.33	0.00	1.44	0.00	1.64	1.51	0.00	0.00	0.61	0.00	1.12	1.34	0.04
63.00	7.80	0.00	0.47	0.05	0.99	1.51	0.00	0.49	0.19	0.00	0.00	1.39	0.00	1.72	1.07	0.00
64.00	7.80	0.00	0.00	0.00	0.00	0.40	0.00	0.95	0.00	0.00	0.00	0.00	0.74	0.07	0.00	0.00
65.00	7.81	0.00	3.85	0.02	0.06	0.91	1.25	2.87	0.61	0.00	0.00	0.00	0.73	0.48	0.13	0.00
66.00	7.80	0.00	2.06	0.58	0.02	0.00	0.00	1.78	0.00	0.00	0.00	0.00	0.00	1.06	0.94	0.00
67.00	7.81	0.49	0.32	0.00	0.02	0.07	0.00	0.72	1.87	0.00	0.00	0.00	0.00	0.14	0.06	0.00
68.00	7.80	0.00	0.15	0.00	1.32	0.00	0.00	1.42	0.00	0.00	0.00	0.78	0.12	0.19	0.49	0.00
69.00	7.80	0.49	2.04	0.02	1.11	1.73	0.21	4.63	1.45	0.00	0.00	0.00	1.22	0.00	0.07	0.00
70.00	7.81	0.60	2.10	0.00	0.99	0.73	0.31	1.00	0.46	0.00	0.00	2.47	1.31	0.53	0.00	0.00
71.00	7.80	1.33	0.00	0.00	0.59	0.06	0.00	0.21	0.00	0.00	0.00	0.49	0.00	2.13	0.00	0.00
72.00	7.80	0.99	3.69	0.00	0.00	0.49	0.16	1.39	2.78	0.00	0.00	0.64	0.47	0.00	0.91	0.00
73.00	7.81	0.00	0.57	0.13	0.11	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.07	1.35	0.00
74.00	7.80	0.00	1.25	0.37	0.00	0.00	0.05	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
75.00	7.80	0.00	0.49	0.01	0.00	2.83	1.27	1.41	0.05	0.00	0.00	0.25	0.40	1.78	0.49	0.00
76.00	7.81	0.09	0.62	0.49	0.45	0.22	0.00	2.28	0.60	0.00	0.00	1.30	0.00	0.68	0.00	0.00
77.00	7.80	0.00	0.11	0.00	0.19	1.25	0.00	2.87	1.53	0.00	0.00	0.49	1.08	1.52	0.88	0.38
78.00	7.81	0.00	0.00	0.00	0.00	1.46	0.00	0.74	0.67	0.00	0.00	0.00	2.54	0.88	0.00	0.00
79.00	7.80	0.00	0.02	1.85	0.00	0.49	0.00	1.80	0.00	0.00	0.00	0.09	0.00	0.53	0.18	0.00
80.00	7.80	0.00	0.21	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.01	0.00	0.94	0.75	0.00
81.00	7.81	0.27	0.00	1.28	0.09	0.00	0.00	1.52	0.00	0.00	0.00	0.01	0.49	0.00	0.00	0.00
82.00	7.80	0.21	0.00	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	1.59	2.12	0.00	0.00
83.00	7.80	0.49	0.00	0.95	1.59	0.00	0.00	0.65	0.62	0.00	0.00	2.26	1.41	0.00	0.47	0.00
84.00	7.81	0.00	0.01	0.99	0.55	0.00	0.00	0.49	0.39	0.00	0.00	1.83	0.00	0.00	1.18	0.00
85.00	7.80	0.05	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
86.00	7.80	0.02	0.75	0.68	1.33	0.73	0.00	1.34	0.25	0.00	0.00	3.01	1.26	0.09	0.00	0.00
87.00	7.81	0.07	0.00	0.00	0.00	1.48	0.00	1.38	0.66	0.00	0.00	2.18	0.00	0.00	0.00	0.00
88.00	7.80	0.05	0.52	1.52	0.00	2.30	0.72	2.07	1.41	0.00	0.00	0.00	0.00	0.35	1.28	0.00
89.00	7.81	0.59	0.68	1.35	0.00	0.00	0.49	1.33	0.49	0.00	0.00	0.00	0.02	0.00	0.04	0.00
90.00	7.80	0.00	1.28	0.19	0.99	0.88	0.00	2.68	0.00	0.00	0.00	2.59	0.06	0.06	2.13	0.00
91.00	7.80	0.00	0.72	0.14	0.00	0.29	0.00	2.33	0.25	0.00	0.00	0.00	0.00	0.00	0.05	0.00
92.00	7.81	0.00	0.00	0.62	0.00	1.68	0.00	1.40	0.00	0.00	0.00	1.84	0.00	0.92	1.52	0.00
93.00	7.80	0.18	0.21	0.00	0.06	0.49	0.00	1.25	0.47	0.00	0.00	1.85	0.00	0.00	0.91	0.00
94.00	7.80	0.00	0.45	0.00	0.01	0.00	1.10	1.19	0.00	0.00	0.00	0.00	1.97	1.74	0.41	0.00
95.00	7.81	1.65	2.79	0.00	0.51	0.00	0.00	0.62	0.00	0.00	0.00	0.24	1.26	1.53	0.84	0.00
96.00	7.80	0.33	0.49	1.39	0.00	1.04	0.00	0.81	0.99	0.00	0.00	0.00	0.99	0.01	0.84	0.42
97.00	7.80	0.00	1.28	0.51	0.00	0.04	0.00	1.59	0.18	0.00	0.00	1.11	0.00	0.01	0.00	0.00
98.00	7.81	1.37	0.02	2.26	0.00	1.25	0.00	0.82	0.00	0.00	0.00	0.00	0.80	0.31	0.00	0.00
99.00	7.80	1.39	2.16	0.00	0.99	0.99	0.26	0.87	0.00	0.00	0.00	1.54	0.19	1.61	0.00	0.00
100.00	7.81	1.28	1.55	0.00	0.05	1.97	0.00	1.22	0.22	0.00	0.00	1.59	0.00	0.22	0.00	0.00
101.00	7.80	1.30	1.90	1.57	0.14	0.46	0.00	2.05	0.00	0.00	0.00	0.32	1.93	0.31	0.05	0.00
102.00	7.80	0.12	0.21	0.12	0.60	0.65	0.00	0.49	0.00	0.00	0.00	0.00	1.41	0.07	0.01	0.00
103.00	7.81	0.52	0.26	0.14	0.99	0.61	0.51	0.38	0.05	0.00	0.00	0.87	0.00	1.63	2.91	0.00
104.00	7.80	0.19	0.57	0.00	0.58	0.00	0.00	1.21	0.00	0.00	0.00	0.49	2.45	0.89	2.39	0.27
105.00	7.80	0.61	0.11	0.86	0.00	0.40	0.00	0.20	0.49	0.00	0.00	0.49	0.00	0.26	0.00	0.00
106.00	7.81	1.81	0.39	0.02	0.00	0.79	0.00	3.16	0.00	0.00	0.00	0.49	0.00	0.00	1.63	0.00
107.00	7.80	0.00	0.73	0.79	0.15	0.31	0.49	0.95	0.44	0.00	0.00	0.07	0.37	0.71	0.00	0.00
108.00	7.80	1.48	1.91	0.00	0.08	0.12	0.00	2.16	0.00	0.07	0.00	0.00	0.00	0.49	0.00	0.00
109.00	7.81	1.63	1.60	0.12	0.99	0.00	0.75	0.61	0.00	0.31	0.08	0.49	0.00	0.00	1.08	0.00
110.00	7.80	0.00	3.73	1.30	0.68	0.00	0.00	1.52	0.00	0.39	0.00	0.52	0.00	1.22	0.00	0.00
