Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.233s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	10.20	0.00	0.00	0.07	0.49	0.00	1.21	0.00	0.00	0.00	0.00	1.44	0.20	0.00	0.00	0.00	0.22
3.00	10.20	0.00	0.00	0.66	1.22	0.00	1.71	0.00	0.14	0.00	0.11	0.99	0.48	0.21	0.00	0.00	0.40
4.00	10.20	0.00	0.00	1.95	1.34	0.00	0.00	0.00	0.00	0.00	0.49	0.49	0.06	0.28	0.02	0.00	0.29
5.00	10.20	0.49	0.00	0.51	1.72	0.00	0.00	0.00	0.82	0.26	0.00	0.01	0.39	0.40	0.99	0.14	0.66
6.00	10.20	0.00	0.00	0.00	1.27	0.00	2.37	0.00	0.15	0.00	0.00	0.00	0.00	0.00	2.61	0.00	0.88
7.00	10.21	0.08	0.00	0.00	0.02	0.00	1.88	0.00	0.71	0.31	0.38	0.00	0.00	0.00	0.52	0.00	0.66
8.00	10.20	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.26	0.00	0.00	0.28	0.00	0.00	1.54	0.00	0.38
9.00	10.20	0.00	0.00	0.32	1.22	0.01	0.00	0.00	0.42	0.00	0.47	0.00	0.01	0.39	0.59	0.00	0.06
10.00	10.20	0.00	0.00	0.00	1.70	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.01	0.07	0.81	0.00	0.12
11.00	10.20	1.48	0.00	0.87	0.00	0.00	1.31	0.00	0.00	0.16	0.00	0.00	0.00	0.48	1.12	0.00	0.00
