Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.083s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.80	6.59	6.58	2.18	0.00	2.16	0.21	0.00	0.00	1.24	0.00	0.48	0.00	0.14
3.00	7.80	6.59	6.59	1.18	1.27	1.74	0.16	0.33	0.00	0.01	0.40	0.02	0.34	0.32
4.00	7.81	6.61	6.61	0.00	0.72	0.18	0.00	0.18	0.00	0.02	0.49	2.21	0.00	0.98
5.00	7.80	6.59	6.59	0.00	1.22	0.00	0.22	0.06	0.35	1.41	0.35	0.00	0.00	0.44
6.00	7.80	6.61	6.61	1.48	1.45	2.03	0.16	0.00	0.07	0.98	0.51	0.38	0.02	1.42
7.00	7.81	6.59	6.59	1.05	2.67	0.32	0.41	0.00	0.24	3.54	0.92	0.35	0.19	0.49
8.00	7.80	6.61	6.61	1.17	0.00	0.07	0.31	0.00	0.68	0.84	0.24	0.49	0.00	1.21
9.00	7.80	6.59	6.59	0.33	1.45	1.83	2.25	0.00	0.66	3.10	0.46	0.00	0.00	0.00
10.00	7.81	6.61	6.61	2.96	0.21	0.08	0.34	0.00	0.07	0.00	0.85	0.74	0.00	1.67
11.00	7.80	6.59	6.59	0.00	2.45	0.33	0.39	0.00	0.21	2.64	0.38	1.61	0.16	0.00
12.00	7.81	6.61	6.61	0.27	0.55	0.00	0.00	0.00	0.67	1.53	0.78	0.00	0.00	1.07
13.00	7.80	6.59	6.59	2.90	2.71	1.39	0.49	0.00	0.48	1.46	0.99	0.05	0.00	1.37
14.00	7.80	6.61	6.59	0.00	0.49	0.57	0.05	0.00	0.16	1.18	0.26	2.52	0.06	0.01
15.00	7.81	6.59	6.61	2.10	0.49	0.00	1.71	0.00	0.01	2.10	1.40	1.97	0.00	0.51
16.00	7.80	6.59	6.59	0.16	0.00	0.19	1.22	0.00	0.00	1.84	0.49	1.34	0.00	0.78
17.00	7.80	6.61	6.61	0.71	1.48	0.01	0.99	0.00	0.07	1.79	0.12	0.28	0.01	0.49
18.00	7.81	6.59	6.59	0.00	0.85	0.31	0.02	0.00	0.44	0.00	0.54	0.02	0.02	0.00
19.00	7.80	6.61	6.61	0.49	0.00	0.26	0.00	0.00	0.13	0.00	1.11	0.68	0.01	0.02
20.00	7.80	6.59	6.59	0.59	0.49	1.52	0.00	0.00	0.18	0.49	0.40	0.00	0.44	0.44
