Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.065s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	8.35	7.77	7.45	0.09	1.81	0.00	1.70	0.00	0.49	0.12	0.34	0.53	0.00	0.77	0.00	0.32
3.00	8.40	7.80	7.50	0.00	1.25	0.00	1.58	0.88	0.00	0.46	0.00	0.87	0.85	0.00	0.00	0.49
4.00	8.40	7.81	7.50	0.00	0.00	0.15	0.00	2.27	0.00	0.00	0.02	0.14	0.05	0.00	0.00	0.00
5.00	8.41	7.80	7.50	0.00	1.19	0.45	2.54	1.46	0.00	1.83	0.16	0.00	0.00	0.99	0.00	0.02
6.00	8.40	7.80	7.50	0.27	1.24	0.00	0.61	1.13	0.80	0.62	0.00	0.14	0.49	0.72	0.00	0.02
7.00	8.40	7.81	7.50	0.00	0.00	0.58	0.00	2.59	0.00	1.90	1.80	0.20	0.41	0.21	0.00	0.99
8.00	8.41	7.80	7.50	0.00	3.38	0.16	0.26	0.89	0.00	1.34	0.00	0.00	0.00	0.33	0.00	2.32
9.00	8.40	7.80	7.50	0.00	2.17	0.00	1.18	0.00	0.07	1.30	0.49	0.00	0.05	0.25	0.00	1.75
10.00	8.40	7.81	7.49	0.00	1.42	0.00	0.00	1.94	0.00	1.61	0.00	0.99	0.22	0.46	0.00	0.00
11.00	8.41	7.80	7.50	0.00	5.96	0.19	0.11	1.34	0.05	0.00	0.00	0.54	0.00	1.27	0.00	0.80
12.00	8.40	7.81	7.50	0.00	0.00	0.00	0.00	0.00	0.60	0.35	0.75	0.49	0.46	0.00	0.00	1.25
13.00	8.40	7.80	7.50	0.13	0.00	0.00	0.16	0.00	0.08	0.99	0.11	2.51	0.01	1.72	0.00	2.43
14.00	8.41	7.80	7.50	0.00	3.47	0.00	0.51	0.00	0.41	0.00	0.07	0.94	1.25	0.49	0.00	0.82
15.00	8.40	7.81	7.50	0.00	0.00	0.00	1.44	0.00	1.41	1.39	1.01	1.97	0.00	0.51	0.00	4.04
16.00	8.40	7.80	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	1.97	0.00	0.00	0.00	0.78
17.00	8.41	7.80	7.50	0.05	0.00	0.00	0.00	0.00	0.11	0.00	1.05	1.22	0.00	1.31	0.00	0.00
18.00	8.40	7.81	7.50	0.00	0.00	0.09	0.04	0.89	1.11	0.00	0.41	0.49	0.12	3.51	0.00	0.00
19.00	8.40	7.80	7.49	0.00	0.00	0.02	0.00	1.20	0.00	0.74	0.00	0.00	1.80	0.00	0.00	0.00
20.00	8.40	7.80	7.50	0.00	0.00	0.16	0.00	1.75	0.00	0.49	0.00	0.00	0.01	0.53	0.00	1.04
21.00	8.41	7.81	7.50	0.02	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.05	0.49	0.00	1.42
22.00	8.40	7.80	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00
23.00	8.40	7.81	7.50	0.11	0.00	0.16	0.00	2.36	0.00	0.00	0.00	0.00	0.14	0.12	0.00	0.95
24.00	8.41	7.80	7.50	0.00	0.00	0.26	1.27	0.97	0.00	1.57	0.40	0.13	1.00	0.00	0.00	0.02
25.00	8.40	7.80	7.50	0.00	0.00	0.14	2.07	0.85	0.00	1.26	1.02	0.00	0.00	0.00	0.00	0.49
26.00	8.40	7.81	7.50	0.02	0.00	0.00	0.00	0.21	0.77	1.31	1.25	0.51	1.17	0.18	0.00	0.00
27.00	8.41	7.80	7.50	0.14	3.18	0.02	0.06	1.42	0.00	0.00	0.00	0.00	0.01	2.50	0.00	0.99
28.00	8.40	7.80	7.49	0.52	0.31	0.00	0.00	0.48	0.31	1.80	0.00	1.33	0.68	1.52	0.00	0.00
29.00	8.40	7.81	7.50	0.14	0.00	0.00	3.11	0.00	0.49	0.00	0.00	0.00	0.00	0.39	0.00	2.08
30.00	8.41	7.80	7.50	0.05	0.00	0.02	0.92	0.75	0.00	0.00	0.00	0.19	0.00	0.11	0.00	0.49
31.00	8.40	7.80	7.50	0.05	0.00	0.00	2.34	0.99	0.00	0.00	0.00	0.00	0.00	0.12	0.00	1.71
32.00	8.40	7.81	7.50	0.00	0.00	0.00	0.00	0.68	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.16
33.00	8.41	7.80	7.50	0.00	0.00	0.00	0.66	1.65	0.21	0.00	0.01	1.19	0.57	0.00	0.00	0.00
34.00	8.40	7.81	7.50	0.00	0.00	0.00	2.37	0.00	0.35	0.00	0.00	0.11	0.47	0.12	0.00	0.04
35.00	8.40	7.80	7.50	0.21	0.49	0.00	0.99	1.59	0.01	0.00	0.99	0.16	0.00	0.66	0.00	0.75
36.00	8.41	7.80	7.50	0.00	0.00	0.00	0.93	0.99	0.00	1.48	0.00	0.99	0.99	0.22	0.00	0.00
37.00	8.40	7.81	7.49	0.05	1.51	0.00	1.06	1.37	0.12	2.08	0.00	2.47	0.16	0.59	0.00	0.99
