Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.086s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	7.17	6.29	0.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.07	0.00	0.00
3.00	7.20	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.31	0.05	0.00	0.00
4.00	7.21	6.30	0.00	0.00	0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.74	1.53	0.00	0.00	0.00
5.00	7.20	6.30	0.00	0.00	0.29	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	1.11	0.64	0.00	0.00	0.00
6.00	7.21	6.30	0.00	0.00	0.49	0.00	1.47	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73	1.04	0.00	0.00	0.00
7.00	7.20	6.30	0.00	0.00	0.00	0.00	1.34	0.16	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00
8.00	7.20	6.30	0.00	0.00	0.00	0.01	0.99	0.25	0.00	0.00	0.00	0.07	0.00	0.00	0.09	0.00	0.07	0.00	1.19	0.00	0.32	0.57	0.16	0.00	0.00
9.00	7.21	6.30	0.00	0.00	0.00	0.00	0.61	0.00	0.42	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.35	0.86	0.00	0.00	0.16
10.00	7.20	6.30	0.00	0.00	0.00	0.18	1.08	0.00	0.87	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.89	1.19	0.09	0.00	0.07
11.00	7.21	6.30	0.00	0.00	0.19	0.54	1.99	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.26	0.00	0.87	0.00	0.47	0.00	0.00
12.00	7.20	6.30	0.00	0.00	0.00	0.31	1.19	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.05	0.00	1.17	0.00	0.12	0.01	0.00
13.00	7.20	6.30	0.00	0.00	1.06	0.00	2.11	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.37	0.02	0.57	0.00	0.00	0.00	0.00
14.00	7.21	6.30	0.00	0.00	0.00	0.00	1.40	0.14	0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.61	0.32	0.94	0.00	0.00	0.00	0.00
15.00	7.20	6.30	0.00	0.00	0.00	0.18	1.11	0.08	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.12	0.40	0.00	0.19	0.00	0.00
16.00	7.21	6.30	0.00	0.00	1.34	0.16	0.47	2.11	0.44	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.14	0.00	0.00	0.24	1.18	1.45	0.00	0.33	0.00
17.00	7.20	6.30	0.00	0.00	0.21	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.64	0.00	0.01	0.25	0.00	0.00	0.00	0.33	0.00
18.00	7.21	6.30	0.00	0.00	0.52	0.00	0.94	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.08	0.00	0.02	0.00	0.59	0.58	0.00	0.00	0.00	0.07	0.00
19.00	7.20	6.30	0.00	0.00	0.99	0.00	0.93	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.16	0.00	1.40	0.33	0.00	0.00	0.00	0.01	0.02
20.00	7.20	6.30	0.00	0.00	0.01	0.02	0.82	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.22	0.00	0.00	0.00	0.99	0.32	0.00	0.00	0.00	0.00	0.05
