Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.128s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	9.60	7.20	6.88	0.00	0.00	0.00	0.02	1.22	0.00	0.00	0.14	0.00	0.00	0.05	0.12	0.32	0.67
3.00	9.60	7.20	6.90	0.00	0.00	0.05	0.28	0.85	0.00	0.00	0.00	0.00	0.85	0.28	0.12	1.40	1.01
4.00	9.60	7.21	6.90	0.01	0.00	0.38	0.00	0.49	0.18	0.02	0.00	0.21	0.00	0.26	0.00	0.64	0.33
5.00	9.60	7.20	6.90	0.00	0.00	0.00	0.00	0.24	0.07	0.28	0.00	0.26	0.00	0.31	0.00	0.00	0.24
6.00	9.61	7.21	6.90	0.00	0.07	0.12	0.00	0.62	0.16	0.00	0.16	0.38	0.12	0.02	0.15	3.16	0.12
7.00	9.60	7.20	6.90	0.00	0.00	0.25	0.00	0.92	0.01	0.00	0.00	0.28	2.03	0.00	0.32	0.49	1.05
8.00	9.60	7.20	6.90	0.00	0.00	0.09	0.00	0.53	0.00	0.00	0.09	0.82	0.00	0.44	0.35	0.25	1.38
9.00	9.60	7.21	6.90	0.00	0.00	0.42	0.00	2.46	0.00	0.00	0.00	0.80	1.60	0.02	0.97	0.81	0.41
10.00	9.60	7.20	6.90	0.02	0.00	0.61	0.00	0.49	0.05	0.00	0.09	0.52	1.53	0.14	0.07	0.00	0.14
11.00	9.61	7.21	6.90	0.05	0.00	0.14	0.00	0.08	0.69	0.00	0.07	0.00	2.99	0.15	0.00	0.00	0.00
12.00	9.60	7.20	6.90	0.00	0.00	0.93	0.00	0.00	0.24	0.00	0.38	0.00	0.00	0.00	0.32	0.00	0.79
13.00	9.60	7.20	6.90	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.38	0.26	0.00	0.00	0.08	0.00	0.87
14.00	9.60	7.21	6.90	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.49
15.00	9.61	7.20	6.90	0.00	0.00	0.47	0.00	0.00	0.06	0.27	0.13	0.35	0.25	0.00	0.00	0.13	0.61
16.00	9.60	7.21	6.90	0.00	0.02	0.41	0.01	0.00	0.08	0.09	0.00	0.00	0.79	0.00	0.00	1.79	0.12
17.00	9.60	7.20	6.89	0.00	0.00	0.46	0.00	0.00	0.00	0.35	0.00	0.00	2.53	0.00	0.00	0.89	1.84
18.00	9.60	7.21	6.90	0.00	0.00	0.54	0.18	0.00	0.24	0.24	0.04	1.53	0.06	0.07	0.49	0.04	0.00
19.00	9.60	7.20	6.90	0.00	0.00	0.04	0.00	0.00	0.26	0.00	0.33	1.85	0.00	0.01	0.12	0.00	0.00
20.00	9.61	7.20	6.90	0.00	0.00	0.09	0.00	0.01	0.21	0.00	0.16	2.08	0.07	0.38	0.08	0.00	1.98
21.00	9.60	7.21	6.90	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.07	0.00	0.99	0.12	0.71	0.00	0.00
22.00	9.60	7.20	6.90	0.00	0.00	0.67	0.01	0.26	0.04	0.00	0.02	0.31	0.00	0.00	0.27	0.00	0.00
23.00	9.60	7.21	6.90	0.00	0.00	0.40	0.21	0.14	0.12	0.00	0.11	0.77	0.00	0.13	0.14	0.00	0.00
24.00	9.61	7.20	6.90	0.00	0.00	0.21	0.28	0.00	0.09	0.00	0.34	0.06	1.06	0.26	0.00	1.48	0.00
25.00	9.60	7.20	6.90	0.00	0.00	1.28	0.09	0.49	0.02	0.21	0.12	2.33	0.20	0.04	0.80	1.78	0.00
26.00	9.60	7.21	6.90	0.00	0.00	2.79	0.02	0.99	0.15	0.00	0.59	1.55	3.74	0.35	0.34	3.09	0.31
27.00	9.60	7.20	6.90	0.00	0.00	1.75	0.00	0.00	0.42	0.16	0.05	2.03	0.00	0.00	0.94	0.65	0.99
28.00	9.60	7.21	6.90	0.00	0.00	1.77	0.61	0.99	0.89	0.25	0.05	1.54	1.28	0.52	0.52	0.49	0.91
29.00	9.61	7.20	6.90	0.00	0.00	0.00	0.12	0.31	0.66	0.06	0.29	1.59	2.16	0.14	0.05	2.17	1.42
30.00	9.60	7.20	6.90	0.00	0.00	3.52	0.00	0.00	0.53	0.20	0.28	0.98	3.79	0.00	0.00	0.86	0.04
31.00	9.60	7.21	6.90	0.00	0.00	0.49	0.53	0.01	0.00	0.34	0.22	0.28	0.00	0.11	0.64	0.31	0.49
32.00	9.60	7.20	6.90	0.00	0.00	0.75	0.77	0.00	0.28	0.31	0.52	2.07	1.06	0.54	0.00	0.00	0.00
33.00	9.60	7.21	6.90	0.00	0.00	1.08	0.24	1.32	0.09	0.32	0.31	0.00	0.00	0.31	0.00	0.00	0.00
34.00	9.61	7.20	6.89	0.05	0.01	0.00	0.15	0.12	0.18	0.11	0.01	0.01	0.00	0.15	0.00	0.00	0.98
35.00	9.60	7.21	6.90	0.00	0.00	1.41	0.05	0.00	0.00	0.09	0.00	0.00	0.00	0.16	0.00	1.10	0.00
36.00	9.60	7.20	6.90	0.00	0.00	1.25	0.16	0.00	0.20	0.29	0.00	2.28	2.60	0.00	0.00	0.00	0.00
37.00	9.60	7.20	6.90	0.00	0.05	1.86	0.60	0.00	0.40	0.00	0.08	0.49	0.00	0.25	0.80	1.44	0.00
38.00	9.61	7.21	6.90	0.00	0.00	2.01	0.73	0.00	0.02	0.00	0.38	0.00	0.00	0.14	0.57	0.00	0.16
39.00	9.60	7.20	6.90	0.00	0.00	0.99	0.58	1.57	0.00	0.04	0.31	1.51	0.14	0.33	0.16	1.48	0.00
40.00	9.60	7.21	6.90	0.07	0.02	0.00	0.33	0.49	0.37	0.11	0.02	0.49	0.09	0.11	0.42	0.00	0.05
41.00	9.60	7.20	6.90	0.01	0.00	1.25	0.11	1.14	0.29	0.47	0.11	0.16	0.00	0.00	0.52	1.67	0.00
42.00	9.60	7.20	6.90	0.00	0.00	1.88	0.14	1.38	0.35	0.09	0.19	1.32	0.00	0.00	0.21	1.64	0.00
43.00	9.61	7.21	6.90	0.00	0.00	1.90	0.00	1.75	0.00	0.28	0.66	0.00	4.40	0.07	1.12	1.94	0.00
44.00	9.60	7.20	6.90	0.00	0.00	0.99	0.00	0.75	0.24	0.00	0.78	0.24	1.27	0.04	0.93	1.35	0.31
45.00	9.60	7.21	6.90	0.00	0.00	2.39	0.00	0.00	0.16	0.00	0.45	2.04	0.00	0.48	1.54	0.00	0.05
46.00	9.60	7.20	6.90	0.00	0.00	2.98	0.00	0.00	0.28	0.00	0.12	2.89	1.66	0.68	0.25	1.31	0.00
47.00	9.61	7.21	6.90	0.00	0.00	0.06	0.00	0.00	0.00	0.04	0.00	2.32	0.47	0.00	0.00	0.00	0.00
48.00	9.60	7.20	6.90	0.00	0.00	1.83	0.18	2.10	0.00	0.07	0.00	0.00	0.12	0.05	0.48	1.71	0.00
49.00	9.60	7.20	6.90	0.00	0.00	0.00	0.28	0.00	0.18	0.60	0.00	0.99	0.58	0.28	0.31	0.89	0.00
50.00	9.60	7.21	6.89	0.00	0.00	0.00	0.09	0.09	0.26	0.19	0.45	1.48	0.00	0.31	0.42	0.00	0.00
51.00	9.60	7.20	6.90	0.00	0.00	0.78	0.34	0.24	0.00	0.00	0.21	0.00	1.32	0.09	0.16	0.00	0.00
52.00	9.61	7.21	6.90	0.00	0.00	0.99	0.52	0.32	0.05	0.29	0.35	1.33	0.99	0.00	0.39	1.37	0.00
53.00	9.60	7.20	6.90	0.00	0.00	0.49	0.35	0.20	0.13	0.16	0.47	0.24	1.72	0.00	0.07	0.00	0.00
54.00	9.60	7.20	6.90	0.00	0.00	0.00	0.00	2.19	0.00	0.21	0.02	3.24	0.00	0.14	0.82	1.66	0.00
55.00	9.60	7.21	6.90	0.00	0.00	0.00	0.00	0.59	0.05	0.42	0.13	2.36	0.07	0.07	0.82	0.00	0.11
56.00	9.60	7.20	6.90	0.01	0.00	3.49	0.24	0.00	0.61	0.28	0.52	0.89	0.00	0.00	1.00	0.00	0.84
57.00	9.61	7.21	6.90	0.00	0.00	1.34	0.00	0.00	0.59	0.34	0.38	0.48	0.00	0.31	0.35	0.00	0.38
58.00	9.60	7.20	6.90	0.04	0.00	0.82	0.48	2.51	0.04	0.52	0.46	1.51	0.01	0.02	3.62	2.18	1.24
59.00	9.60	7.20	6.90	0.00	0.00	0.99	0.54	2.60	0.14	0.14	0.00	1.84	2.30	0.24	1.50	1.67	0.00
60.00	9.60	7.21	6.90	0.00	0.00	0.00	0.00	0.12	0.12	0.00	0.28	0.35	1.55	0.19	1.60	0.88	0.05
61.00	9.61	7.20	6.90	0.02	0.00	3.18	0.27	2.40	1.17	0.21	0.42	2.61	1.63	0.47	0.99	0.00	0.00
62.00	9.60	7.21	6.90	0.00	0.02	0.19	0.00	1.92	0.21	0.14	0.00	2.04	2.01	0.00	0.00	0.49	0.00
63.00	9.60	7.20	6.90	0.00	0.00	0.00	1.04	1.53	0.00	0.00	0.00	0.00	0.72	0.46	0.99	1.58	0.49
64.00	9.60	7.21	6.90	0.00	0.00	1.98	1.98	1.25	0.00	0.00	0.00	0.89	0.49	0.05	1.68	2.93	0.54
65.00	9.60	7.20	6.90	0.00	0.00	0.49	2.10	0.00	0.27	0.00	0.00	0.00	1.78	0.00	0.00	1.40	0.11
66.00	9.61	7.20	6.89	0.01	0.00	1.47	0.22	2.74	0.37	0.00	0.00	0.24	0.40	0.00	0.41	1.28	0.99
67.00	9.60	7.21	6.90	0.00	0.00	0.99	0.57	0.89	0.00	0.00	0.00	0.59	0.52	0.00	0.00	0.00	2.73
68.00	9.60	7.20	6.90	0.00	0.00	0.00	1.40	1.40	0.00	0.00	0.00	1.24	1.30	0.00	0.00	0.00	2.26
69.00	9.60	7.21	6.90	0.00	0.00	2.90	0.26	0.00	0.57	0.98	0.39	2.21	1.54	0.46	1.42	0.00	1.86
70.00	9.61	7.20	6.90	0.00	0.00	0.49	0.21	0.24	0.29	0.42	0.40	1.12	0.24	0.68	0.99	0.01	0.42
71.00	9.60	7.20	6.90	0.00	0.00	2.05	0.09	0.18	0.00	0.24	0.00	0.15	0.04	0.26	0.99	0.59	1.10
72.00	9.60	7.21	6.90	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00	0.52	0.49	0.88	0.25	2.24	0.00
73.00	9.60	7.20	6.90	0.00	0.00	0.89	0.00	1.40	0.00	0.00	0.00	1.27	1.40	1.27	2.85	0.21	0.51
74.00	9.60	7.21	6.90	0.00	0.00	0.08	0.42	0.07	0.31	0.46	0.55	1.32	2.16	0.26	0.21	0.00	3.19
75.00	9.61	7.20	6.90	0.00	0.00	0.12	0.09	0.20	0.19	0.05	0.14	1.06	0.19	0.28	0.28	0.00	1.73
76.00	9.60	7.20	6.90	0.00	0.00	0.15	0.61	1.95	0.05	0.09	0.00	0.49	0.14	0.38	1.61	0.00	0.00
77.00	9.60	7.21	6.90	0.00	0.00	0.00	0.51	0.00	0.00	0.21	0.13	0.49	3.66	0.40	0.42	0.99	0.00
78.00	9.60	7.20	6.90	0.00	0.00	0.49	0.05	0.00	0.00	0.31	0.00	0.00	0.00	0.52	0.00	0.00	1.64
79.00	9.60	7.21	6.90	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.42	0.26	0.00	0.00
