Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.102s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	8.97	7.49	7.47	0.00	0.00	0.00	0.00	0.00	0.28	1.84	0.00	0.00	0.00	1.44	0.00	0.00
3.00	9.00	7.50	7.50	0.71	1.53	0.00	0.00	1.74	0.93	1.58	0.00	0.00	0.00	1.25	0.00	0.00
4.00	9.00	7.50	7.50	0.00	3.94	0.01	0.01	0.99	3.79	0.00	0.49	0.00	0.08	1.80	0.00	0.61
5.00	9.01	7.50	7.50	2.78	0.49	0.24	1.66	0.49	0.00	0.00	0.00	0.19	0.00	0.15	0.00	0.26
6.00	9.00	7.50	7.50	0.58	0.00	0.02	0.00	1.21	0.07	0.00	0.99	0.09	1.42	2.00	0.05	0.67
7.00	9.00	7.50	7.50	1.88	0.49	0.40	0.99	2.10	1.78	0.00	0.00	0.08	0.00	1.54	0.16	0.01
8.00	9.00	7.50	7.50	0.19	0.04	0.33	0.00	0.00	0.72	0.00	0.00	0.14	0.49	1.48	0.19	0.00
9.00	9.01	7.50	7.50	0.87	0.58	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.59	1.44	0.00
10.00	9.00	7.49	7.49	0.05	0.00	0.19	0.49	0.00	0.05	0.05	0.00	0.28	1.64	1.15	0.09	0.82
11.00	9.00	7.50	7.50	0.00	0.61	0.19	0.00	0.00	1.71	1.25	0.42	0.24	0.00	2.27	0.00	0.98
12.00	9.00	7.50	7.50	0.00	0.08	0.31	0.00	1.33	3.34	0.75	0.07	0.64	0.00	2.81	0.00	0.89
13.00	9.01	7.50	7.50	0.00	0.21	0.24	0.00	0.00	0.09	1.32	0.02	0.54	0.00	1.53	1.88	0.84
14.00	9.00	7.50	7.50	0.00	0.02	0.05	0.00	1.57	0.11	2.53	0.00	0.00	0.00	1.46	0.85	0.87
15.00	9.00	7.50	7.50	0.00	0.00	0.34	1.99	1.50	1.32	2.16	0.00	0.00	0.99	2.45	1.11	0.42
16.00	9.00	7.50	7.50	0.49	0.00	0.47	1.54	0.00	0.00	0.49	0.49	0.00	1.78	1.92	0.09	0.87
17.00	9.01	7.50	7.50	0.11	0.99	0.26	0.12	0.42	2.05	0.08	0.00	0.60	1.17	1.73	0.89	0.20
18.00	9.00	7.50	7.50	0.00	0.51	0.11	1.00	1.81	0.51	0.00	0.49	0.24	0.00	3.33	0.20	0.97
19.00	9.00	7.49	7.49	0.73	0.00	0.42	0.00	1.85	2.80	2.83	0.07	0.57	0.00	0.49	1.17	0.94
20.00	9.01	7.50	7.50	0.11	0.28	0.73	0.99	2.33	0.24	0.00	0.00	0.00	0.06	0.05	0.00	0.02
21.00	9.00	7.50	7.50	1.53	0.24	0.71	0.00	0.11	1.08	0.33	0.00	0.00	0.00	0.02	0.01	0.21
22.00	9.00	7.50	7.50	0.24	0.00	0.38	0.16	2.58	0.49	0.49	0.00	0.04	0.00	0.01	2.32	0.14
23.00	9.00	7.50	7.50	0.81	2.13	0.16	1.44	0.00	0.49	0.49	0.00	0.44	0.00	1.41	0.20	1.24
