Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.768s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	8.67	0.00	0.00	1.81	0.00	0.00	0.38	0.00	0.00	0.08
3.00	8.70	0.00	0.00	2.01	1.45	0.28	0.16	0.00	0.92	0.00
4.00	8.70	0.00	0.00	1.95	0.01	0.00	0.04	0.00	1.63	0.00
5.00	8.70	0.00	0.52	1.72	0.00	0.00	0.11	0.00	1.93	1.15
6.00	8.69	0.00	2.32	1.12	1.14	0.00	0.01	0.00	1.58	0.40
7.00	8.70	3.23	0.51	0.62	0.11	0.00	0.71	0.00	0.97	0.01
8.00	8.70	0.20	0.02	0.92	0.00	0.00	1.74	0.00	0.71	1.30
9.00	8.70	0.52	1.12	1.67	0.00	0.31	0.00	0.00	1.01	0.85
10.00	8.70	0.80	0.19	0.89	0.00	0.00	0.00	0.00	1.04	0.00
11.00	8.69	1.44	0.31	1.20	0.51	0.49	0.00	0.00	0.38	0.00
12.00	8.70	0.00	0.26	1.60	0.02	0.00	0.00	0.00	1.44	1.52
13.00	8.70	2.32	0.00	1.70	0.00	1.80	0.68	0.00	1.74	0.24
14.00	8.70	0.00	0.00	1.27	1.34	0.00	0.19	0.00	0.86	0.00
15.00	8.70	0.47	0.06	0.75	0.20	0.00	0.00	0.00	1.97	0.00
16.00	8.69	0.65	0.88	1.18	0.88	0.18	0.92	0.00	1.80	0.00
17.00	8.70	1.97	0.22	0.89	0.66	0.69	0.00	0.00	1.32	0.00
18.00	8.70	1.57	1.01	1.86	1.41	0.00	0.06	0.00	0.14	0.61
19.00	8.70	1.66	0.00	0.57	1.81	0.00	0.49	0.00	1.06	1.55
20.00	8.70	1.84	0.00	1.53	0.00	1.24	1.42	0.00	1.46	0.45
21.00	8.69	1.70	0.02	0.73	1.20	0.40	0.00	0.00	0.93	0.99
22.00	8.70	0.00	1.01	3.40	0.00	0.00	0.99	0.00	1.51	1.15
23.00	8.70	0.34	0.97	1.94	0.78	0.08	0.00	0.00	0.87	1.02
24.00	8.70	0.45	0.00	2.03	0.69	0.00	1.25	0.00	0.85	0.31
25.00	8.69	1.67	0.46	1.34	0.78	0.05	0.00	0.00	0.99	0.13
26.00	8.70	0.37	1.40	2.16	0.13	0.00	0.00	0.00	1.27	0.00
27.00	8.70	1.38	0.61	0.89	1.21	0.35	0.53	0.00	1.75	0.94
28.00	8.70	0.49	0.00	1.87	0.04	2.30	1.39	0.00	1.22	0.40
29.00	8.70	3.18	1.31	1.24	2.64	0.20	0.37	0.00	0.86	0.00
30.00	8.69	0.91	0.00	1.64	0.49	0.18	0.58	0.00	0.97	0.49
31.00	8.70	0.00	0.00	1.88	0.00	0.08	1.35	0.00	1.44	1.63
32.00	8.70	0.00	0.29	1.30	2.01	0.88	0.00	0.00	1.42	0.59
33.00	8.70	1.97	0.00	2.19	0.00	0.12	0.00	0.00	1.93	0.45
34.00	8.70	1.74	1.41	1.51	0.47	0.00	0.00	0.00	1.20	0.00
35.00	8.69	3.45	0.62	1.38	0.48	1.02	0.41	0.00	1.54	0.04
36.00	8.70	0.21	0.16	0.82	0.41	0.00	1.05	0.00	2.83	0.08
37.00	8.70	0.92	2.51	2.90	0.00	1.21	1.87	0.00	0.29	0.00
38.00	8.70	0.54	0.51	2.93	0.65	0.00	0.00	0.00	1.34	0.78
39.00	8.70	0.00	1.37	2.90	1.61	1.68	2.17	0.99	0.19	0.79
40.00	8.69	0.75	0.32	3.09	1.41	0.02	0.14	0.00	0.22	0.38
41.00	8.70	0.62	0.00	2.61	1.57	1.48	0.00	0.00	1.51	0.46
42.00	8.70	0.52	0.66	2.24	0.20	0.07	0.33	0.00	0.00	0.68
43.00	8.70	2.92	0.07	2.51	0.29	1.27	0.00	0.00	0.47	0.24
44.00	8.70	0.74	0.00	2.76	1.45	0.11	0.49	0.00	2.04	0.33
45.00	8.69	1.77	0.00	2.96	1.22	0.00	0.16	0.00	1.84	1.07
46.00	8.70	0.21	1.10	1.63	1.92	0.00	0.49	0.00	2.21	1.21
47.00	8.70	1.67	1.74	2.08	1.40	0.58	1.05	0.40	1.00	0.67
48.00	8.70	0.00	0.00	1.72	1.75	1.22	0.00	0.00	1.18	0.60
49.00	8.69	0.32	2.33	1.70	2.27	2.34	0.00	0.00	1.91	0.24
50.00	8.70	0.06	1.88	2.26	1.48	0.22	0.99	0.00	2.46	0.00
