Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.126s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.67	0.00	0.00	0.00	0.62	0.00	1.67	0.00	0.00	0.00	0.00	0.71
3.00	8.70	0.00	1.14	0.00	1.66	0.00	1.11	0.00	0.00	0.92	0.00	0.00
4.00	8.70	0.00	1.91	0.00	1.21	0.00	0.04	0.00	0.00	0.00	0.00	0.12
5.00	8.70	0.00	1.57	0.00	0.02	0.59	0.00	0.00	0.00	0.00	0.00	0.00
6.00	8.69	0.00	1.17	0.00	0.01	0.52	0.00	0.00	0.00	0.58	0.54	0.00
7.00	8.70	0.00	1.19	0.00	0.06	0.71	0.00	0.00	0.00	0.33	0.80	0.00
8.00	8.70	0.00	1.02	0.00	0.54	0.14	0.00	0.00	0.00	0.00	0.07	0.00
9.00	8.70	0.00	1.33	0.00	2.73	0.18	0.00	0.00	0.00	0.00	0.77	0.00
10.00	8.70	0.00	1.81	0.00	0.98	0.05	0.00	0.00	0.00	0.71	0.34	0.00
11.00	8.69	0.01	1.39	0.00	0.51	0.00	0.00	0.00	0.00	0.19	0.47	0.00
12.00	8.70	0.00	0.79	0.00	0.01	0.39	0.07	0.00	0.00	0.92	0.00	0.39
13.00	8.70	0.47	1.01	0.00	0.99	0.64	0.12	0.00	0.00	0.07	0.00	0.24
14.00	8.70	0.11	1.63	0.00	1.94	0.31	0.91	0.00	0.00	2.28	0.24	0.33
15.00	8.70	0.00	1.54	0.00	0.06	0.45	0.00	0.00	0.00	0.00	0.59	0.09
16.00	8.69	0.00	2.10	0.00	1.41	1.01	0.00	0.00	0.00	0.00	0.85	0.37
17.00	8.70	0.00	2.47	0.00	4.11	0.41	0.00	0.00	0.00	0.00	0.00	1.02
18.00	8.70	0.00	1.87	0.00	0.00	0.69	0.00	0.01	0.00	0.00	0.00	0.67
19.00	8.70	0.00	1.81	0.00	0.18	0.19	1.53	0.00	0.00	0.14	0.35	0.61
20.00	8.70	0.00	1.30	0.00	0.07	0.19	0.00	0.00	0.00	0.81	0.40	0.08
21.00	8.69	0.44	1.74	0.00	0.92	0.21	1.57	0.00	0.00	0.72	0.45	0.42
22.00	8.70	0.00	2.24	0.00	0.06	0.26	0.68	0.00	0.00	0.61	0.68	0.47
23.00	8.70	0.00	1.64	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.28	0.33
24.00	8.69	0.00	2.13	0.00	1.04	0.46	0.00	0.00	0.00	0.00	1.20	0.00
25.00	8.70	0.00	1.95	0.00	0.00	0.54	0.07	0.00	0.00	0.00	0.78	0.39
26.00	8.70	0.00	0.78	0.00	1.79	0.32	0.46	0.00	0.00	0.00	0.71	0.40
27.00	8.70	0.00	1.86	0.00	0.53	0.38	0.00	0.07	0.00	0.08	0.57	0.14
28.00	8.70	0.00	2.06	0.00	4.71	0.61	0.00	0.00	0.00	0.00	0.61	0.19
29.00	8.70	0.00	2.87	0.00	5.62	0.64	0.00	0.00	0.00	0.00	0.54	0.14
30.00	8.69	0.00	1.44	0.00	0.02	0.68	1.50	0.00	0.00	1.33	0.14	0.48
31.00	8.70	0.00	1.26	0.00	0.51	0.02	0.38	0.00	0.00	0.08	0.31	0.12
32.00	8.70	0.00	1.50	0.00	0.11	0.01	0.67	0.00	0.00	0.00	0.15	0.31
33.00	8.70	0.00	1.91	0.00	1.71	0.41	0.00	0.01	0.00	0.49	0.60	0.00
34.00	8.70	0.00	1.27	0.00	1.60	0.09	0.00	0.00	0.00	0.44	0.00	0.05
35.00	8.69	0.08	1.04	0.00	0.52	0.15	0.60	0.00	0.00	0.07	0.00	0.21
36.00	8.70	0.00	0.44	0.00	2.94	0.41	0.99	0.00	0.00	0.00	0.00	0.28
37.00	8.70	0.00	0.91	0.00	1.60	0.00	0.81	0.00	0.00	0.02	0.00	0.44
38.00	8.70	0.00	1.98	0.00	3.19	0.24	2.25	0.00	0.00	1.48	2.21	0.47
39.00	8.70	0.00	3.78	0.00	0.73	0.09	0.00	0.00	0.00	0.77	0.12	0.38
40.00	8.69	0.00	2.99	0.00	0.38	0.24	0.28	0.00	0.00	1.78	1.11	0.28
41.00	8.70	0.00	2.86	0.00	5.19	1.22	0.48	0.00	0.00	0.01	3.52	0.00
42.00	8.70	0.00	0.66	0.00	0.00	0.40	0.94	0.00	0.00	0.00	0.00	1.00
43.00	8.70	0.00	2.18	0.00	3.62	0.71	1.42	0.00	0.00	0.00	0.05	0.61
44.00	8.70	0.00	4.19	0.00	2.79	0.92	0.20	0.00	0.00	0.00	0.12	0.38
45.00	8.69	0.00	0.00	0.00	1.48	1.20	0.27	0.00	0.00	1.35	0.52	0.74
46.00	8.70	0.00	6.34	0.00	2.50	0.66	0.54	0.00	0.00	0.00	0.00	0.34
47.00	8.70	0.00	1.13	0.00	0.59	0.55	0.48	0.00	0.00	0.00	0.00	1.06
48.00	8.70	0.01	0.00	0.00	0.65	0.13	0.22	0.00	0.00	0.68	0.02	0.19
49.00	8.69	0.00	3.39	0.00	0.07	0.00	0.97	0.00	0.00	0.00	0.00	0.21
50.00	8.70	0.00	2.90	0.00	3.24	0.09	0.00	0.00	0.00	0.00	4.22	0.42
51.00	8.70	0.00	2.00	0.00	3.78	0.39	0.00	0.00	0.00	0.35	3.94	0.82
52.00	8.70	0.00	2.77	0.00	4.00	1.04	0.49	0.00	0.00	0.07	1.58	0.34
53.00	8.70	0.47	1.19	0.00	0.16	0.82	0.02	0.00	0.00	2.76	0.77	0.34
54.00	8.69	0.00	0.60	0.00	0.08	0.35	0.22	0.00	0.00	0.00	0.02	0.32
55.00	8.70	0.00	1.08	0.00	3.76	0.81	0.00	0.00	0.00	0.00	0.04	1.02
56.00	8.70	0.00	0.00	0.00	0.49	0.45	0.68	0.00	0.00	0.57	0.00	0.41
57.00	8.70	0.00	5.06	0.00	1.04	0.49	0.00	0.00	0.00	0.11	0.54	0.48
58.00	8.70	0.00	0.46	0.00	1.11	0.71	0.00	0.00	0.00	0.06	1.24	0.42
59.00	8.69	0.00	2.39	0.00	2.28	0.06	0.00	0.00	0.00	1.10	1.34	0.12
60.00	8.70	0.00	3.38	0.00	4.24	0.73	0.09	0.00	0.00	0.02	1.07	0.35
61.00	8.70	0.00	0.54	0.00	0.52	0.35	0.26	0.00	0.00	0.05	0.00	0.80
62.00	8.70	0.00	3.47	0.00	2.70	0.00	0.00	0.00	0.00	1.40	1.11	1.30
63.00	8.70	0.00	1.54	0.00	6.09	0.60	0.49	0.00	0.00	0.14	3.07	0.75
64.00	8.69	0.00	0.00	0.00	3.26	0.35	0.00	0.00	0.00	0.00	0.00	0.85
65.00	8.70	0.00	1.77	0.00	1.99	0.37	0.00	0.00	0.00	0.07	2.53	0.53
66.00	8.70	0.00	0.84	0.00	2.07	0.15	0.49	0.00	0.00	1.11	2.38	0.84
67.00	8.70	0.00	1.51	0.00	0.22	0.41	0.00	0.00	0.00	0.01	0.89	0.33
68.00	8.69	0.00	0.33	0.00	1.59	0.80	0.00	0.00	0.00	0.00	0.00	0.79
69.00	8.70	0.00	0.58	0.00	0.27	0.64	0.00	0.00	0.00	0.24	1.67	1.17
70.00	8.70	0.00	0.59	0.00	1.11	0.75	0.00	0.00	0.00	0.00	0.08	0.85
71.00	8.70	0.00	2.99	0.00	0.02	0.55	0.00	0.00	0.00	1.31	0.25	0.65
72.00	8.70	0.00	2.20	0.00	0.82	0.46	0.54	0.00	0.00	0.02	0.49	0.64
73.00	8.69	0.00	2.43	0.00	3.17	0.16	0.24	0.00	0.00	0.07	0.28	0.69
74.00	8.70	0.00	3.49	0.00	0.00	0.19	0.29	0.00	0.00	0.41	1.67	0.45
75.00	8.70	0.00	2.24	0.00	1.44	0.65	0.97	0.00	0.00	0.32	0.55	0.33
76.00	8.70	0.00	1.08	0.00	0.54	0.11	1.60	0.00	0.00	0.52	1.35	0.48
77.00	8.70	0.00	4.50	0.00	2.24	0.31	0.00	0.00	0.00	0.00	1.44	0.61
78.00	8.69	0.57	4.38	0.00	0.00	0.25	0.16	0.00	0.00	1.19	1.46	0.85
79.00	8.70	0.00	3.65	0.00	1.44	0.00	0.00	0.00	0.00	0.73	1.74	1.34
80.00	8.70	0.00	0.48	0.00	2.21	0.59	1.28	0.00	0.00	0.22	0.57	1.15
81.00	8.70	0.00	1.42	0.00	1.40	0.00	0.44	0.00	0.00	0.00	3.30	0.21
82.00	8.70	0.00	4.55	0.00	0.11	0.39	0.00	0.00	0.00	0.00	1.05	1.07
83.00	8.69	0.00	2.86	0.00	1.54	0.62	0.00	0.00	0.00	0.13	0.06	1.39
84.00	8.70	0.00	0.55	0.00	2.39	0.13	0.00	0.00	0.00	0.24	0.01	0.73
85.00	8.70	0.00	0.52	0.00	1.53	0.80	0.04	0.00	0.00	0.64	1.97	0.67
86.00	8.70	0.00	1.51	0.00	1.61	1.20	0.52	0.00	0.00	0.51	1.68	0.79
87.00	8.70	0.00	0.51	0.00	1.58	1.27	0.00	0.00	0.00	0.20	3.96	0.85
