Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.195s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	7.80	0.09	0.00	0.81	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.60	0.00	0.00	1.55	0.40
3.00	7.80	1.84	0.26	1.46	0.00	0.00	0.26	0.00	0.00	0.00	0.80	0.02	2.19	0.00	0.46	2.23	1.20
4.00	7.81	0.00	0.16	2.44	0.00	0.00	0.53	1.42	0.00	0.32	0.00	0.07	1.18	0.00	0.13	1.11	0.73
5.00	7.80	0.49	0.40	1.27	0.00	0.00	0.00	2.32	0.00	0.49	0.49	0.00	2.39	0.00	0.00	0.00	2.89
6.00	7.80	2.11	0.00	0.20	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.55	0.05	0.37	1.25	1.20
7.00	7.81	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.66	0.14	0.26	1.41
8.00	7.80	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	1.08
9.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.21	0.00	0.99	0.00	0.05	1.27	2.76
10.00	7.81	0.00	0.05	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.26	0.65	0.05	0.51	1.17
11.00	7.80	0.00	0.02	0.00	0.00	0.00	0.00	3.12	0.00	0.35	0.00	0.00	0.99	0.00	0.00	0.00	0.93
12.00	7.81	0.00	1.65	0.49	0.00	0.00	0.00	0.28	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.40
13.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	1.00	0.00	0.00	0.69	2.11
14.00	7.80	0.00	0.00	0.00	0.05	0.00	0.00	0.93	0.00	0.00	0.16	0.00	0.91	0.00	0.00	0.39	1.26
15.00	7.81	0.00	0.00	0.00	0.00	0.00	0.22	0.99	0.00	0.35	0.00	0.00	0.14	0.00	0.00	1.27	0.00
16.00	7.80	0.00	0.20	0.68	0.00	0.00	0.00	3.63	0.00	0.00	1.34	0.00	2.18	0.00	0.00	0.00	1.81
17.00	7.80	1.80	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.24	1.58	0.00	1.00	0.00	0.26	0.73	0.00
18.00	7.81	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.99	0.00	1.40	0.00	0.06	0.00	0.00	0.00	0.00
19.00	7.80	0.00	0.00	0.99	0.00	0.00	0.00	0.74	0.00	0.85	0.00	0.00	0.60	0.00	0.00	1.33	2.16
20.00	7.80	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	1.05
21.00	7.81	0.07	1.42	1.21	0.78	0.00	0.00	1.61	0.00	1.48	0.00	0.00	0.75	0.49	0.00	0.60	0.00
22.00	7.80	0.00	0.00	1.50	0.00	0.00	0.00	1.80	0.00	0.16	2.99	0.00	0.00	0.00	0.00	0.00	1.70
