Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.205s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.80	7.20	6.26	0.00	0.65	0.00	0.28	0.00	0.11	0.00	0.00	0.00	0.54	0.00	0.52	0.00	0.00	0.46	0.00	0.00
3.00	7.80	7.20	6.30	0.00	0.68	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.81	7.21	6.30	0.04	0.11	0.00	0.00	0.00	2.98	0.12	0.49	0.00	0.00	0.00	0.00	0.00	0.00	2.58	0.00	0.00
5.00	7.80	7.20	6.30	0.01	0.01	0.00	0.21	0.05	1.42	0.00	2.63	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.32	0.00
6.00	7.80	7.21	6.30	0.00	0.00	0.00	0.00	0.00	0.13	0.00	1.94	0.00	0.19	0.40	1.70	0.13	0.37	0.00	0.09	0.00
7.00	7.81	7.20	6.30	0.00	0.00	0.00	0.00	0.00	1.41	0.35	0.00	0.00	0.00	1.55	0.00	0.00	0.11	0.99	0.57	0.00
8.00	7.80	7.20	6.30	0.49	0.40	0.00	0.32	0.72	2.32	0.05	1.42	0.00	1.32	0.00	0.00	0.00	0.05	1.40	0.82	0.00
9.00	7.80	7.21	6.30	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.24	0.00
10.00	7.81	7.20	6.30	0.00	0.00	0.05	0.00	0.00	1.22	0.08	0.81	0.00	0.00	1.30	0.00	0.00	0.01	0.00	0.15	0.00
11.00	7.80	7.21	6.30	0.00	0.00	0.09	0.00	0.00	0.00	0.29	0.40	0.00	0.00	0.49	0.00	0.08	1.38	0.00	0.16	0.00
