Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.123s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.44	7.20	6.89	0.00	0.00	0.00	0.74	0.11	0.00	0.00	0.52	0.00	1.90	0.00
3.00	7.50	7.20	6.90	1.55	0.00	0.00	0.88	0.39	0.00	0.00	0.05	0.00	0.21	0.05
4.00	7.50	7.21	6.90	1.02	0.00	0.00	0.68	0.45	0.00	0.09	0.00	0.00	1.35	0.24
5.00	7.50	7.20	6.90	0.75	0.07	0.00	0.54	0.16	0.00	0.25	0.79	1.18	1.90	0.00
6.00	7.50	7.21	6.90	1.97	0.09	0.00	0.32	0.24	0.00	0.28	0.16	0.49	0.24	0.00
7.00	7.50	7.20	6.90	1.24	0.55	0.00	0.62	0.09	0.00	1.22	0.46	0.07	1.26	0.00
8.00	7.50	7.20	6.90	0.16	0.19	0.00	2.66	0.28	0.00	1.48	0.89	1.63	2.81	0.82
9.00	7.50	7.21	6.90	0.49	0.21	0.00	0.16	0.64	0.00	0.00	0.42	0.00	0.09	0.66
10.00	7.49	7.20	6.90	1.91	0.00	0.00	1.12	0.00	0.00	0.51	0.38	0.00	1.07	0.05
11.00	7.50	7.21	6.90	2.52	0.00	0.00	1.33	0.51	0.00	1.21	0.07	0.00	0.87	0.02
12.00	7.50	7.20	6.90	0.00	0.00	0.00	1.20	0.75	0.00	0.52	0.41	0.00	1.28	1.05
13.00	7.50	7.20	6.90	1.73	0.00	0.00	2.70	0.00	0.00	1.94	0.09	0.00	0.41	1.12
14.00	7.50	7.21	6.90	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.54	0.14	0.57
15.00	7.50	7.20	6.90	2.17	0.00	0.00	0.00	2.64	0.00	0.67	0.01	0.00	1.27	0.73
16.00	7.50	7.21	6.90	0.11	0.00	0.00	0.00	0.59	0.00	1.31	0.31	0.00	0.00	0.64
17.00	7.50	7.20	6.89	4.55	0.00	0.00	0.16	0.20	0.00	0.00	0.34	0.00	0.00	1.30
18.00	7.50	7.21	6.90	0.26	0.00	0.00	0.00	0.00	0.00	2.50	2.00	0.00	0.51	0.94
19.00	7.49	7.20	6.90	0.00	0.00	0.00	0.00	0.18	0.00	0.15	0.40	0.00	0.14	0.47
20.00	7.50	7.20	6.90	1.84	0.00	0.00	0.98	0.00	0.00	1.11	0.00	0.00	0.00	1.27
21.00	7.50	7.21	6.90	0.26	0.00	0.00	0.18	0.20	0.00	0.00	0.27	0.00	1.08	0.74
22.00	7.50	7.20	6.90	0.25	0.28	0.00	0.08	0.18	0.00	0.00	0.33	0.00	0.04	0.47
23.00	7.50	7.21	6.90	0.07	0.28	0.00	0.00	0.64	0.00	0.00	0.05	0.00	0.45	1.20
24.00	7.50	7.20	6.90	1.75	0.59	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.62	0.99
25.00	7.50	7.20	6.90	0.49	0.07	0.00	0.00	0.94	0.00	0.04	0.19	0.00	0.99	0.47
26.00	7.50	7.21	6.90	0.00	0.12	0.00	1.92	0.00	0.00	1.79	0.39	0.00	1.55	1.01
27.00	7.50	7.20	6.90	0.19	0.94	0.00	0.49	1.31	0.00	0.49	0.00	0.66	0.20	0.80
28.00	7.49	7.21	6.90	0.54	0.82	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.01	0.00
29.00	7.50	7.20	6.90	1.75	0.18	0.00	3.72	0.58	0.00	0.49	1.70	0.00	0.94	0.99
30.00	7.50	7.20	6.90	1.47	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	1.11	0.64
31.00	7.50	7.21	6.90	0.00	0.58	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.92
32.00	7.50	7.20	6.90	0.00	0.19	0.00	0.38	0.45	0.00	0.16	0.00	0.00	0.99	0.85
33.00	7.50	7.21	6.90	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.01	0.47
34.00	7.50	7.20	6.89	0.00	0.00	0.00	0.16	0.33	0.00	0.72	0.00	0.00	0.07	0.85
35.00	7.50	7.21	6.90	0.00	0.27	0.00	1.68	2.46	0.00	2.25	0.00	0.00	0.21	1.07
36.00	7.50	7.20	6.90	0.74	0.21	0.00	0.27	0.19	0.00	0.00	0.00	0.00	0.47	0.58
37.00	7.49	7.20	6.90	0.72	0.55	0.00	0.99	0.02	0.00	1.42	0.00	0.00	1.06	0.00
38.00	7.50	7.21	6.90	0.02	0.19	0.00	0.49	0.60	0.00	0.00	0.00	0.00	0.62	0.80
39.00	7.50	7.20	6.90	4.70	0.00	0.00	0.00	0.82	0.00	0.54	0.00	0.00	0.32	0.89
40.00	7.50	7.21	6.90	0.31	0.84	0.00	0.00	0.06	0.00	0.09	0.18	0.00	0.69	1.34
41.00	7.50	7.20	6.90	0.19	0.09	0.00	0.00	2.06	0.00	0.05	1.93	0.00	0.54	0.68
42.00	7.50	7.20	6.90	3.89	0.31	0.00	0.07	0.53	0.00	2.91	0.16	0.00	0.00	0.54
43.00	7.50	7.21	6.90	0.85	0.40	0.00	0.48	0.25	0.00	1.78	0.00	0.00	0.35	0.78
44.00	7.50	7.20	6.90	0.12	0.61	0.00	0.15	0.34	0.00	0.31	0.00	0.00	0.74	1.04
45.00	7.50	7.21	6.90	0.09	0.09	0.00	0.49	0.47	0.00	0.48	0.95	0.00	1.85	0.32
46.00	7.49	7.20	6.90	1.48	0.24	0.00	0.00	0.00	0.00	1.32	0.09	0.00	0.67	0.35
47.00	7.50	7.21	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.21	0.00	0.47	0.55
48.00	7.50	7.20	6.90	0.49	0.67	0.00	0.00	0.33	0.00	2.16	0.29	0.00	1.73	1.02
49.00	7.50	7.20	6.90	0.29	0.35	0.00	0.78	1.15	0.00	0.00	0.58	0.00	0.02	1.02
50.00	7.50	7.21	6.89	0.00	0.19	0.00	1.84	1.27	0.00	1.80	1.21	0.00	0.40	1.22
51.00	7.50	7.20	6.90	2.33	0.31	0.00	1.27	0.00	0.00	0.44	0.25	0.00	0.00	1.44
52.00	7.50	7.21	6.90	1.91	0.02	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.75	0.64
53.00	7.50	7.20	6.90	0.00	0.00	0.00	0.04	0.47	0.00	0.89	0.00	0.00	1.28	0.38
54.00	7.50	7.20	6.90	0.00	0.49	0.00	0.47	0.00	0.00	1.37	0.00	0.00	0.21	0.42
55.00	7.49	7.21	6.90	0.00	0.26	0.00	0.08	1.33	0.00	0.55	0.00	0.00	0.26	0.34
56.00	7.50	7.20	6.90	0.14	0.21	0.00	1.12	0.11	0.00	2.93	0.06	0.00	1.31	0.09
57.00	7.50	7.21	6.90	1.12	1.31	0.00	0.00	0.24	0.00	1.77	0.01	0.00	0.21	0.41
58.00	7.50	7.20	6.90	1.20	0.27	0.00	0.00	0.62	0.00	0.21	0.00	0.00	1.26	1.54
59.00	7.50	7.20	6.90	1.45	0.05	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.49	1.25
60.00	7.50	7.21	6.90	1.07	0.48	0.00	0.08	0.13	0.00	0.35	2.03	0.00	0.39	0.12
61.00	7.50	7.20	6.90	0.00	0.24	0.00	2.07	0.00	0.00	0.94	0.00	0.00	0.00	0.34
62.00	7.50	7.21	6.90	0.00	0.45	0.00	1.30	0.19	0.00	1.70	1.45	0.00	0.00	1.77
63.00	7.50	7.20	6.90	0.39	0.33	0.00	0.00	0.20	0.00	1.01	0.22	0.00	1.00	1.15
64.00	7.49	7.21	6.90	1.80	0.95	0.00	0.11	0.77	0.00	0.34	0.00	0.00	0.25	0.89
65.00	7.50	7.20	6.90	1.25	0.77	0.00	0.20	0.68	0.00	2.31	0.00	0.00	0.40	1.34
66.00	7.50	7.20	6.89	1.21	0.62	0.00	0.00	0.62	0.00	1.11	0.00	0.00	1.04	1.93
67.00	7.50	7.21	6.90	0.75	0.05	0.00	1.39	0.39	0.00	1.05	0.08	0.00	0.37	1.11
68.00	7.50	7.20	6.90	0.06	0.00	0.00	1.30	0.09	0.00	0.88	0.25	0.00	0.49	0.62
69.00	7.50	7.21	6.90	2.17	0.00	0.00	0.00	0.00	0.00	1.78	1.22	0.00	0.06	1.60
70.00	7.50	7.20	6.90	0.00	0.00	0.00	0.00	0.00	0.00	2.05	0.99	0.00	0.64	0.82
71.00	7.50	7.20	6.90	1.33	0.00	0.00	1.71	1.48	0.00	1.47	0.62	0.00	0.00	0.00
72.00	7.50	7.21	6.90	0.54	0.00	0.00	0.69	0.20	0.00	2.50	1.32	0.00	0.01	0.00
73.00	7.49	7.20	6.90	1.34	0.60	0.00	1.35	2.81	0.00	1.14	0.00	0.00	0.60	0.25
74.00	7.50	7.21	6.90	1.00	0.85	0.00	0.64	0.00	0.00	1.64	0.26	0.00	2.03	1.22
75.00	7.50	7.20	6.90	0.00	0.75	0.00	0.62	0.80	0.00	1.61	0.00	0.00	0.54	0.75
76.00	7.50	7.20	6.90	0.00	0.58	0.00	0.00	0.07	0.00	0.06	0.75	0.00	0.79	1.02
77.00	7.50	7.21	6.90	2.84	1.52	0.00	0.19	0.12	0.00	2.52	1.84	0.00	1.50	1.11
78.00	7.50	7.20	6.90	0.00	1.44	0.00	2.14	0.19	0.00	0.15	0.00	0.00	0.61	1.18
79.00	7.50	7.21	6.90	2.70	0.88	0.00	0.49	1.42	0.00	1.34	0.80	0.19	0.37	1.01
80.00	7.50	7.20	6.90	0.74	0.00	0.00	0.00	1.63	0.00	0.44	0.94	0.00	0.71	1.15
81.00	7.50	7.21	6.90	1.33	0.64	0.00	0.00	0.58	0.00	1.53	0.14	0.99	1.18	0.87
82.00	7.49	7.20	6.89	0.59	1.92	0.00	0.53	0.49	0.00	0.13	0.69	0.00	1.86	1.77
83.00	7.50	7.20	6.90	2.21	0.24	0.00	0.65	0.01	0.00	0.58	0.02	1.37	0.07	1.58
84.00	7.50	7.21	6.90	0.86	0.52	0.00	1.25	0.81	0.00	0.29	0.84	0.00	1.63	0.97
85.00	7.50	7.20	6.90	1.67	0.14	0.00	0.00	1.08	0.00	0.72	0.00	0.00	1.47	1.34
86.00	7.50	7.21	6.90	2.44	0.25	0.00	0.49	0.81	0.00	0.99	0.00	0.00	0.00	1.15
87.00	7.50	7.20	6.90	0.59	0.24	0.00	2.84	1.51	0.00	0.91	0.18	0.99	0.44	1.63
88.00	7.50	7.20	6.90	2.23	0.00	0.00	0.99	0.00	0.00	0.84	0.12	0.00	0.62	1.34
89.00	7.50	7.21	6.90	0.02	0.00	0.00	0.06	0.28	0.00	1.71	0.33	0.00	0.25	1.13
90.00	7.50	7.20	6.90	1.81	0.00	0.00	1.10	0.77	0.00	0.00	0.82	0.00	0.24	0.72
91.00	7.49	7.21	6.90	1.60	0.26	0.00	0.48	0.53	0.00	0.01	0.00	0.49	2.21	0.62
92.00	7.50	7.20	6.90	3.33	0.62	0.00	0.24	1.25	0.00	0.05	0.35	0.00	0.44	1.42
93.00	7.50	7.21	6.90	2.11	0.22	0.00	0.49	1.45	0.00	0.00	0.51	1.46	0.94	1.18
94.00	7.50	7.20	6.90	0.00	1.13	0.00	0.00	0.97	0.00	0.05	0.88	0.00	0.34	1.87
95.00	7.50	7.20	6.90	0.75	0.75	0.00	1.18	1.75	0.00	0.46	1.51	0.69	0.40	1.45
96.00	7.50	7.21	6.90	0.00	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.68	1.15
97.00	7.50	7.20	6.90	0.00	0.00	0.00	0.05	0.38	0.00	0.00	0.00	0.00	1.17	0.47
98.00	7.50	7.21	6.89	1.66	0.00	0.00	0.00	0.84	0.00	1.67	3.37	1.85	0.78	2.72
99.00	7.50	7.20	6.90	1.21	0.04	0.00	1.08	0.53	0.00	0.73	0.38	1.24	1.57	1.19
100.00	7.49	7.20	6.90	1.80	0.35	0.00	2.20	1.61	0.00	0.05	0.75	0.00	0.01	1.70
101.00	7.50	7.21	6.90	0.12	0.07	0.00	0.24	0.00	0.00	0.44	0.26	0.99	0.05	0.49
102.00	7.50	7.20	6.90	1.53	0.42	0.00	0.00	0.22	0.00	0.24	0.00	0.00	1.45	2.66
103.00	7.50	7.21	6.90	2.44	1.26	0.00	0.00	0.11	0.00	0.51	1.83	1.42	0.95	1.37
104.00	7.50	7.20	6.90	0.46	1.06	0.00	0.02	0.82	0.00	0.41	1.31	0.24	1.00	0.34
105.00	7.50	7.20	6.90	0.00	0.60	0.00	0.00	0.11	0.00	0.81	0.00	0.00	0.00	0.49
106.00	7.50	7.21	6.90	0.86	1.27	0.52	0.00	0.35	0.00	1.28	0.91	0.99	0.49	0.00
107.00	7.50	7.20	6.90	0.38	0.54	1.87	0.00	0.87	0.00	1.31	0.99	0.49	0.48	0.35
108.00	7.50	7.21	6.90	3.67	0.49	1.61	0.19	1.58	1.35	2.67	0.99	0.00	0.08	0.00
109.00	7.49	7.20	6.90	1.72	1.15	0.00	3.92	1.20	1.19	2.94	0.00	0.00	1.32	1.98
110.00	7.50	7.21	6.90	1.37	0.62	1.92	1.41	0.80	3.60	0.64	0.09	0.00	2.37	0.52
111.00	7.50	7.20	6.90	0.00	0.14	0.00	0.61	3.33	0.66	2.19	0.00	0.00	1.44	0.00
112.00	7.50	7.20	6.90	1.59	0.00	0.00	0.61	0.01	0.00	0.69	0.44	0.00	0.00	0.00
113.00	7.50	7.21	6.90	1.81	0.85	0.00	0.00	0.42	0.65	0.00	1.11	1.05	0.00	0.00
114.00	7.50	7.20	6.89	0.04	0.75	0.00	0.89	2.31	0.61	1.21	0.00	1.38	0.00	0.00
115.00	7.50	7.21	6.90	0.46	0.86	0.00	0.00	1.37	0.71	0.61	0.49	0.49	0.39	0.02
116.00	7.50	7.20	6.90	2.20	0.99	0.00	1.13	1.42	1.48	0.09	0.72	0.00	0.00	2.30
117.00	7.50	7.20	6.90	0.00	0.58	0.49	1.35	0.53	1.22	0.34	0.05	0.00	0.15	0.14
118.00	7.49	7.21	6.90	0.20	0.91	0.00	0.37	0.45	0.89	0.31	1.85	0.00	0.78	1.28
119.00	7.50	7.20	6.90	1.79	0.33	0.00	2.31	0.00	1.57	2.26	0.32	1.73	0.05	0.12
10.2.1.2	7.64	8.28
10.2.1.3	7.34	8.72
10.2.1.4	7.03	8.27
10.1.1.4	1.04	242605.00
10.1.1.5	0.40	557632.03
10.1.1.6	0.68	896484.32
10.1.1.7	0.64	305575.81
10.1.1.8	0.62	410401.49
10.1.1.9	1.22	200622.77
10.1.1.10	0.85	255679.40
10.1.1.11	0.44	387978.49
10.1.1.12	0.22	707668.22
