Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.693s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	8.68	7.75	6.29	0.68	0.00	0.00	0.00	0.00	0.18	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.70	7.80	6.30	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	8.70	7.81	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	8.70	7.80	6.30	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.31	0.07	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.07	0.92
6.00	8.69	7.80	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.19	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.44	0.00	0.00	0.29
7.00	8.70	7.81	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.81	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00
8.00	8.70	7.80	6.30	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.78	0.00	0.07	0.00	0.00	0.40	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00
9.00	8.70	7.80	6.30	0.79	0.00	0.00	0.00	0.00	0.82	1.00	0.79	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.16
10.00	8.70	7.81	6.30	0.27	0.00	0.00	0.00	0.09	0.00	0.00	0.38	0.26	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00
11.00	8.69	7.80	6.30	0.71	0.00	0.00	0.00	1.83	0.01	0.41	2.14	0.00	0.26	0.00	0.14	1.35	0.05	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.00
12.00	8.70	7.81	6.30	0.52	0.00	0.00	0.00	2.76	0.25	0.00	1.27	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.79	0.12	0.00	0.00
13.00	8.70	7.80	6.30	0.99	0.00	0.00	0.00	1.48	0.00	0.14	0.00	0.48	0.05	0.00	0.00	1.12	0.12	0.00	0.71	1.79	0.00	0.41	0.08	0.00	0.00
14.00	8.70	7.80	6.30	0.92	0.00	0.00	0.00	1.55	0.00	1.44	0.00	0.35	0.09	0.00	1.77	0.00	0.00	0.00	0.40	0.28	0.49	0.87	0.00	0.00	0.05
15.00	8.70	7.81	6.30	0.92	0.00	0.00	0.00	0.00	0.00	1.18	2.43	0.21	0.00	0.00	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	8.69	7.80	6.30	1.64	0.00	0.00	0.00	0.86	0.00	0.29	0.00	0.26	0.29	0.00	0.00	1.12	0.13	0.00	0.00	0.19	0.00	1.01	0.00	0.00	0.00
17.00	8.70	7.80	6.30	0.88	0.00	0.00	0.00	0.00	0.26	1.40	1.02	0.14	0.07	0.00	2.48	0.00	0.00	0.00	0.02	0.89	0.06	0.49	0.00	0.00	0.12
18.00	8.70	7.81	6.30	0.20	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.13	0.28	0.00	0.42	0.00	0.00	0.00	0.09	3.10	0.01	0.00	0.00	0.00	0.00
19.00	8.70	7.80	6.30	0.32	0.00	0.00	0.00	1.46	0.00	1.27	2.86	0.45	0.45	0.00	0.00	0.00	0.00	0.00	0.51	0.49	0.00	0.00	0.00	0.00	0.00
20.00	8.70	7.80	6.30	0.99	0.00	0.00	0.00	0.04	0.00	0.19	1.21	0.28	0.26	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.06	0.31	0.00	0.00	0.00
21.00	8.69	7.81	6.30	0.00	0.00	0.00	0.00	0.73	0.00	0.00	4.32	0.04	0.07	0.00	1.27	0.01	0.00	0.00	0.21	1.38	0.00	1.94	0.00	0.00	0.00
22.00	8.70	7.80	6.30	0.34	0.00	0.00	0.00	0.82	0.00	1.42	2.12	0.24	0.21	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	2.63	0.99	0.00	0.00
23.00	8.70	7.81	6.30	0.75	0.00	0.00	0.00	0.07	0.00	0.38	0.00	0.00	0.28	0.00	2.40	0.97	0.02	0.00	0.31	2.03	0.00	0.00	0.00	0.06	0.16
24.00	8.70	7.80	6.30	0.00	0.00	0.00	0.00	2.14	0.34	0.09	0.00	0.11	0.38	0.00	0.57	0.47	0.07	0.00	0.01	1.67	0.00	2.86	0.00	0.06	1.12
25.00	8.69	7.80	6.30	4.02	0.00	0.00	0.00	0.00	1.61	0.49	0.00	1.83	0.00	0.00	2.12	3.05	0.14	0.00	0.00	1.54	0.00	2.08	0.12	0.00	0.00
26.00	8.70	7.81	6.30	0.71	0.00	0.00	0.00	1.86	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.29	0.02	0.00	0.07	2.07	0.00	1.48	0.00	0.00	0.00
27.00	8.70	7.80	6.30	2.31	0.00	0.00	0.00	2.47	0.00	0.00	1.30	2.27	0.16	0.00	0.66	0.00	0.00	0.00	0.09	0.00	0.07	0.00	0.00	0.00	0.00
28.00	8.70	7.80	6.30	0.00	0.00	0.00	0.00	1.18	0.00	0.45	1.27	0.02	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.05	1.41	0.00	0.00	1.60
29.00	8.70	7.81	6.30	3.93	0.00	0.00	0.00	2.61	0.00	2.05	0.62	1.04	0.00	0.00	0.39	0.00	0.00	0.00	0.00	1.93	0.00	0.98	0.01	0.00	0.00
