Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.177s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.09	6.58	0.13	0.46	0.00	0.00	0.65	0.02	0.00	0.20	0.00	0.00	0.00	1.31	0.00	0.00	0.00	1.72	0.00	0.00	1.41
3.00	8.10	6.59	1.80	1.75	0.00	0.00	1.21	0.61	0.00	0.00	0.00	0.00	0.00	1.94	0.00	0.44	0.00	1.05	0.00	0.00	0.00
4.00	8.10	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.32	0.00	0.98	0.00	1.52	0.00
5.00	8.10	6.59	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.60	0.00	0.00	0.00	1.14	0.00	0.00	0.05	0.21	0.00
6.00	8.10	6.61	0.00	0.00	0.00	0.49	1.12	0.53	0.12	0.19	0.00	1.51	0.00	0.00	0.00	1.40	0.00	2.10	0.19	1.51	0.00
7.00	8.10	6.59	0.00	0.00	0.00	0.00	0.14	0.81	0.24	2.01	0.00	1.33	0.00	0.00	0.00	1.52	0.00	0.00	0.00	0.41	0.02
8.00	8.09	6.61	0.00	0.00	0.00	0.05	0.00	1.31	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.77	0.00	0.00	0.00	0.00	0.47
9.00	8.10	6.59	1.34	0.00	0.00	0.24	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	1.54	0.00	0.00	0.09
10.00	8.10	6.61	0.00	0.00	0.00	0.00	0.11	0.00	0.19	0.00	0.00	0.29	0.00	0.00	0.00	0.40	0.00	1.48	0.00	0.88	0.24
11.00	8.10	6.59	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.99	0.00	0.00	0.02
12.00	8.10	6.61	0.80	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.06	0.00	0.16	0.00	0.00	0.00	0.00	0.00
13.00	8.10	6.59	0.00	0.00	0.00	0.01	0.49	0.72	0.00	0.00	0.00	0.99	0.00	1.35	0.00	1.06	0.00	0.51	0.00	0.00	0.07
14.00	8.09	6.61	0.00	0.02	0.61	1.14	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.98	0.00	1.27	0.00	0.00	0.00
15.00	8.10	6.59	0.00	0.28	0.00	0.00	0.00	2.19	0.00	0.00	0.00	0.02	0.00	0.49	0.00	0.59	0.00	0.49	0.00	0.00	0.00
16.00	8.10	6.59	0.00	1.42	0.12	1.38	0.00	0.00	0.00	1.35	0.00	0.38	0.00	1.63	0.00	0.00	0.00	0.20	0.00	0.49	0.55
17.00	8.10	6.61	0.00	3.54	1.45	0.04	0.00	0.00	0.00	1.12	0.00	0.12	0.00	0.00	0.00	1.31	0.00	1.52	0.00	0.00	1.21
18.00	8.10	6.59	0.02	0.18	0.22	0.02	0.00	0.00	0.00	0.25	0.00	0.08	0.00	0.49	0.00	0.85	0.00	0.99	0.00	0.00	0.00
19.00	8.10	6.61	1.73	0.16	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.85	0.00
20.00	8.09	6.59	0.00	1.66	0.99	0.07	0.00	0.00	0.00	0.00	0.00	0.44	0.00	2.11	0.00	1.50	0.00	0.99	0.00	0.05	0.06
21.00	8.10	6.61	0.14	0.00	0.00	0.18	0.05	1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.84	0.00	0.49	0.00	0.00	0.49
22.00	8.10	6.59	0.49	0.00	0.00	0.49	0.97	1.21	0.00	0.00	0.00	1.33	0.00	1.55	0.00	1.79	0.00	0.64	0.00	0.00	0.84
23.00	8.10	6.61	0.42	0.47	0.19	0.00	0.09	0.02	0.00	0.00	0.00	0.00	0.00	0.49	0.00	1.32	0.00	0.24	0.00	0.00	0.00
24.00	8.10	6.59	0.19	0.00	0.33	0.00	0.31	0.01	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.49	0.00	2.07	2.03
25.00	8.10	6.61	1.30	2.97	0.00	0.19	0.00	1.75	0.00	0.49	0.00	1.92	0.00	0.49	0.00	1.19	0.00	0.00	0.00	1.32	0.00
26.00	8.09	6.59	0.00	0.49	0.41	0.00	0.49	0.99	0.00	0.00	0.00	0.12	0.00	0.26	0.00	0.49	0.00	1.54	0.00	1.98	0.00
27.00	8.10	6.61	1.51	1.42	0.14	0.16	0.00	0.21	0.00	0.00	0.00	0.53	0.00	0.00	0.00	1.18	0.00	1.33	0.00	0.00	0.00
28.00	8.10	6.59	0.00	0.01	0.67	0.33	0.00	1.78	0.00	1.44	0.00	0.59	0.00	1.51	0.00	1.42	0.00	2.19	0.00	0.49	1.01
29.00	8.10	6.59	0.00	0.01	0.99	1.39	0.00	0.00	0.00	1.00	0.00	0.24	0.00	0.49	0.00	1.58	0.00	0.12	0.07	0.34	0.77
30.00	8.10	6.61	0.01	0.00	1.41	0.18	0.00	0.49	0.00	0.00	0.00	0.00	0.00	2.26	0.00	0.88	0.00	0.00	0.00	0.00	0.00
31.00	8.10	6.59	2.25	0.99	0.02	0.12	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.00	0.00
32.00	8.10	6.61	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00
33.00	8.09	6.59	0.00	0.00	0.60	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.40	0.00	0.00	0.00	0.00	0.00
34.00	8.10	6.61	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.49	0.04
35.00	8.10	6.59	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.00	0.55	0.00	0.69	0.00	0.08	0.00	0.00	0.35
36.00	8.10	6.61	0.00	1.08	0.48	0.00	0.22	0.01	0.00	0.53	0.00	0.49	0.00	0.00	0.00	0.81	0.00	0.00	0.01	0.34	1.15
37.00	8.10	6.59	0.13	1.51	0.57	2.85	0.27	1.77	0.00	0.49	0.00	1.59	0.00	1.90	0.00	1.88	0.00	2.04	0.35	2.30	0.00
38.00	8.10	6.61	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.07	0.00	1.04	0.00	1.14	0.09	0.55	0.49
39.00	8.09	6.59	0.49	0.00	0.08	0.00	0.49	0.00	0.00	1.12	0.00	0.00	0.00	1.54	0.00	1.15	0.00	0.00	0.00	0.49	0.99
40.00	8.10	6.61	0.01	0.00	0.00	0.00	0.00	0.75	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	1.05	0.00
41.00	8.10	6.59	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.02	0.00	0.65	0.00	0.12	0.00
42.00	8.10	6.59	0.00	0.24	0.12	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.80	0.00	1.72	0.00	0.02	0.00	0.44	0.00
43.00	8.10	6.61	0.00	1.31	0.00	0.49	0.00	0.00	0.04	1.91	0.00	0.00	0.00	0.00	0.00	1.10	0.00	0.00	0.00	0.11	0.00
44.00	8.10	6.59	0.00	2.47	0.49	0.49	0.00	0.35	0.00	0.04	0.00	0.00	0.00	0.99	0.00	2.90	0.00	2.50	0.00	1.95	0.99
45.00	8.09	6.61	0.54	0.00	0.00	0.00	0.00	0.49	0.00	1.17	0.00	2.06	0.00	1.04	0.00	0.26	0.00	1.40	0.05	0.24	0.99
46.00	8.10	6.59	0.21	0.66	0.49	0.00	0.25	0.49	0.00	0.00	0.00	1.07	0.00	0.24	0.00	0.00	0.00	1.73	0.00	0.00	1.94
47.00	8.10	6.61	0.00	0.49	2.39	0.02	2.79	1.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.99	0.02	0.00	0.05	0.45	1.22
48.00	8.10	6.59	0.00	0.81	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.14	0.00	0.00	0.33	0.00	0.00	0.07	0.00
49.00	8.10	6.61	0.00	0.99	1.45	0.40	2.12	1.48	0.00	0.15	0.00	0.00	0.00	0.19	0.00	0.47	0.00	0.05	0.01	0.75	0.00
50.00	8.10	6.59	0.49	2.10	0.00	1.45	0.55	0.49	0.00	0.49	0.00	0.00	0.00	2.45	0.00	0.57	0.00	0.29	0.00	0.49	1.30
51.00	8.09	6.61	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	2.80	0.00	0.37	0.00	1.08	0.00	0.12	0.01
52.00	8.10	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.00	1.95	0.00	0.02	0.00
53.00	8.10	6.61	0.32	0.61	0.00	0.00	0.49	1.44	0.00	1.70	0.00	0.00	0.00	2.92	0.00	0.52	0.00	0.49	0.00	0.07	0.00
54.00	8.10	6.59	1.71	0.24	0.00	1.41	0.97	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.99	0.13	0.37	0.73
55.00	8.10	6.59	1.87	0.77	0.06	0.00	0.00	0.00	0.15	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00
56.00	8.10	6.61	0.00	0.00	1.64	0.00	0.19	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	1.25
57.00	8.10	6.59	0.25	0.59	0.00	1.33	0.00	1.40	0.00	0.53	0.00	0.00	0.00	1.88	0.00	1.34	0.00	1.87	0.00	0.88	0.00
58.00	8.09	6.61	0.49	0.49	0.00	0.49	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.80	0.00	0.99	0.00
59.00	8.10	6.59	0.99	2.05	0.99	0.00	0.00	1.95	0.49	0.75	0.00	0.13	0.00	0.00	0.00	2.01	0.00	0.16	0.37	1.26	0.00
60.00	8.10	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.78	0.00	0.00	0.00	0.77	0.09	0.37	0.00
61.00	8.10	6.59	0.99	0.49	0.00	0.07	0.00	1.22	0.00	0.00	0.00	2.31	0.00	0.32	0.00	0.49	0.00	1.10	0.00	0.49	0.00
62.00	8.10	6.61	0.00	0.00	0.00	0.00	1.25	0.49	0.00	0.00	0.00	2.31	0.00	1.54	0.00	2.46	0.73	3.23	0.00	0.00	1.85
63.00	8.10	6.59	0.00	0.00	2.37	0.00	0.32	0.00	0.00	0.00	0.00	0.02	0.00	0.61	0.00	1.46	0.00	0.06	0.00	0.00	0.47
64.00	8.09	6.61	0.00	0.49	0.49	1.60	0.49	1.26	0.00	1.28	0.00	0.00	0.00	2.11	0.00	0.00	0.00	1.78	0.00	0.00	0.59
65.00	8.10	6.59	0.00	1.31	0.41	1.48	0.22	0.49	0.00	2.99	0.00	1.59	0.00	3.31	0.00	0.00	0.00	0.28	0.00	0.00	0.00
66.00	8.10	6.61	1.55	0.00	0.52	0.49	0.52	2.28	0.00	0.53	0.00	0.00	0.00	0.07	0.00	0.59	0.00	0.00	0.00	0.04	0.26
67.00	8.10	6.59	0.75	0.16	0.31	0.00	0.87	1.83	0.00	1.68	0.00	0.00	0.00	0.79	0.00	1.52	0.00	0.95	0.02	0.97	0.24
68.00	8.10	6.59	0.00	1.22	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.73	0.00	2.14	0.00	0.67	0.07	0.29	0.99
69.00	8.10	6.61	1.77	0.00	0.09	0.00	0.00	0.00	0.00	0.62	0.00	0.75	0.00	0.11	0.00	1.10	0.00	1.84	0.16	1.08	1.11
70.00	8.09	6.59	0.00	0.00	0.21	0.00	0.00	0.07	0.00	0.78	0.00	0.05	0.00	0.99	0.00	0.15	0.00	0.92	0.00	0.00	0.95
71.00	8.10	6.61	0.49	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.00	0.86	0.00	0.68	0.00	0.82	0.00	0.00	0.00
72.00	8.10	6.59	0.00	0.99	0.00	0.00	0.54	1.31	0.00	0.26	0.00	0.02	0.00	2.86	0.00	2.44	0.00	0.49	0.00	0.00	2.05
73.00	8.10	6.61	0.00	1.97	0.19	0.00	0.16	0.60	0.95	0.72	0.00	0.51	0.00	0.24	0.00	0.00	0.00	0.00	0.02	1.38	0.00
74.00	8.10	6.59	0.99	1.27	0.00	1.26	1.61	1.87	0.00	0.49	0.00	0.00	0.00	2.25	0.00	1.84	0.41	0.20	0.05	0.45	1.70
75.00	8.10	6.61	0.00	0.00	0.00	0.00	1.33	0.49	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.51	0.00	0.00	0.00	0.00	1.68
76.00	8.09	6.59	0.00	0.49	0.69	0.52	0.00	0.00	0.00	0.00	0.00	1.77	0.00	0.00	0.00	0.81	0.00	1.98	0.00	0.06	0.00
77.00	8.10	6.61	0.00	0.09	1.25	0.00	0.00	0.00	0.00	1.63	0.00	0.48	0.00	1.37	0.00	0.00	0.01	0.49	0.00	0.88	1.64
78.00	8.10	6.59	0.00	0.49	0.00	0.00	0.49	0.00	0.00	1.41	0.00	0.00	0.00	0.49	0.00	0.35	0.00	2.47	0.00	0.02	1.01
79.00	8.10	6.61	0.00	0.00	0.78	0.00	1.44	0.77	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.49	0.00	3.83	0.12	0.89	0.00
80.00	8.10	6.59	0.00	0.00	0.00	1.45	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.00	0.52	0.00	0.33	0.00	0.29	0.00
81.00	8.10	6.59	0.00	0.00	0.99	1.40	0.16	1.99	0.00	0.14	0.00	0.00	0.00	1.28	0.00	2.34	0.00	0.00	0.15	0.97	0.00
82.00	8.10	6.61	0.00	0.00	0.00	1.18	1.52	1.50	0.00	0.00	0.00	1.67	0.00	0.00	0.00	1.30	0.00	0.44	0.13	0.74	0.00
83.00	8.09	6.59	1.00	1.34	0.02	0.00	0.00	1.18	0.00	0.02	0.00	1.48	0.00	0.49	0.00	0.97	0.00	0.00	0.05	0.28	0.00
84.00	8.10	6.61	0.16	0.84	0.00	0.00	0.11	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.89
85.00	8.10	6.59	0.00	0.00	0.00	0.31	0.00	0.00	0.00	1.08	0.00	2.01	0.00	0.31	0.00	0.91	0.00	0.93	0.00	0.00	0.45
86.00	8.10	6.61	0.00	0.16	1.58	0.49	0.00	0.00	0.00	0.48	0.00	0.99	0.00	0.11	0.00	0.02	0.00	0.00	0.00	0.49	0.49
87.00	8.10	6.59	0.00	0.00	0.75	0.00	0.32	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.69	0.00
88.00	8.10	6.61	1.33	2.64	0.80	0.00	0.00	2.47	0.02	1.18	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.14	1.84	0.77
89.00	8.09	6.59	0.08	1.53	0.00	0.00	0.16	2.26	0.00	0.00	0.00	2.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25
90.00	8.10	6.61	0.05	0.00	0.49	0.02	0.14	0.49	0.06	1.32	0.00	1.13	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.11	0.49
91.00	8.10	6.59	0.00	1.50	0.05	0.00	0.87	0.00	1.04	1.99	0.00	0.15	0.00	1.22	0.00	2.00	0.00	4.71	0.07	3.82	0.00
92.00	8.10	6.61	0.07	0.57	1.44	0.00	0.02	0.85	0.12	2.16	0.00	0.22	0.00	2.86	0.00	1.11	0.00	0.49	0.02	0.04	1.77
93.00	8.10	6.59	0.00	3.12	2.80	1.28	0.09	0.49	0.00	1.30	0.00	0.99	0.00	0.00	0.00	0.49	0.00	1.75	0.12	1.11	1.41
94.00	8.10	6.59	1.27	0.49	2.71	0.00	1.53	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	1.32
95.00	8.09	6.61	0.00	0.13	0.09	0.99	0.00	0.97	0.00	0.11	0.00	0.42	0.00	0.00	0.00	0.00	0.00	1.25	0.01	0.82	0.00
