Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.102s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	7.49	0.00	0.97	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.16	0.00
3.00	7.50	0.00	0.27	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.79	0.00
4.00	7.50	0.19	0.33	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.35	0.44	0.00
5.00	7.50	0.73	0.12	0.00	0.00	0.00	0.14	0.40	0.00	0.00	0.45	0.24	0.00	0.00	0.00	0.00	0.21	0.42	0.00
6.00	7.50	0.21	0.00	0.00	0.00	0.00	0.38	1.57	0.00	0.00	0.05	0.09	0.00	0.00	0.00	0.00	0.09	0.97	0.00
7.00	7.50	4.70	0.00	0.00	0.00	0.00	0.38	0.91	0.00	0.00	0.15	0.68	0.00	0.00	0.11	0.00	0.00	0.00	0.00
8.00	7.50	0.00	0.25	0.00	0.09	0.00	0.73	1.44	0.00	0.00	0.09	0.00	0.00	0.00	0.42	0.00	0.00	0.01	0.00
9.00	7.50	0.00	0.00	0.00	0.00	0.00	0.40	1.25	0.00	0.00	0.29	0.07	0.00	0.00	0.24	0.00	0.00	0.39	0.00
10.00	7.49	0.00	0.00	0.00	0.00	0.00	0.24	0.81	0.00	0.00	0.01	0.39	0.00	0.00	0.00	0.00	0.06	0.44	0.00
11.00	7.50	1.74	0.09	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.09	0.35	0.00	0.00	0.00	0.00	0.61	0.62	0.00
12.00	7.50	0.53	0.07	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.38	0.05	0.00	0.00	0.00	0.00	0.12	0.81	0.00
13.00	7.50	2.53	0.32	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.35	0.38	0.00	0.00	0.00	0.00	0.19	0.85	0.00
14.00	7.50	0.99	0.32	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.37	0.02	0.00	0.00	0.02	0.00	0.45	0.15	0.00
15.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.35	0.00	0.00	0.00	0.18	0.00	0.14	1.46	0.02
16.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.01	0.47	0.00	0.00	0.00	0.37	0.00	0.14	2.64	0.00
17.00	7.50	1.65	0.00	0.00	0.01	0.00	0.00	0.94	0.00	0.01	0.21	0.19	0.00	0.00	0.20	0.00	0.00	3.01	0.05
18.00	7.50	0.00	0.01	0.00	0.00	0.00	0.25	0.94	0.00	0.00	0.38	0.09	0.00	0.00	0.53	0.00	0.31	0.00	0.13
19.00	7.49	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.26	0.00	0.00	0.00	0.32	0.00	0.28	1.14	0.05
20.00	7.50	2.37	0.82	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.19	0.00	0.00	0.19	0.00	0.66	2.47	0.00
21.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.09	0.33	0.00	0.00	0.16	0.00	0.62	0.00	0.09
22.00	7.50	0.47	0.00	0.00	0.00	0.00	0.00	1.07	0.00	0.00	0.57	0.09	0.00	0.00	0.02	0.00	0.54	0.00	0.00
23.00	7.50	2.97	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.09	0.38	0.00	0.00	0.48	0.00	0.00	0.00	0.02
24.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.01	0.02	0.28	0.00	0.00	1.88	0.00	0.65	0.54	0.24
25.00	7.50	1.19	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.07	0.62	0.00	0.00	0.35	0.00	2.11	0.00	0.06
26.00	7.50	0.12	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.38	0.29	0.00	0.00	0.08	0.00	0.00	0.00	0.01
27.00	7.50	0.26	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.24	0.31	0.00	0.00	0.41	0.00	2.00	0.14	0.01
28.00	7.49	0.00	0.00	0.00	0.01	0.00	0.00	0.99	0.00	0.00	0.80	0.12	0.00	0.00	0.26	0.00	0.00	2.73	0.01
29.00	7.50	1.55	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.16	0.54	0.00	0.00	0.49	0.00	0.00	2.26	0.01
30.00	7.50	0.61	0.77	0.00	0.00	0.00	0.00	1.19	0.00	0.00	0.02	0.19	0.00	0.00	0.05	0.00	1.45	1.80	0.00
31.00	7.50	0.99	1.73	0.00	0.00	0.00	0.00	4.10	0.00	0.00	0.74	0.54	0.00	0.00	0.00	0.00	0.00	3.32	0.00
32.00	7.50	0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.31	0.52	0.00	0.00	0.25	0.00	1.25	2.20	0.06
33.00	7.50	0.88	0.04	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.45	0.31	0.00	0.00	0.54	0.00	3.12	3.40	0.05
34.00	7.50	0.66	0.00	0.00	0.00	0.00	0.53	0.13	0.00	0.00	0.54	0.07	0.00	0.00	0.21	0.00	0.80	1.87	0.02
35.00	7.50	0.00	0.00	0.00	0.01	0.00	0.79	0.00	0.00	0.00	0.64	0.40	0.00	0.00	0.49	0.00	0.55	1.68	0.11
36.00	7.50	3.10	1.72	0.00	0.01	0.00	0.00	3.42	0.00	0.00	0.57	0.61	0.00	0.00	0.11	0.00	0.00	0.74	0.00
37.00	7.49	0.00	0.00	0.00	0.00	0.00	0.29	0.05	0.00	0.00	0.33	0.16	0.00	0.00	0.58	0.00	0.92	2.07	0.08
38.00	7.50	3.62	0.00	0.00	0.02	0.00	0.99	1.45	0.00	0.02	0.00	0.00	0.00	0.00	0.48	0.00	1.54	0.00	0.09
39.00	7.50	1.39	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.02	0.00	0.00	0.53	0.00	0.08	0.00	0.04
40.00	7.50	2.60	0.00	0.00	0.00	0.00	2.36	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.52	0.00	1.53	2.03	0.04
41.00	7.50	0.00	0.00	0.00	0.00	0.00	2.64	0.00	0.00	0.02	0.08	0.05	0.00	0.00	0.98	0.00	0.00	2.53	0.09
42.00	7.50	2.14	0.57	0.00	0.00	0.00	0.00	1.87	0.00	0.00	0.69	0.00	0.00	0.00	0.15	0.00	2.71	3.07	0.01
43.00	7.50	0.00	0.04	0.00	0.02	0.00	1.33	2.51	0.00	0.00	0.33	0.00	0.00	0.00	0.25	0.00	0.15	0.00	0.02
44.00	7.50	1.99	0.00	0.00	0.01	0.00	0.00	3.04	0.00	0.00	1.07	0.04	0.00	0.00	0.14	0.00	0.95	0.07	0.01
45.00	7.50	0.14	0.99	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.05	0.00	0.00	0.28	0.02
46.00	7.49	0.00	0.00	0.00	0.00	0.00	0.01	2.10	0.00	0.00	0.28	0.52	0.00	0.00	0.45	0.00	0.00	0.26	0.16
47.00	7.50	2.53	0.00	0.00	0.00	0.00	0.41	0.16	0.00	0.00	1.98	0.00	0.00	0.00	0.54	0.00	0.89	1.83	0.01
48.00	7.50	0.00	0.00	0.00	0.01	0.00	0.00	1.52	0.00	0.00	0.20	0.00	0.00	0.00	0.44	0.00	1.66	0.14	0.00
49.00	7.50	0.87	0.00	0.00	0.00	0.00	0.26	2.71	0.00	0.00	0.42	0.08	0.00	0.00	0.00	0.00	0.49	0.59	0.00
50.00	7.50	1.48	0.00	0.00	0.00	0.00	0.00	3.84	0.00	0.00	1.72	0.12	0.00	0.00	0.80	0.00	0.49	0.49	0.00
51.00	7.50	0.00	0.00	0.00	0.02	0.00	0.00	0.04	0.00	0.11	2.18	0.97	0.00	0.00	0.69	0.00	0.49	0.20	0.00
52.00	7.50	0.00	0.69	0.00	0.04	0.00	0.07	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.08	0.00	0.00	0.05	0.00
53.00	7.50	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	2.05	0.01	0.00	0.00	0.25	0.00	0.00	1.20	0.02
54.00	7.50	0.00	0.13	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.44	0.00	0.00	0.00	0.33	0.00	1.80	1.44	0.09
55.00	7.49	1.25	0.25	0.00	0.00	0.00	0.00	3.72	0.00	0.00	1.75	0.49	0.00	0.00	0.35	0.00	0.42	0.82	0.00
56.00	7.50	1.92	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	1.38	0.00	0.00	0.00	0.40	0.00	0.60	1.77	0.02
57.00	7.50	1.20	0.99	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.92	0.00	0.00	0.52	0.00	0.40	1.58	0.09
58.00	7.50	1.41	0.62	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.12	0.00	0.00	0.00	0.38	0.00	0.61	0.00	0.05
59.00	7.50	0.00	0.49	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.32	0.00	0.00	1.02	0.00	2.03	1.65	0.04
60.00	7.50	0.39	0.18	0.00	0.00	0.00	0.00	2.34	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	3.05	2.24	0.00
61.00	7.50	1.34	0.67	0.00	0.00	0.00	0.59	3.58	0.00	0.00	0.74	0.00	0.00	0.00	0.27	0.00	0.97	1.07	0.08
62.00	7.50	0.74	0.77	0.00	0.02	0.00	1.06	2.89	0.00	0.02	0.19	0.00	0.00	0.00	0.92	0.00	1.52	0.00	0.04
63.00	7.50	2.33	0.00	0.00	0.01	0.00	0.00	0.94	0.00	0.02	0.00	0.00	0.00	0.00	0.77	0.00	0.28	2.33	0.00
64.00	7.49	0.02	1.79	0.00	0.00	0.00	1.11	0.45	0.00	0.00	0.12	0.02	0.00	0.00	1.00	0.00	0.91	0.85	0.00
65.00	7.50	0.01	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	1.33	0.00
66.00	7.50	4.56	0.21	0.00	0.00	0.00	0.42	0.00	0.00	0.00	1.30	0.02	0.00	0.00	0.46	0.00	0.49	1.94	0.00
67.00	7.50	2.31	0.49	0.00	1.15	0.00	0.58	0.75	0.00	0.22	0.09	0.74	0.00	0.00	2.05	0.00	1.21	0.31	1.14
68.00	7.50	1.79	0.20	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.68	0.65	0.00	0.00	0.64	0.00	0.00	0.00	0.16
69.00	7.50	0.44	0.04	0.00	0.00	0.00	0.49	2.73	0.00	0.00	0.57	0.20	0.00	0.00	0.21	0.00	0.00	0.00	0.00
