Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.045s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.38	0.99	0.47	0.00	0.19	0.00	0.00	0.55	0.00	0.00	0.00	0.00
3.00	8.40	1.97	0.98	0.00	0.14	0.00	0.00	0.07	0.00	0.00	0.00	0.00
4.00	8.40	2.30	1.57	0.57	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.45
5.00	8.41	1.02	4.13	1.73	0.05	0.00	0.00	0.00	0.00	0.06	0.00	0.14
6.00	8.40	2.08	0.19	1.72	0.12	0.00	0.00	0.00	0.00	0.31	0.00	0.14
7.00	8.40	0.60	0.00	1.48	0.00	0.00	0.00	1.05	0.00	0.00	0.00	0.00
8.00	8.41	0.00	0.00	1.32	0.35	0.00	0.00	0.38	0.09	0.00	0.00	0.00
9.00	8.40	0.00	0.00	2.38	0.33	0.00	0.00	0.09	0.26	0.29	0.00	0.00
10.00	8.40	0.00	1.79	1.86	0.25	0.00	0.00	0.27	0.44	1.05	0.00	0.29
11.00	8.41	0.00	1.68	1.65	0.24	0.00	0.00	0.49	0.26	0.00	0.00	0.53
12.00	8.40	1.35	0.65	1.86	0.09	0.00	0.00	0.08	0.09	0.35	0.00	0.08
13.00	8.40	1.55	1.55	1.84	0.00	0.00	0.00	0.33	0.38	0.13	0.00	0.09
14.00	8.41	2.04	0.86	1.53	0.13	0.00	0.00	0.00	0.87	0.37	0.00	0.00
15.00	8.40	2.43	0.18	1.91	0.31	0.00	0.00	0.00	0.35	0.20	0.00	0.22
16.00	8.40	0.21	0.00	1.88	0.46	0.00	0.00	0.00	0.00	0.01	0.00	0.46
17.00	8.41	0.88	0.95	1.38	0.38	0.00	0.00	0.00	0.29	0.00	0.00	0.68
18.00	8.40	3.27	2.94	2.00	0.21	0.00	0.00	0.00	0.77	0.05	0.00	0.47
19.00	8.40	1.38	0.79	1.25	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.58
20.00	8.40	0.92	0.00	1.71	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.57
21.00	8.41	1.48	0.52	0.21	0.00	0.00	0.00	0.00	0.37	1.25	0.00	1.18
22.00	8.40	2.52	0.00	0.60	0.00	0.00	0.00	0.00	0.49	0.07	0.00	1.07
23.00	8.40	1.57	2.30	1.57	0.00	0.00	0.00	0.00	0.02	0.92	0.00	0.81
24.00	8.41	2.70	0.00	1.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32
25.00	8.40	0.00	0.00	1.86	0.00	0.00	0.00	0.21	0.35	0.00	0.00	0.42
26.00	8.40	0.72	1.01	2.08	0.14	0.00	0.00	0.02	0.00	0.78	0.00	0.85
27.00	8.41	0.24	0.00	1.57	0.52	0.00	0.00	0.00	0.45	0.13	0.00	0.40
28.00	8.40	1.32	0.29	1.32	0.00	0.00	0.00	0.00	0.02	1.83	0.00	0.86
29.00	8.40	2.46	1.44	1.70	0.11	0.00	0.00	0.19	0.19	1.11	0.00	0.54
30.00	8.41	0.00	0.95	0.64	0.55	0.00	0.00	0.00	0.31	0.00	0.00	0.66
31.00	8.40	0.72	0.06	2.80	0.12	0.00	0.00	0.00	0.07	0.46	0.00	0.12
32.00	8.40	0.00	0.00	1.15	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.61
33.00	8.41	0.00	0.00	1.44	0.00	0.00	0.00	0.86	0.06	0.00	0.00	0.27
34.00	8.40	0.00	0.49	1.15	0.00	0.00	0.00	0.11	0.01	0.00	0.00	0.21
35.00	8.40	0.99	0.00	1.15	0.08	0.00	0.00	0.22	0.00	0.92	0.00	0.39
36.00	8.41	0.91	2.10	1.37	0.21	0.00	0.00	0.00	0.08	0.32	0.00	0.19
37.00	8.40	4.35	0.55	1.15	0.14	0.00	0.00	0.00	0.02	0.40	0.01	0.40
38.00	8.40	0.00	4.03	0.81	0.05	0.00	0.00	0.00	0.49	0.00	0.00	0.73
39.00	8.40	0.00	2.45	1.66	0.25	0.00	0.00	0.00	0.84	0.04	0.00	0.35
40.00	8.41	1.45	2.41	2.58	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.71
41.00	8.40	1.75	0.15	1.86	0.00	0.00	0.00	0.00	0.05	0.00	0.00	1.02
42.00	8.40	0.00	0.00	1.67	0.00	0.00	0.00	0.38	0.16	0.00	0.00	0.80
43.00	8.41	0.75	0.00	0.47	0.00	0.00	0.00	0.54	0.28	0.15	0.00	0.00
