Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.045s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.45	6.88	6.55	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.45	0.00	0.00	0.00	0.05	0.18
3.00	7.50	6.90	6.59	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.16	0.00
4.00	7.50	6.90	6.61	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.42	0.00	0.00	0.00	0.59	0.97
5.00	7.50	6.90	6.59	0.74	0.00	0.07	0.00	0.00	0.07	0.00	0.00	0.00	0.05	0.00	0.00	0.05	1.66	0.00	0.26	0.07	0.35	0.00
6.00	7.50	6.90	6.61	0.51	0.00	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00	0.33	0.00
7.00	7.50	6.90	6.59	0.80	0.00	1.27	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.80	0.00	0.19	0.00	0.12	0.00
8.00	7.50	6.90	6.61	0.59	0.00	1.01	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.95	1.39	0.00	0.00	0.00	0.45	0.00
9.00	7.50	6.90	6.59	0.16	0.00	1.18	0.00	0.00	0.12	0.11	0.00	0.00	0.05	0.00	0.00	0.00	2.45	0.00	0.00	0.07	0.31	0.00
10.00	7.49	6.90	6.61	0.05	0.00	1.18	0.00	0.00	0.72	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.02	0.31	0.40	0.00
11.00	7.50	6.90	6.59	0.69	0.00	0.68	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.49	0.40	0.09	0.00
12.00	7.50	6.90	6.61	0.40	0.00	0.00	0.00	0.00	0.24	0.08	0.01	0.00	0.20	0.00	0.00	0.00	0.08	0.00	0.24	0.24	0.39	0.00
13.00	7.50	6.90	6.59	0.12	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.28	0.15	0.00
14.00	7.50	6.90	6.61	0.00	0.00	0.00	0.00	0.00	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.38	0.31	0.75	0.34
15.00	7.50	6.90	6.59	0.14	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.52	0.44	0.16	0.00
16.00	7.50	6.90	6.59	0.69	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.12	0.35	0.35	0.00
17.00	7.50	6.89	6.61	0.95	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.33	0.35	0.00
18.00	7.50	6.90	6.59	1.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.49	0.59	0.00
19.00	7.49	6.90	6.61	1.17	0.00	0.00	0.00	0.00	0.58	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.45	0.00
20.00	7.50	6.90	6.59	0.46	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.69	0.00	0.00	0.26	0.42	0.00
21.00	7.50	6.90	6.61	0.54	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.19	0.57	1.42
22.00	7.50	6.90	6.59	0.29	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.75	0.99	0.00	0.68	0.60	0.00	0.00	0.00	1.12	0.00
23.00	7.50	6.90	6.61	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	1.45	0.59	0.00	0.16	0.00	1.10	0.00
24.00	7.50	6.90	6.59	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.24	0.00	0.26	1.01
25.00	7.50	6.90	6.61	0.64	0.00	0.00	0.00	0.00	4.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.09	0.00	0.35	0.78
26.00	7.50	6.90	6.59	0.11	0.00	1.13	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.21
27.00	7.50	6.90	6.61	0.41	0.00	1.27	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	2.51	1.68	0.00	0.00	0.00	2.28	0.00
28.00	7.49	6.90	6.59	1.32	0.00	1.58	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.49	0.22
29.00	7.50	6.90	6.59	0.91	0.00	4.19	0.00	0.00	0.99	0.51	0.00	0.00	0.38	0.00	0.00	0.00	1.15	0.00	0.05	0.00	0.60	0.00
30.00	7.50	6.90	6.61	0.84	0.00	0.13	0.00	0.00	0.00	0.24	0.00	0.00	0.00	1.84	0.00	0.00	0.34	0.00	0.00	0.00	2.04	1.91
31.00	7.50	6.90	6.59	1.22	0.00	2.97	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.19	0.00	0.00	2.33
