Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.133s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	7.16	6.26	5.96	0.00	0.00	0.00	0.07	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.81	0.00	0.00	0.07	0.00	0.39
3.00	7.20	6.30	6.01	0.00	0.00	0.00	0.02	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31
4.00	7.21	6.30	5.99	0.00	0.00	0.00	0.02	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.01	0.00	0.62
5.00	7.20	6.30	6.01	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	1.25	0.35	0.00	0.00	0.28
6.00	7.21	6.30	5.99	0.00	0.00	0.00	0.00	0.57	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	2.86	0.00	0.00	1.00
7.00	7.20	6.30	6.01	0.00	0.00	0.00	0.00	1.30	1.32	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.47
8.00	7.20	6.30	5.99	0.00	0.07	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.05	0.35	0.00	0.00	0.00	0.00	0.64
9.00	7.21	6.30	6.01	0.00	0.79	0.00	0.00	0.00	1.64	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	1.67	1.21	0.00	0.00	0.00
10.00	7.20	6.30	5.99	0.00	0.75	0.00	0.00	0.00	4.04	0.00	0.00	0.67	0.00	0.04	0.00	0.00	0.00	0.00	0.19	0.00	0.33	0.49	0.00	0.00	1.94
11.00	7.21	6.30	6.01	0.00	3.01	0.00	0.00	2.50	0.07	0.00	0.00	2.19	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.12	0.97	0.29	0.00	0.00	0.02
12.00	7.20	6.30	5.99	0.00	0.00	0.00	0.00	0.12	1.87	0.00	0.00	2.18	0.00	1.19	0.21	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.01	0.00	0.05
13.00	7.20	6.30	6.01	0.99	0.22	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.24	0.00	0.00	0.00	0.00	0.44	0.49	0.00	0.00	0.00	0.15
