Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.072s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	8.03	7.49	0.85	0.00	0.00	1.48	0.00	0.00	0.00	0.45	0.00	0.00	0.00	1.59	0.00	0.00	0.00
3.00	8.10	7.50	0.27	0.00	0.32	0.15	0.02	0.00	0.00	0.00	0.00	0.12	0.05	0.00	0.00	0.46	0.00
4.00	8.10	7.50	0.00	0.00	0.00	0.00	0.00	1.15	0.00	1.47	0.00	0.21	0.27	0.02	0.00	1.70	0.00
5.00	8.10	7.50	0.35	0.00	0.28	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.14	0.00	0.00	1.30	0.00
6.00	8.10	7.50	0.33	0.78	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.10	0.00
7.00	8.10	7.50	0.12	1.01	1.41	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00
8.00	8.09	7.50	1.85	1.37	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.00
9.00	8.10	7.50	0.26	0.00	0.00	0.00	0.00	3.38	0.00	0.00	0.00	0.00	0.00	0.27	0.00	1.34	0.85
10.00	8.10	7.49	0.01	0.74	0.00	0.00	0.00	2.70	0.00	0.47	0.00	0.02	0.22	1.63	0.00	1.51	0.00
11.00	8.10	7.50	0.00	1.90	0.00	0.00	0.00	0.88	0.00	1.22	0.00	0.00	0.22	0.49	0.00	2.48	0.49
12.00	8.10	7.50	0.20	0.49	0.00	0.00	0.00	0.89	0.00	0.13	0.00	0.00	0.22	0.99	0.00	1.67	0.00
13.00	8.10	7.50	0.52	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.18	0.45	0.00	1.13	0.01
14.00	8.09	7.50	1.21	0.53	0.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00	0.02	0.02	0.00	1.58	0.00
15.00	8.10	7.50	0.00	0.00	0.00	0.60	0.19	1.87	0.19	0.04	0.00	0.00	0.26	1.80	0.00	1.55	0.00
16.00	8.10	7.50	0.00	3.76	0.11	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.40	0.49	0.00	1.79	0.00
17.00	8.10	7.50	0.05	1.51	1.35	1.71	0.38	3.52	0.40	0.09	0.00	0.00	0.45	0.00	0.00	2.14	2.60
18.00	8.10	7.50	0.00	0.12	0.28	0.59	0.05	1.78	0.38	0.14	0.00	0.00	0.61	0.00	0.00	1.22	0.00
19.00	8.10	7.49	0.33	1.51	0.32	0.21	0.00	0.00	0.00	2.71	0.00	0.00	0.06	0.00	0.00	1.95	0.00
