Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.162s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	9.82	6.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07
3.00	9.90	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17
4.00	9.90	6.61	0.00	0.41	0.00	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.15	1.14	0.00	0.00	0.00	0.00	0.02	0.97	0.00	0.84
5.00	9.89	6.59	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.45	0.66	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00
6.00	9.90	6.61	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	1.04	0.37	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.05
7.00	9.90	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.79	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00
8.00	9.89	6.61	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00	0.28	0.19	0.00	0.00	0.00	0.00	1.27	0.05	0.24	0.99
9.00	9.90	6.59	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	1.04	0.07	0.24	0.00
10.00	9.90	6.61	0.00	0.00	0.00	0.00	0.99	0.14	0.00	0.00	0.39	0.00	0.35	0.51	0.00	0.00	0.00	0.00	0.78	0.00	0.05	1.99
11.00	9.89	6.59	0.00	0.49	0.00	0.00	0.07	0.02	0.00	0.00	0.00	0.00	0.80	0.38	0.00	0.00	0.00	0.00	1.88	0.00	0.12	1.46
12.00	9.90	6.61	0.00	0.00	0.47	0.02	1.45	0.21	0.00	0.00	0.00	0.00	0.52	0.37	0.00	0.00	0.00	0.00	0.97	1.47	0.00	0.00
13.00	9.90	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.53	0.00	0.00	0.00	0.05	1.27	0.00	0.00	0.49
14.00	9.90	6.61	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.82	0.00	0.33	0.14	0.13	1.13	1.46	0.00	0.16
15.00	9.89	6.59	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.07	0.01	0.87	0.00	0.00	0.00
16.00	9.90	6.59	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.25	0.00	0.00	0.00	0.28	1.01	1.87	0.02	0.00
17.00	9.90	6.61	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.02	0.19	0.00	0.00	0.00	0.12	0.78	0.00	0.00	0.00
18.00	9.89	6.59	0.00	0.00	0.19	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.02	0.00
19.00	9.90	6.61	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.16	0.00
20.00	9.90	6.59	0.15	0.33	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.08	0.00	0.00	0.02	0.00	1.34	0.00	0.57	1.59
21.00	9.89	6.61	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.51	0.00	0.00	0.00	0.15	1.30	0.01	0.09	0.00
22.00	9.90	6.59	0.00	0.00	0.00	0.00	0.45	0.01	0.00	0.00	0.00	0.00	0.02	0.66	0.00	0.00	0.00	0.19	0.97	0.00	0.05	0.00
23.00	9.90	6.61	0.00	1.41	0.00	0.00	0.00	0.00	0.05	0.09	0.00	0.00	1.18	0.28	0.00	0.00	0.00	0.08	0.66	0.01	0.26	0.99
24.00	9.89	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	1.30	0.00	0.19	0.00
