Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.041s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.49	5.97	0.00	0.85	1.22	0.38	0.87	0.00	0.00	0.00	0.00
3.00	7.50	6.01	0.00	0.67	0.75	0.99	0.09	1.41	0.00	0.00	0.00
4.00	7.50	5.99	0.11	0.00	0.16	0.72	0.07	0.84	0.09	0.68	0.00
5.00	7.50	6.01	0.21	0.01	0.00	0.98	0.13	1.87	1.14	1.60	0.00
6.00	7.50	5.99	0.02	0.78	0.68	0.07	0.00	0.98	0.40	0.32	0.00
7.00	7.50	6.01	0.00	0.78	0.85	0.49	0.38	0.49	0.14	1.11	0.02
8.00	7.50	5.99	0.00	1.19	1.40	0.00	0.54	0.00	0.00	0.00	0.00
9.00	7.50	6.01	0.02	1.15	1.44	0.00	0.49	0.00	0.00	0.31	0.00
10.00	7.49	5.99	0.00	0.58	0.92	0.28	0.12	0.00	0.07	0.21	0.00
11.00	7.50	6.01	0.00	1.25	1.39	0.00	0.28	0.00	0.54	0.89	0.00
12.00	7.50	5.99	0.00	0.89	1.28	0.13	0.28	0.74	0.11	1.50	0.00
13.00	7.50	6.01	0.11	1.18	0.08	0.97	0.12	0.77	0.45	1.01	0.00
14.00	7.50	5.99	0.00	0.34	0.39	0.22	0.00	2.57	0.57	1.40	0.00
15.00	7.50	6.01	0.00	0.26	0.28	1.78	2.60	1.18	0.49	0.00	0.00
16.00	7.50	5.99	0.00	0.82	0.19	0.00	2.20	0.02	0.00	0.00	0.00
