Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.178s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	8.09	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.40	0.00	0.34	0.00
3.00	8.10	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.49	0.02	0.00	0.00	2.07	0.00	0.15	0.00
4.00	8.10	0.00	0.00	1.61	0.07	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	1.55	0.00	1.61	0.00
5.00	8.10	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.05
6.00	8.10	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	1.35	0.00	0.46	0.31
7.00	8.10	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.24	0.02	0.00	0.00	0.91	0.00	0.66	0.25
8.00	8.09	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.49	0.00
9.00	8.10	0.00	0.00	0.15	0.34	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.00
10.00	8.10	0.05	0.00	0.00	0.00	0.00	0.00	0.05	0.00	2.52	0.00	0.00	0.00	0.00	0.00	1.42	0.00
11.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.32	0.05	0.00	0.00	0.64	0.00	0.00	0.00
12.00	8.10	0.12	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.00	0.00	1.32	0.05
13.00	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.52	0.00	0.62	0.00
14.00	8.09	0.00	0.00	0.99	1.91	0.00	0.00	0.12	0.46	1.26	0.33	0.00	0.00	0.66	0.00	1.35	0.00
15.00	8.10	0.21	0.00	0.00	1.44	0.00	0.00	0.11	0.16	1.11	0.00	0.00	0.00	0.00	0.00	1.21	0.00
16.00	8.10	0.00	0.00	1.59	0.61	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	1.28	0.00	1.12	0.00
17.00	8.10	0.00	0.00	0.02	0.44	0.00	0.00	0.00	0.15	1.12	0.13	0.00	0.01	2.91	0.00	1.07	0.00
18.00	8.10	0.16	0.00	0.49	0.00	0.00	0.00	0.00	2.05	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	8.10	0.05	0.00	1.10	0.00	0.00	0.00	0.00	0.98	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	8.09	0.00	0.00	0.00	1.24	0.00	0.00	0.00	1.34	0.00	0.19	0.00	0.01	1.02	0.00	0.00	0.00
21.00	8.10	0.00	0.00	1.37	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	8.10	0.37	0.00	0.49	0.00	0.00	0.00	0.00	0.00	1.55	0.40	0.00	0.12	0.79	0.00	0.00	0.00
23.00	8.10	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.95	0.31
24.00	8.10	0.00	0.00	0.12	0.55	0.00	0.00	0.00	0.64	0.00	0.04	0.00	0.00	0.31	0.00	2.44	0.00
25.00	8.10	0.12	0.00	0.02	1.57	0.00	0.00	0.00	0.49	0.38	0.00	0.00	0.00	0.00	0.00	0.24	0.66
