Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.072s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.49	7.20	6.89	0.49	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.16	0.51	0.61
3.00	7.50	7.20	6.90	0.14	0.00	0.05	0.00	0.16	1.53	0.14	0.00	0.01	0.77	0.00
4.00	7.50	7.21	6.90	0.07	0.00	0.09	0.00	0.84	1.39	0.31	0.31	0.99	0.19	0.49
5.00	7.50	7.20	6.90	0.51	0.00	0.00	0.00	0.57	0.92	0.41	0.99	0.00	0.00	0.00
6.00	7.50	7.21	6.90	0.42	0.00	0.00	0.00	0.80	2.10	2.11	1.20	0.00	0.00	0.00
7.00	7.50	7.20	6.90	0.64	0.00	0.00	0.04	1.15	1.06	0.48	0.59	2.08	0.00	0.33
8.00	7.50	7.20	6.90	0.00	0.00	0.00	0.00	0.00	1.61	1.55	0.85	0.00	0.00	0.00
9.00	7.50	7.21	6.90	0.00	0.00	0.49	0.00	0.00	0.37	0.57	0.99	0.26	0.00	0.00
10.00	7.49	7.20	6.90	0.00	0.00	0.40	0.00	0.00	1.60	0.66	1.67	0.65	0.00	0.00
11.00	7.50	7.21	6.90	0.00	0.00	0.57	0.16	0.77	1.15	0.00	1.53	0.02	0.33	0.82
12.00	7.50	7.20	6.90	0.26	0.00	0.52	0.31	0.97	2.26	0.00	0.78	0.00	0.47	0.68
13.00	7.50	7.20	6.90	0.97	0.00	0.32	0.02	0.82	0.49	0.42	0.14	0.00	0.00	0.47
14.00	7.50	7.21	6.90	1.26	0.00	0.89	0.67	1.11	0.00	0.29	0.00	0.59	0.00	1.22
15.00	7.50	7.20	6.90	0.00	0.00	1.46	0.89	2.24	2.53	0.00	0.00	0.00	0.00	2.25
16.00	7.50	7.21	6.90	1.78	0.00	1.15	0.00	0.00	3.13	1.06	0.00	1.48	0.00	2.03
17.00	7.50	7.20	6.89	1.48	0.00	0.61	0.00	0.00	2.11	0.33	1.11	0.87	0.00	0.00
18.00	7.50	7.21	6.90	0.57	0.00	0.68	0.09	0.00	3.10	0.09	1.22	0.00	0.29	1.12
19.00	7.49	7.20	6.90	4.84	0.00	1.19	0.00	0.99	0.00	0.39	1.13	0.00	0.94	2.27
20.00	7.50	7.20	6.90	2.19	0.00	0.52	0.19	0.00	1.33	0.09	2.00	2.23	1.37	0.15
21.00	7.50	7.21	6.90	1.47	0.00	1.15	0.00	0.00	0.60	0.75	1.41	0.00	1.04	1.26
22.00	7.50	7.20	6.90	0.02	0.00	1.04	0.00	0.00	0.00	2.45	2.03	0.00	0.38	0.00
23.00	7.50	7.21	6.90	1.79	0.00	1.08	0.11	0.00	0.00	0.00	1.41	0.00	0.16	0.14
24.00	7.50	7.20	6.90	0.00	0.00	0.45	0.02	0.00	0.33	0.00	0.64	0.00	0.00	0.41
