Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.127s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.49	7.18	6.89	0.00	0.00	0.51	0.00	0.62	0.65	0.00	0.87
3.00	7.50	7.20	6.90	0.00	0.05	0.99	0.00	1.52	0.37	0.00	0.97
4.00	7.50	7.21	6.90	0.00	1.01	0.00	0.00	0.61	0.74	0.00	0.00
5.00	7.50	7.20	6.90	0.42	0.93	0.00	0.05	0.49	0.51	0.00	0.29
6.00	7.50	7.21	6.90	0.02	0.33	0.00	0.00	0.26	0.05	0.00	0.60
7.00	7.50	7.20	6.90	0.44	0.66	0.20	0.29	0.00	0.84	0.00	0.26
8.00	7.50	7.20	6.90	0.01	1.21	1.15	0.07	0.04	0.59	0.05	0.00
9.00	7.50	7.21	6.90	0.00	1.58	0.00	0.05	0.00	1.45	0.00	0.22
10.00	7.49	7.20	6.90	0.00	2.14	0.00	0.00	0.24	0.00	0.00	0.61
11.00	7.50	7.21	6.90	0.00	1.34	2.67	0.28	0.64	0.71	0.00	1.21
12.00	7.50	7.20	6.90	0.15	3.78	0.00	0.00	0.49	0.00	0.04	0.42
13.00	7.50	7.20	6.90	0.21	0.49	0.81	0.00	0.77	0.00	0.00	0.12
