Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.274s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	8.40	7.18	0.00	0.21	0.74	0.53	0.00	0.24	0.00	0.00	0.00	0.00	0.14
3.00	8.40	7.20	1.47	0.26	2.14	1.42	1.28	0.00	0.11	0.00	0.00	0.25	0.27
4.00	8.40	7.21	0.49	1.14	0.13	0.00	0.53	0.00	0.00	0.12	0.00	0.41	0.44
5.00	8.41	7.20	0.00	0.74	0.22	0.00	0.00	0.14	0.00	0.45	0.00	0.14	0.00
6.00	8.40	7.21	1.61	0.12	1.65	1.55	0.00	0.49	0.00	0.85	0.00	2.19	0.57
7.00	8.40	7.20	0.55	5.48	0.07	0.52	0.99	0.00	0.44	0.26	0.00	0.99	0.84
8.00	8.41	7.20	1.05	0.92	0.32	0.57	0.00	0.00	0.00	0.00	0.00	2.08	0.00
9.00	8.40	7.21	0.19	0.09	0.09	0.27	0.00	0.00	0.00	0.47	0.00	0.00	0.00
10.00	8.40	7.20	0.49	0.00	0.27	0.42	0.00	1.25	0.00	0.24	0.00	0.00	0.00
11.00	8.41	7.21	1.35	4.52	0.09	0.94	0.00	0.00	0.01	0.54	0.00	1.87	0.13
12.00	8.40	7.20	3.56	0.02	0.00	0.78	1.52	1.42	0.35	0.28	0.00	0.26	2.45
13.00	8.40	7.20	0.09	4.55	0.00	0.74	0.00	0.71	0.00	0.16	0.00	0.49	0.00
14.00	8.41	7.21	0.01	2.34	1.59	1.42	0.00	0.54	0.00	0.37	0.00	0.71	0.49
15.00	8.40	7.20	1.39	0.00	1.41	0.60	0.93	2.71	0.00	0.89	0.00	1.11	0.00
16.00	8.40	7.21	2.99	2.28	0.00	0.99	0.58	1.73	0.00	0.00	0.00	1.47	0.06
17.00	8.41	7.20	0.00	0.42	0.00	2.23	2.90	0.45	0.00	0.08	0.00	1.14	0.32
18.00	8.40	7.21	0.00	0.95	0.11	0.00	1.12	0.34	0.00	0.14	0.00	1.81	0.94
19.00	8.40	7.20	2.58	0.53	0.00	0.38	0.95	1.46	0.00	0.57	0.00	1.75	0.25
20.00	8.40	7.20	3.98	0.91	0.62	0.49	0.01	1.20	0.00	0.31	0.00	0.00	0.34
21.00	8.41	7.21	0.00	1.93	0.07	0.13	3.51	0.00	0.00	1.13	0.00	0.00	1.26
22.00	8.40	7.20	2.96	1.58	0.00	0.15	0.00	0.11	0.00	0.33	0.00	2.17	0.00
23.00	8.40	7.21	2.39	0.75	0.39	0.66	0.00	0.99	0.00	0.71	0.00	0.16	0.00
24.00	8.41	7.20	0.00	2.78	0.60	0.25	0.99	0.45	0.00	0.32	0.00	0.00	1.74
25.00	8.40	7.20	1.84	0.00	0.57	0.49	0.00	0.88	0.06	0.49	0.00	0.25	0.00
26.00	8.40	7.21	0.79	0.00	0.92	0.00	0.00	1.59	0.00	0.00	0.00	1.42	0.00
27.00	8.41	7.20	2.00	1.61	1.14	1.07	0.84	3.32	0.14	0.28	0.00	1.22	0.22
28.00	8.40	7.21	5.58	0.44	0.89	0.00	0.20	0.00	0.00	0.25	0.00	0.93	0.01
29.00	8.40	7.20	6.22	0.20	0.00	0.00	0.68	0.00	0.00	0.97	0.00	1.47	0.00
30.00	8.41	7.20	0.25	1.33	0.49	0.00	2.84	0.00	0.00	0.24	0.00	0.54	0.95
31.00	8.40	7.21	1.59	0.00	1.51	0.42	0.14	0.99	0.00	0.82	0.00	0.89	0.28
32.00	8.40	7.20	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.28	0.00	0.49	0.00
33.00	8.41	7.21	0.49	1.45	1.31	7.23	0.00	1.18	0.00	0.08	0.00	1.75	0.00
34.00	8.40	7.20	1.27	2.19	0.14	1.31	0.00	0.06	0.00	0.49	0.00	0.12	2.67
35.00	8.40	7.21	1.47	1.50	0.82	0.00	0.01	0.02	0.00	1.14	0.00	0.71	1.40
36.00	8.41	7.20	1.63	1.84	0.00	0.05	0.00	0.04	0.00	0.29	0.00	1.71	0.88
37.00	8.40	7.20	0.86	0.00	0.64	0.05	0.00	0.94	0.00	0.07	0.00	1.08	0.00
38.00	8.40	7.21	3.24	3.94	0.01	0.00	1.37	0.99	0.00	0.00	0.00	0.74	0.31
39.00	8.40	7.20	0.05	1.54	0.00	0.26	0.12	0.60	0.00	0.00	0.00	0.47	0.00
40.00	8.41	7.21	4.18	1.06	0.66	0.00	0.01	0.00	0.00	0.00	0.00	0.45	0.00
41.00	8.40	7.20	1.85	1.30	1.84	0.00	0.05	0.00	0.00	0.00	0.00	0.45	0.00
42.00	8.40	7.20	2.86	0.00	0.04	0.02	0.00	0.32	0.00	0.00	0.00	0.13	0.00
43.00	8.41	7.21	0.14	1.55	0.00	1.37	0.00	0.28	0.00	0.00	0.00	3.73	0.00
44.00	8.40	7.20	1.41	2.10	0.00	1.48	1.71	0.01	0.00	0.67	0.00	2.43	0.49
45.00	8.40	7.21	0.00	1.59	0.59	3.36	0.00	2.32	0.00	0.61	0.00	3.30	0.99
46.00	8.41	7.20	1.24	1.47	2.99	0.04	0.00	1.66	0.62	0.32	0.00	1.39	0.99
47.00	8.40	7.21	4.29	1.65	0.68	1.33	0.00	0.08	1.97	0.85	0.00	1.47	0.00
48.00	8.40	7.20	0.53	1.86	0.13	0.00	0.69	0.00	0.00	0.26	0.00	0.68	0.02
49.00	8.41	7.20	3.71	0.28	0.69	0.00	0.99	0.06	0.34	0.33	0.00	0.45	1.55
50.00	8.40	7.21	0.00	1.55	0.26	0.24	0.85	0.00	0.00	1.51	0.00	2.20	0.75
51.00	8.40	7.20	2.30	1.42	0.41	1.75	0.44	1.12	0.01	0.58	0.00	0.14	1.72
52.00	8.41	7.21	3.64	0.00	0.20	2.01	0.49	3.37	0.52	0.08	0.00	0.18	0.00
53.00	8.40	7.20	0.00	0.00	1.18	0.49	0.00	1.41	0.00	0.52	0.00	1.90	0.49
54.00	8.40	7.20	1.98	1.64	0.02	0.19	0.00	1.71	0.00	0.05	0.00	1.15	1.21
55.00	8.41	7.21	1.94	4.24	0.40	0.00	0.00	2.12	0.00	1.99	0.00	2.93	2.65
56.00	8.40	7.20	5.03	1.20	2.51	0.12	1.59	1.27	0.00	0.72	0.00	2.89	0.02
57.00	8.40	7.21	0.45	2.41	1.66	1.21	1.33	0.71	0.00	0.08	0.00	2.89	3.04
58.00	8.40	7.20	1.86	0.49	0.00	0.39	0.75	0.75	0.00	1.01	0.00	1.07	0.37
59.00	8.41	7.20	1.85	0.00	1.06	1.12	0.49	2.78	0.00	0.58	0.00	1.48	0.00
60.00	8.40	7.21	2.17	0.88	2.14	0.60	0.84	1.66	1.74	0.06	0.00	0.81	0.49
61.00	8.40	7.20	0.61	0.62	0.16	1.59	0.00	0.00	0.00	1.57	0.00	0.80	0.00
62.00	8.41	7.21	1.87	1.98	0.00	0.00	0.00	0.99	0.00	0.40	0.00	0.00	0.99
63.00	8.40	7.20	1.40	0.51	1.70	3.66	0.49	2.36	0.00	1.11	0.00	1.26	0.99
64.00	8.40	7.21	3.97	5.36	1.32	2.52	2.44	0.15	0.71	0.61	0.00	1.50	1.45
65.00	8.41	7.20	1.97	0.68	0.47	1.25	0.99	0.46	0.14	0.37	0.00	1.27	0.00
66.00	8.40	7.20	0.00	0.00	1.39	0.00	0.00	1.66	0.00	0.53	0.00	2.17	0.00
