Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.211s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.58	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.59	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.19	0.00	0.00	0.22
4.00	6.61	0.00	0.24	0.00	0.00	0.09	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	1.24	0.00	0.19	0.00	0.31	0.00	0.00	1.24
5.00	6.59	0.00	0.00	0.00	0.00	0.00	1.67	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.62	0.00	0.00	0.00
6.00	6.61	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.19	0.00	0.21	0.00	0.00	0.49
7.00	6.59	0.14	0.14	0.00	0.00	0.14	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.24	0.00	0.00	0.28
8.00	6.61	0.09	0.00	0.08	0.00	0.09	0.00	0.00	0.19	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.02	0.13	0.35	0.00	0.00	0.21
9.00	6.59	0.00	0.00	0.31	0.00	0.16	0.00	0.00	0.00	0.00	0.00	1.18	0.00	1.20	0.00	0.00	0.00	0.28	0.05	0.62	0.00	0.00	0.04
10.00	6.61	0.01	0.00	0.26	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.47	0.00	0.47	0.00	0.00	0.00
11.00	6.59	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	1.26	0.64	0.00	0.00	0.00
12.00	6.61	0.18	0.20	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.07	0.00	0.52	0.00	0.00	0.00
13.00	6.59	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.49	0.00	0.00	0.00
14.00	6.61	0.00	0.24	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.14	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.79
15.00	6.59	0.00	2.81	0.01	0.00	0.12	0.28	0.00	0.05	0.95	0.00	0.00	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00
16.00	6.59	0.09	1.33	0.00	0.00	0.65	0.01	0.00	0.11	1.60	0.00	0.00	0.00	0.88	0.00	0.00	0.00	0.05	1.35	0.69	0.00	0.00	0.80
17.00	6.61	0.13	0.06	0.00	0.00	0.01	2.06	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.28	0.04	0.57	0.00	0.00	1.70
18.00	6.59	0.26	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.07	0.25	0.45	0.00	0.00	0.01
19.00	6.61	0.02	1.67	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	3.24	0.61	0.00	0.00	0.00
20.00	6.59	0.19	0.26	0.00	0.00	0.06	1.95	0.07	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.66	0.00	0.00	0.00
21.00	6.61	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.59	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00
22.00	6.59	0.00	0.01	0.00	0.00	0.12	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.49	0.08	0.75	0.00	0.00	0.00
23.00	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.38	0.00	0.58	0.00	0.00	0.00
24.00	6.59	0.00	0.02	0.00	0.00	0.14	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.54	0.00	0.00	0.00
25.00	6.61	0.00	0.09	0.11	0.00	0.22	0.00	0.00	0.00	0.04	0.00	0.08	0.00	0.60	0.00	0.00	0.00	0.14	0.01	0.40	0.00	0.00	0.00
26.00	6.59	0.00	0.00	0.00	0.00	0.38	0.07	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.11
27.00	6.61	0.22	0.00	0.00	0.00	0.09	1.19	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.42	0.00	0.00	0.00
28.00	6.59	0.00	0.00	0.00	0.00	0.02	0.93	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00
29.00	6.59	0.00	0.11	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.16	0.00	0.00	0.00
30.00	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.42	0.00	0.42	0.00	0.00	0.00
31.00	6.59	0.08	0.49	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.39	0.00	0.00	0.41
32.00	6.61	0.00	0.58	0.00	0.00	1.02	0.00	0.00	0.37	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	3.94	0.57	0.00	0.00	0.00
33.00	6.59	0.00	0.00	0.00	0.00	0.40	1.91	0.00	0.38	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.54	0.00	0.00	0.01
34.00	6.61	0.31	0.00	0.00	0.00	0.12	0.99	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00
35.00	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.61	0.00	0.00	0.20
36.00	6.61	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.99	0.13	0.00	0.00	0.01
37.00	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.68	0.00	0.00	0.00
38.00	6.61	0.00	0.05	0.01	0.00	0.00	1.25	0.00	0.02	2.45	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.32	0.21	0.00	0.00	0.00
39.00	6.59	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.62	0.00	2.27	0.00	0.00	0.00	0.05	0.94	0.08	0.00	0.00	0.00
40.00	6.61	0.09	1.48	0.00	0.00	0.00	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.02	1.01	0.00	0.00	0.00
41.00	6.59	0.28	0.00	0.00	0.00	0.00	1.30	0.00	0.37	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00
42.00	6.59	0.05	0.00	0.00	0.00	0.09	0.99	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.69	0.00	0.00	0.00
43.00	6.61	0.26	0.00	0.00	0.00	1.46	1.65	0.00	0.26	0.00	0.00	0.44	0.00	0.06	0.00	0.00	0.00	0.00	0.00	1.40	0.00	0.00	0.00
44.00	6.59	0.00	2.34	0.58	0.00	0.49	0.65	0.00	0.24	0.00	0.00	0.00	0.00	0.41	0.00	0.08	0.00	0.16	0.00	0.24	0.00	0.00	1.81
45.00	6.61	0.00	1.40	0.00	0.00	0.31	1.48	0.00	0.38	0.88	0.00	0.00	0.00	0.00	0.00	1.70	0.00	0.68	0.00	0.93	0.00	0.00	0.00
46.00	6.59	0.00	0.00	0.42	0.00	0.47	1.73	0.00	0.00	0.51	0.00	0.09	0.00	1.39	0.00	0.58	0.00	0.00	0.00	0.21	0.00	0.00	0.00
47.00	6.61	0.13	0.00	0.00	0.00	1.50	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.51	0.00	0.00	0.00
48.00	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	2.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.93	0.00	0.00	0.01
49.00	6.61	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.41	1.54	0.00	0.00	0.00	0.72	0.00	0.00	0.00	0.66	0.04	1.34	0.00	0.00	0.01
50.00	6.59	0.00	1.17	0.00	0.00	0.00	1.52	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.42	0.00	0.00	1.35
51.00	6.61	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.20	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00
52.00	6.59	0.58	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00
53.00	6.61	0.14	1.38	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	1.60	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00
54.00	6.59	0.00	1.26	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00	0.24	0.41	0.00	0.00	0.00	1.07
55.00	6.59	0.00	1.55	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.26	0.65	0.00	0.00	0.00	0.01
56.00	6.61	0.00	0.48	0.00	0.00	0.25	0.08	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	2.04	0.00	0.00	0.00	0.84
57.00	6.59	0.00	0.00	0.00	0.00	0.14	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.27	0.00	0.00	0.00	0.00
58.00	6.61	0.00	0.61	0.00	0.00	0.25	1.42	0.00	0.00	1.98	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.31	0.01	1.32	0.00	0.00	0.11
59.00	6.59	0.02	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.79	0.00	0.00	0.00
60.00	6.61	0.16	0.37	0.00	0.00	0.34	0.00	0.00	0.25	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00
61.00	6.59	0.00	0.00	0.46	0.00	0.28	0.00	0.00	0.05	0.00	0.00	0.00	0.00	1.31	0.00	0.01	0.00	0.27	0.00	1.30	0.00	0.00	0.64
62.00	6.61	0.00	0.00	0.00	0.00	0.35	0.34	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.22
63.00	6.59	0.00	2.59	0.24	0.00	0.80	0.81	0.00	0.00	0.99	0.00	0.00	0.00	1.04	0.00	0.02	0.00	0.24	0.00	1.33	0.00	0.00	0.00
64.00	6.61	0.00	0.00	0.07	0.00	1.01	0.00	0.00	0.00	1.14	0.00	0.06	0.00	0.44	0.00	0.00	0.00	0.28	0.00	0.52	0.00	0.00	0.00
65.00	6.59	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.52	1.28	0.00	0.00	0.00	0.99	0.00	0.12	0.00	0.40	0.00	0.00	0.00	0.00	0.00
66.00	6.61	0.08	1.51	0.00	0.00	0.00	1.15	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57	1.46	0.00	0.00	0.00	1.20
67.00	6.59	0.19	0.20	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.54	0.69	0.00	0.00	1.35
68.00	6.59	0.00	0.00	0.00	0.00	0.34	0.69	0.00	0.31	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.14	0.31	0.48	0.00	0.00	1.17
69.00	6.61	0.04	0.00	0.00	0.00	0.49	0.00	0.00	0.26	0.99	0.00	0.00	0.00	1.34	0.00	0.99	0.00	0.00	0.00	0.49	0.00	0.00	0.13
70.00	6.59	0.24	0.00	0.00	0.00	0.73	1.22	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00
71.00	6.61	0.13	0.81	0.00	0.00	0.00	0.95	0.00	0.51	0.18	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.28	0.01	0.00	0.00	0.00	0.00
