Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.086s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	6.57	0.00	0.00	0.00	0.00	0.00	0.00	1.73	0.31	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14
3.00	6.59	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.21	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.61	0.00	0.02	0.00	0.00	0.00	0.00	1.67	0.26	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20
5.00	6.59	0.00	0.00	0.00	0.00	0.00	0.00	2.05	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28
6.00	6.61	0.00	0.00	0.16	0.00	0.00	0.16	2.25	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68
7.00	6.59	0.00	0.00	0.12	0.00	0.00	0.05	1.61	0.35	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40
8.00	6.61	0.00	0.09	0.34	0.00	0.00	0.05	0.98	0.09	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28
9.00	6.59	0.00	0.00	0.40	0.00	0.00	0.21	0.00	0.95	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16
10.00	6.61	0.00	0.09	0.21	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99
11.00	6.59	0.00	0.52	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25
12.00	6.61	0.00	0.05	0.08	0.00	0.00	0.27	1.97	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	6.59	0.00	0.06	1.73	0.00	0.00	0.35	1.22	1.88	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	6.61	0.00	0.00	0.28	0.00	0.00	0.13	0.00	0.16	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
15.00	6.59	0.00	0.01	0.15	0.00	0.00	0.31	1.47	0.40	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.97
16.00	6.59	0.00	0.48	0.97	0.00	0.00	0.26	0.02	0.49	0.00	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	6.61	0.00	0.38	1.10	0.00	0.00	0.59	1.52	2.03	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	6.59	0.00	0.40	0.78	0.00	0.00	0.35	2.83	1.30	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49
