Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.172s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	6.88	6.57	6.29	0.00	0.00	0.00	0.00	2.32	0.00	0.00	0.00	0.00	0.21	0.00	0.02	2.85	0.00
3.00	6.90	6.59	6.30	0.06	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.00	0.45	0.00	0.00	1.93	0.00
4.00	6.90	6.61	6.30	0.00	0.00	0.00	0.00	0.41	0.92	1.05	0.00	0.02	0.14	0.00	0.05	1.77	0.00
5.00	6.90	6.59	6.30	0.00	0.00	0.00	0.00	0.55	0.85	0.88	0.00	0.05	0.00	0.00	0.07	1.30	0.00
6.00	6.90	6.61	6.30	0.00	0.00	0.00	0.00	0.49	0.00	1.77	0.00	0.00	0.00	0.00	0.19	1.24	0.00
7.00	6.90	6.59	6.30	0.38	0.00	1.40	2.97	0.92	1.28	2.28	0.00	0.00	0.00	0.00	0.14	0.93	0.00
8.00	6.90	6.61	6.30	0.00	0.00	0.00	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.15	1.65	0.00
9.00	6.90	6.59	6.30	0.00	1.32	0.00	0.00	0.00	0.21	2.41	0.00	0.00	0.00	0.00	0.00	2.10	0.00
10.00	6.90	6.61	6.30	0.00	0.00	0.81	0.49	0.04	0.42	1.35	0.00	0.00	0.00	0.00	0.09	1.48	0.00
11.00	6.90	6.59	6.30	0.00	2.08	0.46	1.73	0.37	2.16	0.49	0.00	0.00	0.00	0.00	0.16	2.19	0.00
