Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.197s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.57	7.78	0.00	0.00	0.00	1.60	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00
3.00	9.60	7.80	0.00	0.00	0.00	1.46	0.00	0.34	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00
4.00	9.60	7.81	0.00	0.32	0.00	3.32	0.00	0.09	0.00	0.00	0.02	0.00	0.64	0.00	0.00	0.00
5.00	9.60	7.80	0.00	0.49	0.00	0.20	0.00	0.79	0.00	0.16	0.00	0.00	0.73	0.05	0.00	0.00
6.00	9.61	7.80	0.00	0.69	0.00	2.18	0.00	0.97	0.78	0.40	0.00	0.00	1.25	0.02	0.00	0.00
7.00	9.60	7.81	0.85	0.49	0.00	1.24	0.00	0.89	0.05	0.57	0.00	0.00	0.54	0.00	0.00	0.49
8.00	9.60	7.80	0.52	0.29	0.00	1.19	0.00	0.33	0.09	0.54	0.21	0.00	0.00	0.00	0.00	0.59
9.00	9.60	7.80	0.33	0.14	0.00	1.71	0.00	0.09	0.59	0.19	0.82	0.00	0.78	1.51	0.00	0.19
10.00	9.60	7.81	0.02	0.35	0.00	1.54	0.00	0.01	0.78	0.09	1.30	0.00	1.31	0.00	0.00	0.21
11.00	9.61	7.80	0.44	0.46	0.00	2.50	0.04	0.00	0.37	0.06	0.94	0.00	2.17	0.00	0.00	0.19
12.00	9.60	7.81	0.85	0.33	0.00	2.38	0.35	0.00	0.49	0.02	0.71	0.00	0.99	0.00	0.00	0.28
13.00	9.60	7.80	0.33	0.01	0.00	0.16	0.02	0.72	0.00	0.00	0.15	0.00	0.71	0.00	0.00	0.49
14.00	9.60	7.80	0.00	0.31	0.00	2.19	0.09	0.00	0.02	0.93	0.05	0.00	2.06	0.99	0.00	0.57
15.00	9.61	7.81	0.98	0.87	0.00	1.17	0.45	0.00	0.24	0.31	0.00	0.00	0.25	0.49	0.00	0.49
16.00	9.60	7.80	1.28	0.22	0.00	0.07	0.33	0.00	2.45	0.00	0.81	0.00	0.00	0.00	0.00	0.27
17.00	9.60	7.80	1.18	0.19	0.00	0.12	0.45	0.00	0.25	0.00	0.00	0.00	1.71	0.00	0.00	0.68
