Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.037s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.60	6.87	0.00	0.00	0.00	0.00	0.00	0.00	0.37	1.53	0.00	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00
3.00	9.60	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	9.60	6.90	0.00	0.00	0.00	0.00	0.00	0.00	1.70	0.66	0.00	0.00	0.12	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	9.60	6.90	0.00	0.00	0.00	0.00	0.00	0.08	0.00	1.27	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00
6.00	9.61	6.90	0.00	0.00	0.00	0.00	0.00	0.25	0.00	2.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.42	0.00
7.00	9.60	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.32	0.00	0.00
8.00	9.60	6.90	0.00	0.00	0.00	0.00	0.00	0.01	2.17	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00
9.00	9.60	6.90	0.00	0.00	0.00	0.38	0.00	0.00	0.00	1.13	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.31	0.82	0.85	0.40	0.00
10.00	9.60	6.90	0.00	0.00	0.00	1.00	0.00	0.00	0.34	1.41	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.52	0.20
11.00	9.61	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.68	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.27	0.68	0.00
12.00	9.60	6.90	0.00	0.00	0.00	0.00	0.00	1.30	0.85	0.54	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.44	0.47	0.00
13.00	9.60	6.90	0.00	0.00	0.00	0.49	0.00	0.00	0.02	0.92	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.02
14.00	9.60	6.90	0.00	1.44	0.00	0.00	0.00	0.00	2.76	1.04	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00
15.00	9.61	6.90	0.00	1.10	0.00	0.05	0.00	0.99	1.72	1.63	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
16.00	9.60	6.90	0.00	1.74	0.00	0.00	0.00	0.92	0.99	2.20	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00
17.00	9.60	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	9.60	6.90	0.11	0.00	0.00	0.00	0.00	0.05	2.45	1.70	0.54	0.58	0.00	0.00	0.01	0.00	0.00	0.00	0.94	0.00	0.37	1.25	1.15	0.99	0.00
19.00	9.60	6.90	0.00	1.93	0.00	0.99	0.00	0.00	0.00	0.79	0.00	1.02	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00
