Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.012s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.68	8.09	6.56	0.51	2.43	0.04	0.00	0.32	0.00	0.65	1.30
3.00	8.70	8.10	6.59	0.00	0.64	0.00	3.06	0.00	1.01	0.34	1.04
4.00	8.70	8.10	6.61	0.00	0.15	0.00	3.51	0.00	0.00	1.98	3.09
5.00	8.70	8.10	6.59	0.16	0.20	0.15	0.61	0.21	0.22	1.42	0.85
6.00	8.69	8.10	6.61	0.00	0.00	1.20	1.80	2.20	0.14	1.31	3.04
7.00	8.70	8.10	6.59	0.00	0.00	0.34	0.15	1.19	0.49	1.18	0.47
8.00	8.70	8.09	6.61	0.00	1.54	0.00	0.85	1.75	0.60	4.30	0.04
9.00	8.70	8.10	6.59	0.00	1.47	0.00	2.07	2.93	0.05	2.39	0.02
10.00	8.70	8.10	6.61	4.73	0.00	0.00	0.12	0.00	0.00	3.67	3.42
11.00	8.69	8.10	6.59	2.31	0.00	0.00	3.12	0.00	0.00	1.86	0.31
12.00	8.70	8.10	6.61	0.00	0.00	0.00	4.05	0.00	0.00	3.80	0.00
13.00	8.70	8.10	6.59	0.00	1.70	2.93	0.27	0.00	0.02	3.46	0.00
14.00	8.70	8.09	6.61	0.00	3.33	0.67	1.35	0.54	0.54	4.75	0.09
15.00	8.70	8.10	6.59	0.00	5.70	0.00	5.39	0.00	0.00	4.20	3.59
16.00	8.69	8.10	6.59	0.00	5.70	0.00	5.41	0.00	0.00	4.19	3.60
17.00	8.70	8.10	6.61	0.00	5.70	0.00	5.39	0.00	0.00	4.20	3.60
18.00	8.70	8.10	6.59	0.00	5.70	0.00	5.41	0.00	0.00	4.20	3.59
19.00	8.70	8.10	6.61	0.00	5.70	0.00	5.41	0.00	0.00	4.19	3.60
20.00	8.70	8.09	6.59	0.00	5.70	0.00	5.39	0.00	0.00	4.20	3.60
