Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.327s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	1.99	0.22	0.27	0.00	0.00	0.00	0.00	0.91	0.21
3.00	0.00	0.13	0.00	0.00	0.62	0.00	0.15	0.18	0.00	2.00	0.95	0.32	0.00	0.00	0.00	0.00	0.72	0.11
4.00	0.00	0.06	0.00	0.00	0.00	0.00	0.09	0.15	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00
5.00	0.00	0.32	0.00	0.00	0.68	0.11	0.29	0.31	0.00	2.00	0.87	0.22	0.00	0.00	0.00	0.00	0.39	0.57
6.00	0.00	1.08	0.00	0.00	1.35	0.00	0.26	0.84	0.00	2.00	1.88	0.00	0.00	0.00	0.00	0.00	0.71	0.80
7.00	0.00	0.46	0.00	0.00	0.19	0.00	0.00	0.45	1.10	2.00	1.57	0.00	0.00	0.00	1.01	0.00	1.53	2.43
8.00	0.00	0.00	0.00	0.00	1.68	0.54	0.00	0.00	0.55	1.99	1.46	0.58	0.00	0.00	0.32	0.00	0.69	0.65
9.00	0.00	0.00	0.00	0.05	0.92	0.00	0.00	0.00	0.62	2.00	1.24	0.00	0.00	0.00	0.20	0.00	1.40	0.26
10.00	0.00	0.00	0.00	0.00	0.98	0.24	0.00	0.00	0.92	2.00	0.52	0.22	0.00	0.00	0.64	0.00	0.46	0.00
11.00	0.00	0.18	0.00	0.00	1.22	0.09	0.00	0.19	0.00	2.00	1.38	0.12	0.00	0.00	0.00	0.00	0.97	0.97
12.00	0.00	0.40	0.00	0.00	1.08	0.06	0.00	0.40	0.62	2.00	0.68	0.05	0.00	0.00	0.00	0.00	0.64	0.35
13.00	0.00	0.94	0.00	0.00	0.00	0.00	0.00	0.93	0.22	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.49
14.00	0.00	0.00	0.00	0.00	0.51	0.00	0.00	0.00	0.31	1.99	0.52	0.00	0.00	0.00	0.00	0.47	0.14	0.09
15.00	0.00	0.01	0.00	0.00	1.35	0.00	0.02	0.01	1.33	2.00	0.93	0.00	0.00	0.00	0.00	0.25	0.55	0.00
16.00	0.00	0.04	0.00	0.00	0.48	0.05	0.00	0.05	0.12	2.00	1.55	0.04	0.00	0.00	0.00	0.72	0.45	0.62
17.00	0.00	0.05	0.00	0.00	0.64	0.00	0.05	0.04	0.31	2.00	0.95	0.00	0.00	0.00	0.31	0.44	1.11	1.00
18.00	0.00	0.07	0.00	0.00	1.05	0.31	0.27	0.24	0.00	2.00	0.29	0.31	0.00	0.00	0.00	0.32	0.25	0.57
