Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.840s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 80.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	5.99	5.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.21	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.20	6.59	1.08	0.33	0.00	0.00	0.59	0.85	1.84	0.55	0.04	1.48	0.00	1.31	0.00	0.04	0.51	0.04	1.14	0.89	0.04	0.34	0.27
6.00	7.21	6.61	0.11	1.48	1.07	2.41	2.26	1.38	3.91	1.33	1.94	1.95	1.85	3.77	1.59	1.85	0.87	0.00	1.37	0.48	0.00	2.04	0.00
7.00	7.20	6.59	1.52	0.00	1.40	2.60	1.13	0.52	3.58	0.13	1.24	1.14	0.29	4.03	1.26	1.20	0.05	0.07	0.54	0.59	0.00	1.70	0.24
8.00	7.20	6.61	1.39	1.50	2.31	3.04	2.12	0.58	4.09	2.52	0.11	2.66	1.38	3.37	3.11	1.32	0.78	0.28	0.71	0.12	0.00	1.71	0.14
9.00	7.21	6.59	0.66	0.73	1.25	3.45	0.93	4.04	2.17	1.14	2.81	4.86	0.60	2.23	3.25	0.52	0.94	0.19	1.78	0.00	0.00	0.00	0.29
10.00	7.20	6.61	0.97	0.00	0.44	5.13	2.04	1.25	4.26	3.01	1.39	5.10	0.00	1.30	2.78	4.15	3.33	0.42	3.60	0.18	0.00	1.79	0.16
11.00	7.21	6.59	1.74	0.65	2.52	0.75	0.15	3.30	0.42	0.82	1.31	2.68	1.34	0.06	0.00	2.37	0.35	0.81	1.48	0.53	0.00	1.57	0.00
12.00	7.20	6.61	2.03	1.64	0.78	5.25	2.63	0.68	5.00	2.58	1.63	2.26	2.68	2.64	3.05	2.16	0.48	0.00	3.60	0.84	0.00	2.05	0.04
13.00	7.20	6.59	2.73	1.83	0.00	1.58	0.97	1.73	3.90	2.61	0.46	3.39	1.11	2.34	0.98	3.54	0.01	0.00	2.23	0.39	0.00	1.97	0.64
14.00	7.21	6.61	3.21	0.25	3.79	0.02	1.57	2.59	1.41	0.02	0.06	0.29	1.38	2.40	4.07	1.60	1.51	0.00	1.80	0.00	0.00	2.24	0.01
15.00	7.20	6.59	3.07	0.98	3.38	3.13	1.48	2.48	1.46	0.97	1.40	2.60	0.60	3.33	1.47	0.41	0.09	0.00	0.74	0.52	0.00	2.05	0.09
16.00	7.21	6.59	2.85	0.08	1.31	2.50	0.05	3.51	5.32	4.38	4.07	2.89	2.03	1.20	0.67	1.15	1.34	0.49	1.93	0.68	0.00	1.27	0.91
17.00	7.20	6.61	1.79	0.91	1.22	1.24	0.00	0.67	5.08	0.64	0.52	2.23	0.16	3.24	2.98	0.28	0.32	1.67	1.20	0.65	0.00	1.66	0.60
18.00	7.21	6.59	0.14	0.00	1.32	5.70	1.06	3.23	5.10	5.53	0.19	5.38	1.39	4.51	1.28	2.92	3.39	0.02	2.70	0.00	0.00	3.13	0.00
19.00	7.20	6.61	2.12	0.00	2.86	2.36	3.60	0.00	1.64	3.37	0.75	1.91	1.77	2.64	2.38	2.17	2.54	0.65	0.75	0.80	0.00	0.64	0.06
20.00	7.20	6.59	0.00	1.48	0.73	2.46	0.49	0.02	5.10	1.25	0.75	3.64	3.53	4.51	1.20	0.87	0.48	0.04	3.47	1.47	0.00	0.00	1.19
21.00	7.21	6.61	0.49	2.30	1.99	2.81	0.00	3.26	0.95	1.70	1.53	4.44	0.01	2.45	2.50	0.29	0.99	1.58	2.63	0.00	0.00	0.61	0.00
22.00	7.20	6.59	1.83	1.15	0.99	4.78	1.34	0.81	5.15	2.66	1.28	1.27	0.51	4.19	1.46	3.25	0.05	0.44	2.24	0.88	0.00	2.66	0.13
23.00	7.21	6.61	1.59	1.06	0.48	4.68	1.84	0.29	3.38	3.10	2.51	1.37	0.01	1.15	3.12	0.13	0.00	0.31	1.46	1.00	0.00	1.91	0.00
24.00	7.20	6.59	2.98	0.00	0.00	5.73	0.01	0.14	0.81	3.93	1.05	1.00	1.60	3.87	4.46	1.77	3.31	1.66	1.35	1.57	0.00	0.00	0.92
25.00	7.20	6.61	1.45	1.11	0.00	3.66	1.74	1.71	4.78	1.28	0.37	0.84	0.29	3.45	3.01	2.92	0.22	1.65	1.64	0.13	0.00	1.10	0.51
26.00	7.21	6.59	1.59	0.00	3.11	5.26	1.50	1.24	4.09	2.94	1.08	4.33	0.27	4.49	2.32	2.05	1.30	0.16	1.30	0.49	0.00	0.94	1.40
27.00	7.20	6.61	0.99	0.94	1.71	1.47	2.00	1.31	0.80	0.04	0.73	2.14	0.45	0.59	1.68	0.54	0.55	0.60	0.97	0.31	0.00	0.07	0.11
28.00	7.21	6.59	2.13	1.42	3.13	4.63	1.31	0.22	3.21	0.00	2.59	2.52	0.18	3.62	4.46	3.72	1.95	1.71	1.40	0.65	0.00	1.48	0.00
29.00	7.20	6.59	2.07	1.92	0.09	2.06	4.44	1.46	4.51	0.37	0.08	4.32	0.00	3.67	2.45	1.04	1.18	0.00	1.02	0.45	0.00	2.14	0.00
30.00	7.20	6.61	2.45	0.84	0.00	2.30	1.24	1.57	4.07	3.63	1.79	4.25	1.27	4.24	2.28	1.83	0.38	1.97	2.03	1.45	0.00	2.08	0.28
31.00	7.21	6.59	0.00	0.99	1.38	4.27	0.38	1.07	3.16	1.41	4.72	2.70	0.05	2.37	1.14	1.50	2.98	0.01	0.53	0.26	0.00	0.94	0.07
32.00	7.20	6.61	1.08	0.47	2.27	4.07	1.90	1.63	4.95	2.48	0.22	2.54	0.92	1.20	3.00	2.90	1.27	0.25	3.06	0.34	0.00	2.04	0.00
33.00	7.21	6.59	0.40	1.38	0.86	5.71	0.07	4.24	4.26	1.70	1.21	2.63	2.85	2.97	1.65	1.73	1.74	1.07	0.93	1.64	0.00	1.31	1.30
34.00	7.20	6.61	1.08	0.57	1.71	5.51	0.49	1.42	5.78	1.60	0.66	2.89	0.00	2.34	3.34	1.44	0.14	0.92	0.27	0.77	0.00	1.67	0.85
35.00	7.21	6.59	1.13	0.00	1.22	1.91	0.00	2.47	1.74	1.32	0.21	2.40	0.02	1.83	3.77	1.87	0.14	0.97	2.38	0.00	0.00	1.47	0.80
36.00	7.20	6.61	0.77	1.72	0.59	5.53	1.25	1.65	4.35	1.99	2.05	0.22	0.01	3.12	1.86	0.41	0.84	0.02	2.98	2.40	0.00	0.21	1.30
37.00	7.20	6.59	1.48	0.00	1.58	4.38	0.49	1.10	3.45	1.33	2.65	1.53	0.00	2.50	3.90	1.17	0.49	0.44	1.10	0.22	0.00	0.40	0.00
38.00	7.21	6.61	0.00	2.47	2.84	5.68	0.99	2.24	1.21	1.30	4.70	2.61	0.16	4.49	2.64	0.00	0.00	0.40	2.30	0.55	0.00	0.00	0.25
39.00	7.20	6.59	2.21	0.24	1.18	4.88	2.71	2.71	3.82	2.03	0.00	0.42	0.78	4.20	0.07	0.45	4.26	0.42	0.00	0.31	0.00	0.00	0.01
40.00	7.21	6.61	1.25	0.00	0.00	4.73	2.96	1.11	4.95	2.89	2.48	2.63	1.02	4.50	0.33	3.12	2.39	0.33	1.65	0.09	0.00	1.53	0.69
41.00	7.20	6.59	0.49	0.49	0.00	2.74	0.08	2.31	0.79	0.00	0.21	3.01	0.00	3.47	0.00	0.47	1.26	0.81	1.65	0.92	0.00	0.55	0.01
42.00	7.20	6.59	1.75	2.46	3.46	1.81	4.16	3.23	1.86	1.84	2.23	3.87	0.01	4.46	2.43	1.26	0.04	0.09	1.54	0.89	0.00	0.00	0.89
