Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.023s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 80.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.15	5.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.21	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.20	6.59	0.00	1.08	0.00	2.80	2.10	0.00	2.45	0.00	0.31	2.24	0.20	1.54	0.94	0.00	0.22	0.00	0.81	0.52	0.00	1.08	0.20
6.00	7.21	6.61	0.00	2.73	0.00	4.68	0.93	3.07	2.36	0.00	1.34	3.84	1.63	3.62	0.21	0.00	0.98	1.41	2.24	2.74	0.00	0.84	1.00
7.00	7.20	6.59	0.54	0.00	1.77	2.98	1.37	1.42	0.99	1.05	0.89	2.13	1.22	2.39	0.92	1.18	0.04	0.12	0.67	0.16	0.00	0.22	0.08
8.00	7.20	6.61	0.15	4.32	3.42	2.61	0.80	4.06	2.44	4.44	1.64	5.11	0.48	1.37	1.33	2.48	0.32	0.19	2.13	2.59	0.04	0.00	0.47
9.00	7.21	6.59	0.05	2.39	0.99	1.25	0.11	4.43	0.24	1.42	1.27	2.47	0.00	1.08	1.66	0.26	0.07	1.21	0.58	1.04	0.00	1.27	0.00
10.00	7.20	6.61	1.10	1.77	0.72	4.75	0.06	0.97	1.88	0.00	3.54	5.10	1.01	1.74	1.00	0.58	0.32	3.73	2.30	3.43	0.00	0.31	0.16
11.00	7.21	6.59	0.85	3.78	0.00	0.00	0.00	0.94	0.00	0.75	2.39	4.62	0.53	0.25	0.71	0.81	0.01	1.98	2.04	1.55	0.00	0.00	0.09
