Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.735s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 80.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	4.78	4.38	4.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.21	6.61	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.20	6.59	6.30	1.45	0.00	2.73	0.00	3.51	0.24	2.47	0.00	2.54	1.14	2.34	2.06	0.25	0.84	2.63	0.00	0.00	1.50	1.15	0.06
6.00	7.21	6.61	6.30	1.44	0.04	2.07	0.52	2.65	1.72	3.10	0.00	4.31	0.31	3.52	1.34	1.70	0.22	2.05	0.47	1.80	0.55	1.14	0.00
7.00	7.20	6.59	6.30	0.53	0.04	0.64	0.04	0.45	0.81	3.32	0.04	0.80	2.54	2.53	3.34	0.00	0.73	0.95	0.54	1.39	0.00	1.55	0.00
8.00	7.20	6.61	6.30	0.42	3.40	0.77	2.92	0.54	2.97	4.33	1.55	0.73	0.84	3.80	3.97	2.51	2.03	1.01	1.46	1.48	0.00	1.72	0.26
9.00	7.21	6.59	6.30	0.00	0.12	1.81	4.29	0.00	1.10	2.41	1.44	1.21	2.84	2.57	4.09	2.25	1.38	0.15	0.00	0.42	0.09	1.38	0.00
10.00	7.20	6.61	6.30	0.92	0.62	0.69	2.72	0.97	3.17	2.86	0.86	2.08	1.80	2.60	4.50	3.42	3.82	0.67	0.04	2.76	2.58	2.18	1.83
11.00	7.21	6.59	6.30	0.00	1.13	1.11	2.59	0.00	1.32	0.02	0.77	0.98	2.45	1.63	2.28	1.46	2.33	0.00	1.13	0.25	0.52	0.71	0.29
12.00	7.20	6.61	6.30	0.49	1.47	2.51	6.11	0.00	1.46	4.85	3.86	0.01	2.63	1.81	4.51	3.14	1.77	0.07	0.26	0.31	1.34	1.21	0.00
13.00	7.20	6.59	6.30	0.00	1.61	3.20	5.02	0.00	0.16	1.77	2.39	0.05	2.78	2.77	1.73	3.01	4.18	0.32	0.53	0.00	0.44	0.99	0.01
14.00	7.21	6.61	6.30	0.41	0.01	0.64	2.74	1.19	0.40	3.94	2.20	0.74	0.04	1.24	3.20	1.25	3.57	0.87	1.67	2.85	3.20	1.28	0.47
15.00	7.20	6.59	6.30	0.07	0.00	3.77	0.26	0.18	0.29	1.08	1.57	1.26	1.52	2.23	3.83	2.34	3.60	0.34	0.07	1.25	0.91	1.45	0.25
16.00	7.21	6.59	6.30	0.02	0.48	0.64	6.34	1.06	0.00	2.48	1.45	0.39	0.65	3.90	4.85	1.99	3.44	1.33	3.69	0.57	2.23	1.86	1.78
17.00	7.20	6.61	6.30	0.00	0.00	0.07	1.46	0.00	0.79	3.20	0.49	0.00	2.90	2.23	3.54	1.61	2.13	0.11	0.97	0.26	0.75	0.99	0.57
18.00	7.21	6.59	6.30	0.00	0.01	4.13	3.42	0.00	0.93	5.10	2.31	0.00	4.12	3.37	2.60	3.13	2.61	0.00	1.50	2.48	2.21	2.31	0.74
19.00	7.20	6.61	6.30	0.39	0.80	1.17	4.59	0.09	0.25	4.35	2.28	0.00	2.89	2.57	4.50	1.46	1.25	0.00	2.32	0.67	0.26	2.41	0.33
20.00	7.20	6.59	6.30	1.55	0.12	1.28	5.59	1.01	0.66	5.10	2.81	0.00	2.68	0.00	4.50	4.04	0.11	0.00	0.06	0.00	2.08	2.31	1.00
