Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.864s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 80.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	5.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.20	0.88	0.00	0.00	1.92	3.30	0.00	0.54	1.32	0.95	0.00	2.89	0.48	2.73	0.00	1.46	1.13	0.24	0.24	1.01	0.00	0.80	0.44
6.00	7.21	1.91	1.66	0.00	0.79	3.36	1.60	0.55	3.65	1.38	0.62	1.91	0.21	2.68	1.68	1.12	0.95	0.68	1.08	0.15	0.07	0.13	0.77
7.00	7.20	0.00	0.99	0.00	2.10	1.66	0.55	0.99	2.94	0.00	0.60	1.11	0.01	1.40	3.03	0.13	0.02	0.02	1.79	0.64	0.15	1.19	0.11
8.00	7.20	4.02	1.18	0.00	0.40	1.78	0.95	0.73	3.99	0.99	1.54	3.23	0.51	2.06	1.74	0.55	1.15	1.15	2.30	0.33	0.45	0.09	0.57
9.00	7.21	1.57	0.00	0.00	0.00	1.70	0.00	2.41	1.47	1.64	0.40	0.49	0.00	0.18	0.86	0.49	0.00	0.00	0.25	0.00	0.04	0.82	0.15
10.00	7.20	0.00	0.00	0.00	0.00	3.92	0.48	3.62	0.00	1.50	1.74	3.84	0.00	1.40	0.00	0.00	0.00	0.00	2.08	0.06	0.00	0.00	0.46
11.00	7.21	0.00	0.00	0.00	1.47	3.44	1.34	3.67	0.00	1.31	0.71	1.26	0.39	4.49	2.06	2.06	0.39	0.00	0.35	0.00	0.00	1.10	0.67
