Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.859s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 80.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	4.70	4.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.21	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.20	6.59	0.18	0.04	0.04	1.80	0.00	1.39	1.52	0.04	0.29	2.03	0.00	0.04	0.00	0.04	1.33	1.42	1.48	0.00	0.05	0.73	0.44
6.00	7.21	6.61	0.05	0.00	0.00	2.06	0.58	2.78	2.00	1.14	1.30	4.38	0.04	2.50	0.08	0.33	0.55	2.07	2.14	1.98	0.00	0.92	0.57
7.00	7.20	6.59	0.66	0.71	0.00	2.84	0.59	1.63	2.57	1.22	0.67	3.86	0.00	0.89	0.26	0.55	0.01	0.94	0.11	1.19	0.00	1.11	0.31
8.00	7.20	6.61	1.64	0.64	3.06	5.02	0.24	0.74	3.65	1.40	2.96	3.50	0.00	3.09	1.86	0.31	0.34	1.53	0.57	0.91	0.00	2.39	0.18
9.00	7.21	6.59	0.57	2.80	4.20	2.24	0.00	2.20	2.11	1.47	0.12	4.05	0.00	1.85	0.95	0.53	0.04	2.07	0.79	0.95	0.00	0.55	0.38
10.00	7.20	6.61	1.73	1.61	0.20	1.59	0.95	3.16	2.67	2.16	1.22	3.31	0.00	2.36	0.00	0.14	0.37	2.07	2.36	1.22	0.00	0.42	0.66
11.00	7.21	6.59	0.01	4.26	1.99	0.99	0.94	1.10	2.40	0.14	0.38	1.33	0.00	0.53	0.14	0.21	0.08	0.57	3.06	0.29	0.00	0.72	0.16
12.00	7.20	6.61	1.73	0.28	0.02	3.32	0.97	2.45	0.85	0.59	0.35	4.26	0.00	1.20	2.87	0.25	0.42	0.62	1.91	0.29	0.00	0.64	0.04
13.00	7.20	6.59	0.48	0.49	2.44	0.80	0.00	3.94	0.00	0.78	0.42	5.10	0.00	0.02	0.00	0.79	0.00	0.00	1.02	1.86	0.00	0.04	0.15
14.00	7.21	6.61	3.36	3.17	0.00	3.56	0.98	1.92	1.48	0.40	0.78	4.23	0.00	2.16	0.25	0.01	2.64	3.39	2.04	0.47	0.00	0.84	0.64
15.00	7.20	6.59	0.01	2.13	1.57	1.31	1.19	2.43	2.04	3.74	0.87	5.65	0.00	1.86	1.01	0.46	0.07	2.65	1.17	0.59	0.00	1.57	0.72
16.00	7.21	6.59	0.16	0.49	0.00	1.93	0.00	5.11	1.61	3.03	3.30	4.53	0.00	1.87	2.11	0.06	0.00	0.66	1.66	1.04	0.00	0.59	0.01
17.00	7.20	6.61	0.00	0.49	2.70	4.85	0.00	5.71	3.67	0.49	0.00	2.43	0.00	2.87	1.08	3.65	0.00	0.00	0.16	0.00	0.00	1.41	0.00
18.00	7.21	6.59	0.44	2.30	2.67	3.47	0.00	4.44	4.17	1.91	1.24	5.10	0.00	0.97	1.52	0.82	0.01	2.16	4.11	2.26	0.00	1.90	0.00
19.00	7.20	6.61	0.11	1.02	1.92	2.92	0.00	2.04	1.67	0.00	3.09	4.97	0.00	2.28	0.47	0.01	0.00	1.34	1.93	1.08	0.00	1.15	0.95
20.00	7.20	6.59	0.02	0.81	2.01	5.06	0.94	5.09	4.22	2.18	4.50	4.52	0.00	0.68	0.18	0.00	1.47	0.00	3.14	0.46	0.00	1.40	0.14
21.00	7.21	6.61	0.67	1.48	1.18	3.98	1.50	1.95	3.80	1.90	2.31	1.55	0.00	0.26	0.02	0.13	2.18	3.44	1.39	1.25	0.00	0.37	0.11
22.00	7.20	6.59	0.55	3.25	0.75	3.34	0.49	5.26	3.62	3.13	1.31	3.24	0.00	2.00	1.44	0.41	1.72	2.43	2.37	1.72	0.00	2.04	0.72
23.00	7.21	6.61	0.99	0.57	1.32	2.05	1.72	2.21	0.66	1.64	1.55	0.42	0.00	1.05	0.04	0.26	0.97	3.14	3.31	0.92	0.00	0.74	0.00
24.00	7.20	6.59	0.05	0.88	0.02	3.34	0.00	0.49	1.95	0.49	2.04	4.04	0.00	2.92	0.25	0.95	0.04	1.94	1.86	3.24	0.00	0.11	0.28
25.00	7.20	6.61	0.00	0.99	0.00	0.84	0.04	0.00	3.89	3.03	0.37	5.09	0.00	3.40	2.00	0.02	0.00	2.60	2.05	2.79	0.00	0.74	1.32
26.00	7.21	6.59	0.45	0.49	3.09	3.24	0.01	1.00	1.64	2.06	3.37	5.10	0.00	0.49	1.25	0.24	0.86	1.71	2.21	0.93	0.00	1.51	0.00
27.00	7.20	6.61	0.65	3.03	2.68	1.41	0.00	5.33	0.66	0.09	0.01	4.59	0.00	0.45	0.00	0.91	0.00	2.33	0.52	2.78	0.00	0.71	0.31
