Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.875s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 80.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.74	6.17	5.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.21	6.61	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.20	6.59	6.30	0.55	0.00	0.04	0.80	0.80	2.97	1.58	1.00	2.24	0.07	1.14	1.51	1.39	0.09	0.00	0.05	0.04	0.00	0.00	0.00
6.00	7.21	6.61	6.30	0.04	0.00	1.12	1.68	1.46	3.09	1.85	0.95	1.98	0.77	3.29	1.90	1.04	1.01	0.21	3.32	0.78	0.22	0.04	0.04
7.00	7.20	6.59	6.30	0.04	1.22	3.03	0.35	1.87	1.10	0.93	1.10	0.75	0.86	2.04	0.74	1.20	1.51	0.84	0.39	1.18	0.04	0.77	0.24
8.00	7.20	6.61	6.30	0.51	0.75	2.31	1.07	2.38	4.13	0.64	0.88	2.12	1.22	2.24	1.59	1.34	0.00	1.11	1.78	0.00	0.94	1.46	0.49
9.00	7.21	6.59	6.30	1.45	0.58	2.36	2.24	1.11	0.75	2.31	0.00	2.61	0.21	0.00	0.00	0.99	0.68	1.48	1.88	1.02	0.34	1.32	0.33
10.00	7.20	6.61	6.30	0.29	1.42	5.61	3.67	0.09	3.60	1.84	1.18	2.01	0.20	1.25	1.26	3.06	0.32	0.01	1.68	2.18	0.94	1.39	0.07
11.00	7.21	6.59	6.30	0.00	0.00	1.63	0.60	1.65	2.94	0.00	0.00	2.51	1.20	2.64	1.80	1.13	0.87	0.00	2.25	1.05	0.12	0.95	0.11
12.00	7.20	6.61	6.30	0.41	0.21	5.71	0.99	0.75	5.11	0.22	1.53	4.60	0.86	2.06	2.59	1.22	1.45	1.22	0.95	0.31	1.46	1.28	1.17
13.00	7.20	6.59	6.30	0.00	0.00	1.52	3.82	1.30	2.54	1.66	1.80	2.48	2.51	2.89	2.38	1.12	0.22	0.35	2.64	0.02	0.11	0.52	0.00
14.00	7.21	6.61	6.30	0.00	0.00	2.47	1.54	2.00	2.01	1.50	2.91	5.36	0.75	3.52	0.95	3.32	0.52	0.28	2.12	0.89	1.04	0.00	0.08
15.00	7.20	6.59	6.30	0.00	0.91	1.63	0.00	1.78	1.84	1.35	1.59	1.60	1.24	3.24	0.49	0.74	1.92	0.69	1.98	1.77	0.35	0.00	0.72
16.00	7.21	6.59	6.30	1.24	0.18	4.25	2.26	1.90	2.28	2.71	1.92	5.11	1.93	0.66	0.49	0.68	1.05	1.42	2.11	1.05	0.04	0.00	0.06
17.00	7.20	6.61	6.30	0.25	1.77	3.89	1.75	0.04	4.53	3.50	1.27	0.86	0.80	2.56	1.93	0.71	1.70	0.12	1.65	1.84	0.16	0.92	0.39
18.00	7.21	6.59	6.30	0.00	1.67	1.85	0.66	0.61	2.86	4.51	1.19	3.25	0.72	4.51	2.87	1.75	0.64	0.00	1.94	0.98	0.02	0.98	0.49
19.00	7.20	6.61	6.30	0.00	1.46	4.68	0.11	0.99	0.69	1.17	1.90	4.45	1.22	3.97	0.14	1.27	1.80	0.00	0.91	0.68	0.05	0.45	0.00
20.00	7.20	6.59	6.30	2.31	0.52	4.86	2.14	2.01	4.29	4.27	1.35	2.36	0.82	4.49	0.72	0.00	1.42	0.00	1.54	0.99	0.01	1.10	0.65
21.00	7.21	6.61	6.30	0.00	2.65	2.17	2.73	2.08	2.46	2.47	0.37	2.54	1.97	3.13	1.75	1.68	0.05	1.13	2.56	1.75	0.49	1.35	0.33
22.00	7.20	6.59	6.30	0.00	1.73	4.92	4.09	0.65	3.77	2.12	0.67	1.46	0.72	4.82	0.42	4.03	1.85	1.30	1.06	1.28	0.00	2.39	0.26
23.00	7.21	6.61	6.30	0.00	0.65	2.98	0.49	2.17	3.64	2.58	1.19	2.11	1.12	2.83	0.49	2.45	1.38	1.52	2.46	0.92	0.48	1.85	0.16
24.00	7.20	6.59	6.30	0.49	0.98	5.61	1.34	5.90	3.38	1.02	0.04	5.51	0.75	4.51	3.01	4.13	1.00	0.00	1.58	0.57	0.01	0.00	0.46
25.00	7.20	6.61	6.30	0.00	0.97	2.97	1.19	3.21	3.57	1.74	0.12	3.73	0.00	2.98	1.54	0.68	0.00	0.00	1.99	0.00	0.00	1.39	0.00
26.00	7.21	6.59	6.30	1.75	0.00	5.70	2.77	0.91	2.73	2.79	1.57	2.74	0.01	2.18	0.05	2.93	1.33	0.64	0.29	0.27	0.01	0.51	1.44
27.00	7.20	6.61	6.30	0.49	1.60	4.91	1.75	0.00	4.13	0.20	0.88	4.26	0.51	0.35	1.55	0.33	1.53	0.27	2.30	0.77	0.00	0.24	0.81
28.00	7.21	6.59	6.30	1.85	0.67	5.02	3.94	4.63	3.80	1.33	3.42	2.92	1.93	3.21	2.40	2.52	0.00	0.87	2.36	1.37	0.38	1.77	0.29
29.00	7.20	6.59	6.30	0.00	0.00	3.93	3.42	0.00	1.54	3.14	1.46	3.70	2.65	1.48	0.99	1.12	0.45	1.75	0.59	0.39	0.91	0.65	0.01
30.00	7.20	6.61	6.30	0.00	0.99	5.70	1.60	0.00	4.22	2.10	1.21	2.27	0.00	3.34	1.47	2.71	0.14	0.01	0.72	0.09	0.00	1.04	0.27
31.00	7.21	6.59	6.30	1.71	1.60	3.24	2.45	0.00	3.34	2.44	3.37	4.89	1.48	3.99	1.70	0.80	0.73	1.35	1.26	1.94	0.00	1.19	0.06
32.00	7.20	6.61	6.30	0.06	2.81	1.84	1.99	0.00	0.87	5.19	0.66	3.59	1.22	4.50	1.18	2.71	2.47	0.40	0.48	1.79	1.47	1.90	0.09
33.00	7.21	6.59	6.30	2.54	3.52	4.37	2.10	2.84	1.57	0.99	0.41	3.56	0.82	1.67	0.06	0.66	0.65	0.89	0.08	1.40	0.00	0.49	0.86
34.00	7.20	6.61	6.30	0.00	0.64	4.39	0.00	3.91	2.18	3.46	2.96	4.31	3.18	2.44	0.95	1.57	2.85	0.75	2.12	1.18	0.02	0.52	0.47
