Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.817s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 80.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	5.45	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.21	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.20	6.59	0.00	0.04	0.00	0.82	0.09	1.52	0.18	0.74	1.02	1.55	0.65	0.04	0.04	0.04	0.01	0.20	1.19	0.24	0.00	0.09	0.04
6.00	7.21	6.61	0.04	0.29	0.04	2.92	0.35	2.33	2.00	2.08	2.32	4.98	2.18	0.00	0.00	0.00	0.59	2.80	3.40	1.15	0.04	1.15	0.69
7.00	7.20	6.59	0.00	1.48	0.00	2.77	0.00	2.67	1.21	1.51	0.95	4.33	1.15	1.47	2.23	0.00	0.26	0.54	1.02	0.82	0.00	1.28	0.98
8.00	7.20	6.61	0.28	0.49	1.58	4.27	0.35	2.66	3.72	1.47	1.94	3.76	0.15	0.78	1.59	0.33	1.08	0.00	0.71	1.27	0.06	2.45	0.02
9.00	7.21	6.59	0.06	1.77	2.67	3.58	0.46	1.21	2.06	0.42	0.15	2.25	0.61	1.24	0.05	0.00	0.00	0.26	1.41	1.17	0.01	0.41	0.20
10.00	7.20	6.61	0.00	0.87	0.49	4.07	0.00	1.83	3.63	4.25	1.68	0.94	1.58	2.81	0.37	0.26	0.19	2.81	2.71	1.25	0.52	1.88	0.13
11.00	7.21	6.59	0.26	0.42	2.18	2.72	3.18	1.83	2.13	1.65	0.27	3.19	0.00	1.81	0.91	0.00	0.00	1.52	1.68	0.87	0.12	1.24	0.44
