Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.774s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 80.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.68	6.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.21	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.20	6.59	0.04	2.93	3.21	2.21	0.00	2.66	0.80	0.80	0.21	2.96	0.41	0.71	0.71	0.45	0.28	0.00	1.00	0.00	0.00	0.24	0.68
6.00	7.21	6.61	0.11	0.92	2.24	1.10	0.00	0.52	0.65	0.61	0.66	1.85	0.06	0.75	0.44	1.55	0.69	0.88	1.55	0.39	0.00	0.40	0.52
7.00	7.20	6.59	0.33	0.68	3.93	3.77	0.00	3.52	1.73	3.57	0.54	3.29	0.00	0.82	0.49	0.00	0.07	2.14	2.47	1.73	0.92	0.14	0.05
8.00	7.20	6.61	0.53	1.47	2.63	2.60	0.12	3.98	2.93	1.40	1.14	3.13	0.74	1.91	0.35	0.51	0.24	1.37	1.52	0.84	0.02	0.59	0.31
9.00	7.21	6.59	0.00	4.56	2.90	0.25	1.72	3.57	2.90	2.40	1.86	3.32	0.00	0.88	0.51	0.02	0.27	0.09	1.15	0.98	0.46	1.40	0.06
10.00	7.20	6.61	0.62	4.77	3.29	0.07	1.11	1.08	1.17	1.87	2.36	2.71	1.99	0.48	0.12	0.84	1.10	0.22	3.27	0.21	0.07	0.14	1.35
11.00	7.21	6.59	0.00	1.52	1.20	0.00	0.00	4.26	1.07	0.06	2.47	2.01	1.54	2.39	0.74	1.83	1.91	0.35	1.98	0.24	0.27	0.38	0.00
12.00	7.20	6.61	1.37	0.62	6.94	6.34	0.99	0.21	1.64	4.47	1.33	5.10	0.86	1.04	0.06	1.80	1.47	0.74	3.24	3.11	0.88	1.55	0.00
13.00	7.20	6.59	1.06	2.34	1.94	1.40	1.44	1.91	1.72	0.47	2.32	2.01	2.21	1.13	2.40	1.01	0.46	0.39	2.44	1.50	0.45	0.51	0.00
14.00	7.21	6.61	0.00	1.51	2.67	4.86	0.87	3.20	4.46	3.18	0.69	3.62	0.48	0.00	0.61	1.37	0.97	3.67	2.05	2.08	0.48	0.78	1.93
15.00	7.20	6.59	1.20	3.21	0.00	0.59	0.18	0.68	0.71	0.53	2.52	2.10	1.07	2.48	0.21	1.19	0.88	0.41	1.42	2.23	0.00	1.46	0.72
16.00	7.21	6.59	0.61	1.27	0.00	4.29	1.80	2.01	3.78	2.40	1.27	2.77	1.22	3.83	1.91	2.04	0.13	1.02	1.51	1.35	0.00	0.78	0.00
17.00	7.20	6.61	1.18	0.11	2.70	1.77	0.00	4.36	1.28	1.41	0.65	1.99	0.05	0.00	0.00	0.11	0.62	0.61	1.32	0.98	0.00	0.00	0.57
18.00	7.21	6.59	0.00	0.34	3.19	3.33	2.32	2.53	5.22	0.73	0.53	4.15	0.00	0.00	2.57	1.53	0.51	2.34	2.00	0.87	0.00	1.67	0.01
19.00	7.20	6.61	0.02	1.70	0.14	2.26	0.00	2.56	1.07	0.48	2.05	3.45	0.40	0.41	2.78	0.18	1.07	1.47	0.88	1.71	0.99	0.00	0.01
20.00	7.20	6.59	0.49	1.38	0.60	2.64	1.30	1.25	2.01	4.63	0.53	2.34	0.07	1.81	0.41	1.52	0.00	1.50	2.78	3.36	0.20	0.62	0.19
21.00	7.21	6.61	0.06	0.58	0.00	2.86	0.66	1.74	0.88	1.46	0.92	1.86	1.26	3.29	0.53	0.04	1.38	1.20	2.65	1.17	0.01	0.13	0.87
22.00	7.20	6.59	0.49	0.66	0.49	4.70	0.00	0.93	0.39	0.54	3.10	1.10	0.66	2.39	1.99	0.11	1.13	1.00	3.27	0.55	0.72	0.05	0.75
23.00	7.21	6.61	0.00	3.90	1.97	2.98	1.05	2.44	1.80	0.49	1.13	2.25	0.00	0.21	0.49	0.33	0.00	0.29	2.76	1.64	0.00	0.18	0.06
24.00	7.20	6.59	0.02	0.93	6.29	3.21	0.06	2.00	2.47	1.12	1.31	4.83	0.59	1.30	0.00	0.62	0.37	0.37	2.83	1.90	0.05	2.65	0.31
25.00	7.20	6.61	0.00	2.83	1.78	3.26	0.53	2.57	1.28	2.32	0.65	3.63	0.00	0.08	0.00	0.71	0.85	1.34	0.53	1.70	0.00	0.52	0.00
26.00	7.21	6.59	0.49	4.32	0.00	4.04	0.00	3.79	2.85	2.65	0.61	5.10	2.16	4.85	0.98	0.53	0.51	0.98	1.70	0.49	0.00	0.37	0.01
27.00	7.20	6.61	0.00	1.45	3.43	1.48	0.99	1.30	0.58	2.21	0.25	2.58	1.26	1.86	0.33	0.00	0.60	0.06	1.28	0.71	0.01	0.74	0.00
28.00	7.21	6.59	0.00	1.47	4.70	5.04	1.24	0.46	2.57	3.74	1.31	5.02	1.99	4.10	1.05	0.21	0.00	1.39	2.96	0.34	0.44	0.72	0.34
29.00	7.20	6.59	0.78	2.50	0.49	2.67	2.97	2.16	3.90	0.81	1.22	5.09	2.45	0.97	0.21	1.04	1.08	0.74	2.81	1.17	0.20	2.18	0.00
30.00	7.20	6.61	0.00	2.94	5.69	3.16	1.19	3.30	4.62	1.71	0.64	4.56	0.97	2.17	1.31	0.02	0.67	0.62	2.12	0.93	0.28	0.69	0.12
31.00	7.21	6.59	0.01	2.60	0.97	2.98	1.40	3.34	1.02	0.62	0.29	4.23	0.78	0.64	1.35	0.26	0.89	1.75	2.99	3.21	0.00	0.13	0.19
32.00	7.20	6.61	0.00	1.74	4.31	1.80	0.00	1.42	4.02	2.92	1.28	4.13	1.00	2.08	0.12	0.09	1.48	3.54	2.78	1.04	0.00	1.40	0.00
33.00	7.21	6.59	0.06	3.46	0.00	2.00	0.38	1.93	1.85	1.22	1.58	4.13	0.34	2.00	1.04	0.05	0.05	1.14	2.11	1.97	2.32	0.00	0.40
34.00	7.20	6.61	0.49	3.30	0.77	2.53	1.01	0.82	0.77	2.19	1.59	4.86	0.25	1.65	0.71	0.41	0.00	0.98	2.87	3.29	0.24	0.00	0.99
35.00	7.21	6.59	0.00	1.63	1.51	0.74	0.85	3.06	4.79	1.31	2.32	2.25	0.48	1.40	0.49	0.49	0.00	0.98	0.40	0.78	0.26	0.00	0.04
36.00	7.20	6.61	0.49	1.61	4.83	2.25	0.51	2.80	1.39	0.40	0.72	4.89	0.84	2.67	0.48	0.54	0.11	2.21	1.97	0.60	0.01	0.26	0.33
37.00	7.20	6.59	0.00	2.86	3.38	2.47	0.51	2.79	2.41	2.80	0.99	2.83	0.69	1.08	0.00	0.01	0.46	1.06	2.30	0.62	0.73	1.25	1.22
