Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.422s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00	1.99	0.59	0.25	0.00	0.00	0.00	0.07	0.29	0.26
3.00	0.00	0.00	0.14	0.28	0.00	0.97	0.00	0.00	0.00	2.00	0.99	0.20	0.00	0.00	0.00	1.01	0.80	0.18
4.00	0.00	0.00	0.85	1.98	0.00	0.65	0.00	0.00	0.00	2.00	0.94	0.29	0.00	0.00	0.00	1.12	0.67	0.31
5.00	0.00	0.00	0.80	1.18	0.00	0.12	0.00	0.00	0.00	2.00	0.82	0.28	0.00	0.00	0.00	0.74	1.11	0.32
6.00	0.00	0.00	0.31	1.80	0.00	0.29	0.00	0.00	0.00	2.00	1.78	0.71	0.31	0.21	0.55	0.87	1.10	0.78
7.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	2.00	1.42	0.32	0.39	0.14	0.95	1.15	1.05	0.15
8.00	0.00	0.00	0.25	1.60	0.00	0.04	0.00	0.00	0.00	1.99	1.30	0.27	0.24	0.00	1.06	1.50	0.58	0.31
9.00	0.00	0.00	0.00	1.28	0.00	0.78	0.00	0.00	0.00	2.00	1.53	0.00	0.25	0.27	0.02	0.38	1.86	0.00
10.00	0.00	0.00	0.31	2.13	0.00	1.72	0.00	0.00	0.00	2.00	1.97	0.14	0.34	0.27	0.00	0.55	1.94	0.13
11.00	0.00	0.00	0.69	1.58	0.00	0.35	0.00	0.00	0.00	2.00	1.54	1.21	0.00	0.11	0.00	0.31	1.86	1.22
12.00	0.00	0.00	0.22	0.74	0.00	0.86	0.00	0.00	0.00	2.00	1.63	0.14	0.29	0.87	0.64	0.85	1.26	0.16
13.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	2.00	0.24	0.00	0.00	0.00	0.00	0.78	1.13	0.00
14.00	0.00	0.00	0.60	0.75	0.00	0.49	0.00	0.00	0.00	1.99	1.01	0.02	0.00	0.73	0.00	0.00	0.87	0.09
15.00	0.00	0.00	0.59	1.75	0.00	1.11	0.00	0.00	0.00	2.00	1.35	0.00	0.15	1.70	0.02	1.28	1.32	0.00
16.00	0.00	0.00	0.00	1.97	0.00	0.31	0.00	0.00	0.00	2.00	1.88	0.57	0.00	1.28	1.95	1.91	1.77	0.57
17.00	0.00	0.00	1.39	2.06	0.00	0.07	0.00	0.00	0.00	2.00	1.80	0.35	0.01	1.37	0.00	0.09	0.21	0.35
18.00	0.00	0.00	1.40	1.12	0.00	0.54	0.00	0.00	0.00	2.00	1.01	0.28	0.02	0.52	0.00	0.00	1.52	0.28
19.00	0.00	0.00	1.90	1.39	0.00	0.85	0.00	0.00	0.00	2.00	1.00	0.15	0.01	0.26	0.00	0.00	0.00	0.15
20.00	0.00	0.00	0.61	1.52	0.00	0.00	0.00	0.00	0.00	1.99	1.63	0.00	0.13	0.74	0.00	0.13	1.65	0.00
21.00	0.00	0.00	1.06	1.40	0.00	0.19	0.00	0.00	0.00	2.00	1.53	0.04	0.00	0.00	0.40	2.74	1.41	0.07
22.00	0.00	0.00	0.14	1.68	0.00	0.09	0.00	0.00	0.00	2.00	1.30	0.11	0.00	0.00	0.00	0.21	0.92	0.00
23.00	0.00	0.00	1.10	1.85	0.00	0.21	0.00	0.00	0.00	2.00	1.73	0.26	0.00	0.29	1.04	1.51	0.91	0.27
24.00	0.00	0.00	0.00	0.89	0.00	0.33	0.00	0.00	0.00	2.00	0.69	0.00	0.42	0.00	0.20	1.13	0.73	0.00
25.00	0.00	0.00	0.06	1.94	0.00	0.00	0.00	0.00	0.00	2.00	1.87	0.00	0.00	0.57	0.00	0.20	1.79	0.00
26.00	0.00	0.00	0.00	1.27	0.00	0.73	0.00	0.00	0.00	1.99	1.77	0.11	0.25	0.00	0.48	1.08	0.31	0.08
27.00	0.00	0.00	0.00	1.63	0.00	0.29	0.00	0.00	0.00	2.00	1.42	0.00	0.24	0.58	1.61	1.94	0.48	0.00
28.00	0.00	0.00	0.34	1.20	0.00	0.31	0.00	0.00	0.00	2.00	2.13	0.25	0.00	0.32	1.72	1.77	1.83	0.25
29.00	0.00	0.00	0.52	0.27	0.00	0.13	0.00	0.00	0.00	2.00	0.33	0.07	0.11	0.41	0.37	1.32	1.00	0.05
30.00	0.00	0.00	0.00	1.34	0.00	0.65	0.00	0.00	0.00	2.00	0.32	1.19	0.00	0.21	0.00	0.18	0.95	0.89
31.00	0.00	0.00	0.85	0.93	0.00	1.47	0.00	0.00	0.00	2.00	1.75	1.02	0.00	0.79	0.00	1.37	0.92	0.13
32.00	0.00	0.00	0.47	1.99	0.00	1.37	0.00	0.00	0.00	1.99	1.79	0.20	0.65	0.40	0.41	1.67	1.41	0.15
33.00	0.00	0.00	0.78	0.97	0.00	0.00	0.00	0.00	0.00	2.00	1.15	0.65	0.06	1.45	0.49	1.17	1.05	0.58
34.00	0.00	0.00	0.00	0.72	0.00	0.00	0.00	0.00	0.00	2.00	0.25	0.29	0.00	0.00	0.00	0.57	0.21	0.32
35.00	0.00	0.00	0.91	1.64	0.00	0.11	0.00	0.00	0.00	2.00	1.22	0.01	0.82	0.12	0.69	1.38	0.78	0.00
36.00	0.00	0.00	1.15	2.07	0.00	0.00	0.00	0.00	0.00	2.00	0.21	0.29	0.62	0.00	0.22	0.68	0.06	0.31
37.00	0.00	0.00	0.66	0.79	0.00	0.00	0.00	0.00	0.00	2.00	0.66	0.26	0.11	1.27	0.09	0.11	1.22	0.15
38.00	0.00	0.00	1.85	2.08	0.00	0.31	0.00	0.00	0.00	1.99	1.63	0.27	0.14	0.31	0.01	1.10	1.28	0.28
39.00	0.00	0.00	0.69	1.04	0.00	0.00	0.00	0.00	0.00	2.00	0.59	0.18	0.00	0.62	1.04	0.92	0.89	0.14
