Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.310s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	1.47	0.00	0.00	0.00	1.98	1.53	0.00	0.00
3.00	1.99	2.00	1.78	0.00	2.00	2.00	0.00	0.00
4.00	2.00	2.00	1.99	0.00	2.00	1.99	0.00	1.97
5.00	1.94	2.00	1.93	1.78	2.00	1.93	0.00	0.60
6.00	1.94	2.00	1.98	1.86	2.00	1.99	1.15	0.00
7.00	1.99	1.99	1.83	1.98	2.00	2.00	0.00	0.00
8.00	2.00	2.00	1.90	2.03	1.99	2.00	0.92	0.00
9.00	2.00	2.00	1.91	2.00	2.00	2.00	1.11	0.00
10.00	2.00	2.00	1.94	1.99	2.00	2.00	2.00	0.68
11.00	1.99	2.00	1.94	2.00	2.00	1.99	1.99	1.99
12.00	2.00	2.00	1.94	2.00	2.00	2.00	2.00	2.00
13.00	2.00	1.99	1.98	2.00	2.00	2.00	2.00	2.00
14.00	1.99	2.00	1.99	2.00	1.99	2.00	2.00	1.95
15.00	2.00	1.99	1.99	2.00	2.00	2.00	1.98	1.99
16.00	2.00	2.00	1.98	1.99	2.00	2.00	2.01	2.00
17.00	2.00	2.00	1.99	2.00	2.00	2.00	1.99	2.00
18.00	2.00	1.99	1.98	2.00	2.00	2.00	2.00	2.00
19.00	1.22	2.00	2.00	2.00	2.00	2.00	1.24	2.00
20.00	0.00	2.00	1.98	2.00	1.99	1.99	0.00	2.00
21.00	0.00	1.78	1.75	1.77	2.00	2.00	0.00	1.77
22.00	0.00	2.23	2.21	2.24	2.00	2.00	0.00	2.23
23.00	0.00	2.00	1.98	1.99	2.00	2.00	0.00	2.00
24.00	0.00	2.00	1.95	1.99	2.00	1.99	0.00	2.00
25.00	0.00	1.99	1.98	2.00	2.00	2.01	0.00	2.00
26.00	0.00	2.00	1.98	1.99	1.99	1.99	0.00	2.00
27.00	0.00	2.00	1.99	1.99	2.00	2.00	0.00	2.00
28.00	0.00	2.00	1.99	2.01	2.00	2.00	0.00	1.99
29.00	0.00	2.00	2.00	1.98	2.00	2.00	0.00	2.00
30.00	0.00	1.99	1.99	2.00	2.00	2.00	0.00	2.00
31.00	0.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00
32.00	0.00	2.00	2.00	2.00	1.99	1.99	0.00	2.00
33.00	0.00	2.00	2.00	1.88	2.00	2.00	0.00	2.00
34.00	0.00	2.00	1.98	2.11	2.00	2.00	0.00	2.00
35.00	0.00	2.00	1.98	1.99	2.00	2.00	0.00	1.99
36.00	0.00	1.99	2.00	2.00	2.00	2.00	0.00	2.00
37.00	0.00	2.01	2.00	2.00	2.00	2.00	0.00	2.00
38.00	0.00	1.99	1.99	2.00	1.99	1.99	0.00	2.00
39.00	0.00	2.00	1.97	2.00	2.00	2.00	0.00	2.00
40.00	1.95	1.15	1.87	1.92	2.00	2.00	1.44	1.15
41.00	2.00	2.07	0.91	0.69	2.00	1.94	2.01	0.80
42.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00
43.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00
44.00	1.99	2.00	0.00	0.00	1.99	2.00	2.00	0.00
45.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
46.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
47.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
48.00	2.00	2.00	0.00	0.00	2.00	1.99	1.99	0.00
49.00	2.00	1.99	0.00	0.00	2.00	2.01	2.00	0.00
50.00	1.99	2.00	0.00	0.00	2.00	1.99	2.00	0.00
51.00	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00
52.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
53.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
54.00	2.00	1.99	0.00	0.00	2.00	2.00	1.99	0.00
55.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00
56.00	1.99	2.00	0.00	0.00	2.00	2.00	2.00	0.00
57.00	2.00	2.00	0.00	0.00	1.99	2.00	2.00	0.00
58.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
59.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00
60.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00
61.00	2.00	2.01	0.00	0.00	2.00	1.99	2.00	0.00
62.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00
63.00	1.99	2.00	0.00	0.00	1.99	2.00	2.00	0.00
64.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
65.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
66.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00
67.00	2.00	1.99	0.00	0.00	2.00	1.99	2.00	0.00
68.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
69.00	1.99	2.00	0.00	0.00	1.99	2.00	2.00	0.00
70.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
71.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
72.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00
73.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00
74.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00
75.00	1.99	2.00	0.00	0.00	1.99	2.00	2.00	0.00
76.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
77.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
78.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00
79.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
80.00	2.00	1.99	0.00	0.00	2.00	1.99	2.00	0.00
81.00	1.99	2.00	0.00	0.00	1.99	2.00	2.00	0.00
82.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
83.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
84.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
85.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00
86.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00
87.00	1.87	1.99	0.00	0.00	1.99	2.00	1.88	0.00
88.00	0.00	2.00	0.00	0.00	2.00	2.00	0.00	0.00
89.00	0.00	2.00	0.00	0.00	2.00	2.00	0.00	0.00
90.00	0.00	2.00	0.00	0.00	2.00	2.00	0.00	0.00
91.00	0.00	2.00	0.00	0.00	2.00	2.00	0.00	0.00
92.00	0.00	1.99	0.00	0.00	2.00	2.00	0.00	0.00
