Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.413s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.51	0.00	0.00	0.00	0.00	0.00
3.00	1.93	1.47	1.26	0.00	0.00	0.09	0.06	0.40	2.00	0.00	2.18	0.94	0.08	0.12	0.00	0.00
4.00	2.00	0.91	0.93	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.38	0.60	0.00	0.16	0.00	0.12
5.00	1.14	1.15	0.99	0.00	0.07	0.01	0.05	0.00	2.00	1.48	1.59	0.62	0.00	0.25	0.00	0.05
6.00	2.00	1.91	1.30	0.00	0.69	0.00	0.00	0.06	2.00	1.98	1.64	0.77	0.00	0.01	0.00	0.00
7.00	1.98	1.51	1.97	0.00	0.06	0.00	0.00	0.81	2.00	1.99	1.58	1.52	0.00	0.00	0.00	0.01
8.00	2.01	1.93	1.90	0.00	0.68	0.00	0.00	0.06	1.99	2.00	1.88	0.82	0.00	0.37	0.00	0.00
9.00	2.00	1.11	1.06	0.00	0.44	0.00	0.00	0.00	2.00	1.15	0.64	0.82	0.00	0.00	0.00	0.00
10.00	1.85	2.44	1.30	0.00	0.41	0.00	0.00	0.00	2.00	2.11	1.66	1.17	0.00	0.16	0.00	0.00
11.00	2.00	1.91	1.34	0.00	0.07	0.00	0.07	0.00	2.00	2.01	1.35	0.20	0.00	0.06	0.00	0.07
12.00	2.00	1.99	1.87	0.00	0.29	0.00	0.00	0.00	2.00	1.87	1.74	0.55	0.00	0.00	0.00	0.00
13.00	2.00	1.99	1.93	0.00	0.22	0.00	0.00	0.00	2.00	2.00	1.84	0.11	0.00	0.00	0.00	0.00
14.00	1.65	1.47	1.46	0.00	0.29	0.00	0.00	0.00	1.99	1.67	1.24	1.08	0.00	0.09	0.00	0.11
15.00	2.28	1.50	1.39	0.00	0.74	0.00	0.00	0.00	2.00	1.48	0.48	0.39	0.00	0.00	0.00	0.00
