Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.340s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.04	0.00	0.00	0.00	0.06	1.12	0.95	1.99	0.00	1.00	0.00	0.65	0.00	0.00	0.08
3.00	0.45	0.00	0.00	0.00	0.00	0.28	0.55	2.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00
4.00	0.49	0.12	0.74	0.00	0.27	0.42	1.05	2.00	0.00	0.20	0.00	0.33	0.00	0.74	0.15
5.00	0.13	0.00	1.55	0.00	1.10	0.55	1.08	2.00	0.00	0.47	0.00	0.62	0.00	0.81	0.11
6.00	0.28	0.00	1.64	0.00	0.47	0.00	0.49	2.00	0.00	0.40	0.00	0.28	0.00	0.60	0.13
7.00	0.84	0.00	0.88	0.00	0.00	0.13	1.61	2.00	0.00	0.00	0.00	0.69	0.00	1.15	0.31
8.00	0.99	0.00	0.98	0.00	0.00	0.72	1.91	1.99	0.00	0.00	0.00	1.67	0.00	0.75	0.66
9.00	0.58	0.00	0.72	0.00	0.97	0.00	0.59	2.00	0.00	0.48	0.00	0.87	0.00	2.07	0.66
10.00	2.63	1.28	0.07	0.00	1.91	1.63	1.44	2.00	0.00	0.11	0.00	1.86	0.00	1.80	0.01
11.00	0.69	0.49	2.53	0.00	0.53	0.60	1.40	2.00	0.00	0.57	0.00	1.34	0.00	1.79	0.00
12.00	0.00	0.18	1.13	0.00	0.79	0.07	1.17	2.00	0.00	0.47	0.00	0.68	0.00	1.70	0.39
13.00	0.13	0.00	0.14	0.00	0.00	0.00	0.53	2.00	0.00	0.98	0.46	1.33	0.00	1.06	1.31
14.00	0.00	0.00	0.95	0.00	0.31	0.00	1.13	1.99	0.00	0.21	0.31	0.31	0.00	0.22	0.31
15.00	0.26	0.59	0.53	0.00	0.45	0.59	1.11	2.00	0.00	0.09	1.06	1.35	0.00	1.14	0.09
16.00	0.00	0.91	1.19	0.00	0.00	1.26	1.06	2.00	0.00	0.58	0.75	0.97	0.00	0.09	0.09
17.00	0.09	0.00	0.75	0.00	0.00	0.27	0.80	2.00	0.00	0.60	0.15	0.16	0.00	1.07	0.11
18.00	0.98	0.00	0.93	0.00	0.34	0.00	0.62	2.00	0.00	1.05	0.09	0.91	0.00	0.85	1.19
19.00	0.31	0.00	1.84	0.00	1.14	0.00	1.21	2.00	0.00	1.00	0.00	0.28	0.00	1.35	0.00
