Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.405s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	1.55	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00
3.00	1.44	1.98	1.10	0.00	1.34	2.00	0.14	1.65	1.70	0.35
4.00	1.52	1.94	0.44	1.21	0.02	2.00	1.94	1.94	0.47	1.32
5.00	1.32	1.35	1.57	0.33	0.04	2.00	1.37	0.34	0.38	0.20
6.00	1.73	1.63	0.47	0.60	0.00	2.00	1.85	1.05	0.58	0.00
7.00	1.99	1.90	2.10	0.31	0.00	2.00	1.99	0.28	0.00	0.00
8.00	2.00	1.92	1.97	0.00	0.00	1.99	2.00	0.00	0.27	0.00
9.00	1.87	1.68	1.47	1.12	0.34	2.00	1.91	2.41	0.18	0.00
10.00	1.92	1.42	1.21	0.31	0.00	2.00	1.87	0.94	0.14	0.07
11.00	1.99	1.92	1.63	0.00	0.07	2.00	1.65	1.14	0.21	1.28
12.00	1.99	1.99	1.88	0.04	0.00	2.00	1.78	2.03	0.00	0.00
13.00	2.00	1.92	1.25	0.27	0.22	2.00	1.93	1.30	0.47	0.00
14.00	2.00	2.00	1.93	0.00	0.34	1.99	2.00	0.00	0.88	0.00
15.00	2.00	2.00	1.71	1.46	1.00	2.00	2.00	0.71	1.48	0.00
16.00	1.91	1.79	1.20	1.40	0.67	2.00	1.87	0.37	1.60	0.04
17.00	2.00	1.95	1.45	1.18	0.00	2.00	1.98	1.24	0.00	0.31
18.00	2.00	2.00	1.91	0.54	0.00	2.00	1.95	0.00	0.40	0.00
19.00	1.99	1.91	1.77	0.00	0.00	2.00	1.99	0.00	0.00	0.00
20.00	2.00	1.98	1.75	0.98	0.85	1.99	2.01	1.60	1.02	0.25
21.00	1.73	1.63	0.95	0.48	0.09	2.00	1.34	0.46	0.32	0.31
22.00	2.00	1.98	1.31	0.29	0.00	2.00	1.86	1.51	0.33	0.09
23.00	2.00	1.91	1.79	0.20	0.00	2.00	2.00	1.66	0.25	0.00
24.00	2.00	1.85	1.79	0.14	0.49	2.00	1.98	1.73	0.00	0.00
25.00	2.00	1.92	0.18	0.00	0.00	2.00	1.75	0.71	0.00	0.00
26.00	1.99	2.00	1.30	0.35	0.13	1.99	1.87	1.20	0.32	0.00
27.00	2.00	1.93	0.48	0.47	0.49	2.00	0.94	1.88	0.18	0.01
28.00	1.99	1.99	1.98	1.17	0.13	2.00	2.00	1.48	0.08	0.01
29.00	2.00	2.00	1.74	0.35	0.25	2.00	2.00	0.00	0.31	0.00
30.00	1.99	1.88	1.68	0.61	0.20	2.00	1.92	0.31	0.38	0.00
31.00	1.99	2.00	1.75	0.31	0.00	2.00	1.90	1.94	0.00	0.00
32.00	2.00	1.99	2.13	0.00	0.00	1.99	2.00	2.06	0.00	0.00
33.00	1.99	2.00	1.87	0.19	0.08	2.00	2.00	0.87	1.40	0.08
34.00	2.00	1.87	1.73	0.27	0.00	2.00	2.00	0.19	0.18	0.00
35.00	2.00	1.90	1.80	0.00	0.00	2.00	2.00	0.00	1.67	0.00
36.00	2.00	2.00	2.05	2.10	0.00	2.00	2.00	3.06	1.71	0.00
37.00	2.00	2.00	1.94	1.86	0.31	2.00	1.99	2.00	1.84	0.00
38.00	1.99	1.99	1.83	1.83	0.57	1.99	1.97	1.77	1.77	0.12
39.00	2.00	1.93	1.34	1.24	1.22	2.00	2.04	0.12	1.17	0.00
40.00	1.99	1.77	1.63	1.74	0.66	2.00	1.81	0.61	1.21	0.00
41.00	2.00	1.94	1.79	1.32	0.22	2.00	1.91	1.94	0.95	0.00
42.00	2.00	2.06	2.06	0.18	0.33	2.00	2.00	0.94	0.05	0.00
43.00	2.00	1.95	1.72	2.26	0.19	2.00	2.00	2.78	0.75	0.18
44.00	1.99	1.78	1.83	1.34	0.00	1.99	2.00	1.00	1.15	0.22
45.00	1.99	1.99	1.77	1.20	0.53	2.00	1.84	1.31	0.57	0.20
46.00	2.01	2.00	1.63	0.35	0.16	2.00	2.12	0.51	0.29	0.41
47.00	2.00	1.85	1.26	0.84	0.00	2.00	2.00	1.54	0.54	0.31
48.00	2.00	2.10	1.90	0.53	0.31	2.00	1.81	0.00	1.83	0.00
49.00	1.99	1.99	1.90	0.34	0.47	2.00	2.18	0.71	1.34	0.00
50.00	1.99	2.00	1.88	1.24	0.00	2.00	2.00	1.66	0.00	0.00
51.00	2.00	2.00	1.99	0.41	0.14	1.99	1.88	0.40	0.92	0.00
52.00	2.00	2.00	1.92	0.31	0.00	2.00	1.92	0.93	0.00	0.00
53.00	2.00	2.00	1.92	1.18	0.00	2.00	1.97	1.48	0.91	0.80
54.00	1.99	1.88	1.74	0.06	0.01	2.00	1.90	1.78	0.44	0.02
55.00	2.01	1.97	1.87	1.15	0.07	2.00	1.98	1.95	0.54	0.58
56.00	1.99	1.95	1.61	1.63	0.25	2.00	1.97	1.66	0.65	0.00
57.00	1.90	1.65	1.64	0.64	0.09	1.99	1.98	1.72	0.53	0.00
58.00	2.03	2.00	1.32	0.00	0.00	2.00	1.83	1.00	0.00	0.72
59.00	2.00	2.01	2.01	0.00	0.00	2.00	2.00	1.71	0.52	0.99
60.00	2.00	2.00	1.84	0.85	0.00	2.00	1.92	1.73	0.45	0.20
61.00	2.00	1.98	1.80	0.05	0.02	2.00	1.88	1.81	0.05	1.86
62.00	1.91	1.64	1.37	0.27	0.00	2.00	1.92	0.35	0.40	0.02
63.00	2.08	1.98	1.99	1.38	0.88	1.99	1.91	0.81	0.05	0.00
64.00	2.00	1.95	1.99	0.11	0.00	2.00	2.00	0.57	1.87	0.00
65.00	1.99	1.97	1.83	0.74	0.07	2.00	1.98	0.00	1.72	0.00
66.00	2.01	2.03	1.15	0.84	0.18	2.00	1.94	1.39	0.61	0.00
67.00	1.99	1.79	1.27	0.81	0.05	2.00	1.99	0.42	0.73	0.00
68.00	2.01	2.07	0.91	0.00	0.00	2.00	1.85	1.17	0.00	0.00
69.00	1.99	2.00	2.23	0.13	0.02	1.99	2.00	1.72	1.24	0.00
70.00	2.00	1.72	1.65	0.71	0.00	2.00	1.81	1.58	0.00	0.00
71.00	2.00	2.00	1.90	0.07	0.07	2.00	2.00	0.74	1.00	0.00
72.00	2.00	1.99	1.78	0.00	0.00	2.00	1.98	0.27	1.75	0.46
73.00	1.92	1.95	1.59	0.86	0.40	2.00	1.95	0.85	0.75	0.34
74.00	2.03	2.01	1.98	0.82	0.05	2.00	1.99	0.81	0.92	0.61
75.00	1.98	1.86	1.50	0.05	0.00	1.99	1.98	0.00	1.60	0.00
76.00	2.00	2.03	1.86	1.59	0.00	2.00	2.05	0.82	1.79	0.00
77.00	1.99	1.99	1.72	0.09	0.00	2.00	2.00	1.85	1.71	0.00
78.00	2.00	1.99	1.92	0.40	0.29	2.00	1.99	1.48	0.45	0.05
79.00	1.79	1.77	1.77	0.00	0.00	2.00	1.80	1.71	0.31	0.00
80.00	1.87	1.95	0.84	0.21	0.13	2.00	1.50	0.81	0.27	0.11
81.00	1.99	1.98	1.90	0.20	0.00	1.99	2.00	1.10	0.61	0.00
82.00	2.00	2.00	1.99	0.45	0.00	2.00	2.00	2.00	0.00	0.20
83.00	2.00	2.00	1.73	0.37	0.00	2.00	1.93	1.02	1.07	0.00
84.00	1.86	1.59	1.59	0.12	0.00	2.00	1.73	0.19	0.41	0.98
85.00	2.04	2.00	2.01	1.21	0.08	2.00	2.03	1.71	1.55	0.24
86.00	2.04	1.90	1.86	0.41	0.08	2.00	1.95	1.78	0.48	0.38
87.00	1.86	1.07	1.94	0.00	0.00	1.99	2.00	0.99	0.00	0.00
88.00	2.00	1.87	1.98	0.45	0.07	2.00	2.00	1.40	0.18	0.31
89.00	2.00	2.00	1.94	0.69	0.00	2.00	2.00	0.68	1.54	0.00
90.00	1.97	1.98	1.53	0.79	0.26	2.00	1.84	0.73	0.99	0.26
91.00	2.04	1.95	1.66	1.40	0.07	2.00	2.03	1.90	0.09	0.00
92.00	1.98	1.83	1.52	0.39	0.32	2.00	2.00	0.37	0.00	0.57
93.00	1.78	1.87	1.45	0.04	0.00	1.99	1.77	0.92	0.00	0.00
94.00	1.95	1.97	1.31	0.40	0.07	2.00	1.95	0.00	0.00	0.00
95.00	2.00	2.00	1.92	0.33	0.53	2.00	2.00	0.00	0.75	0.00
96.00	1.98	1.94	1.91	0.26	1.51	2.00	1.99	1.26	1.57	0.00
97.00	2.01	2.06	1.97	1.44	1.44	2.00	1.99	2.10	1.90	0.29
98.00	2.00	1.99	1.52	1.00	0.72	2.00	1.81	0.87	1.51	0.00
99.00	1.99	1.94	1.70	1.11	0.11	2.00	1.79	0.00	1.26	0.00
100.00	2.00	1.38	1.53	1.85	0.33	1.99	1.90	0.62	0.12	0.00
101.00	2.00	1.97	1.67	0.08	0.00	2.00	1.55	1.28	0.00	0.00
102.00	2.00	1.99	1.86	1.07	0.00	2.00	1.94	1.33	0.45	0.58
103.00	2.00	2.00	2.00	0.00	0.00	2.00	2.00	0.00	0.31	0.18
104.00	2.00	1.54	1.83	0.39	0.00	2.00	1.95	0.00	0.99	0.00
105.00	1.99	1.88	1.92	0.66	0.67	2.00	2.00	0.31	0.04	0.00
106.00	2.00	1.97	1.81	0.97	0.87	1.99	1.99	0.47	0.19	0.72
107.00	1.79	1.67	1.99	1.70	0.00	2.00	2.00	0.61	0.00	0.00
108.00	2.00	2.00	0.69	0.65	0.20	2.00	2.00	0.31	0.28	0.00
109.00	2.00	1.74	2.11	1.44	0.00	2.00	1.99	0.80	0.94	0.00
110.00	2.00	2.00	1.90	1.66	0.14	2.00	2.01	0.31	0.21	0.29
111.00	2.00	1.67	1.80	0.00	0.39	2.00	1.99	0.00	1.81	0.00
112.00	1.99	1.83	1.64	1.58	0.37	1.99	2.00	0.44	0.26	0.00
113.00	1.92	1.80	1.66	0.47	0.00	2.00	1.58	1.88	0.32	0.61
114.00	2.00	2.00	1.75	0.52	0.01	2.00	2.00	1.97	1.67	0.68
