Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.359s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	1.68	1.59	0.00	0.00	0.00	1.98	1.65	0.00	1.22	0.00	0.00
3.00	0.00	1.83	1.81	0.00	1.60	0.00	2.00	1.99	0.00	1.70	0.00	0.00
4.00	1.44	1.51	1.34	0.00	1.53	1.21	2.00	1.40	0.00	1.04	0.18	0.97
5.00	0.13	1.46	1.77	0.00	0.49	1.57	2.00	1.35	0.78	0.95	0.51	0.91
6.00	0.00	1.78	1.67	0.00	1.51	1.71	2.00	1.31	0.12	1.78	0.57	0.98
7.00	0.00	1.64	1.28	0.00	1.20	1.25	2.00	1.88	0.01	1.99	0.00	1.45
8.00	0.58	1.02	1.65	0.00	0.75	1.70	1.99	1.79	0.77	1.18	0.55	0.91
9.00	0.00	1.21	1.50	0.00	0.00	1.37	2.00	1.93	0.00	0.95	0.37	0.27
10.00	0.21	1.63	1.57	0.00	0.74	1.32	2.00	1.71	0.00	0.45	0.81	0.87
11.00	0.31	1.42	1.66	0.00	1.58	1.11	2.00	1.14	0.20	1.65	0.00	0.68
12.00	0.61	1.02	1.72	0.00	1.19	2.03	2.00	1.97	0.74	1.72	0.77	0.78
13.00	1.40	1.72	1.78	0.00	1.25	1.22	2.00	0.74	0.29	0.47	0.53	0.54
14.00	1.20	1.21	1.74	0.00	0.93	1.35	1.99	1.11	0.24	1.13	0.37	1.14
15.00	0.71	1.06	1.71	0.00	1.66	1.83	2.00	2.08	0.02	0.94	0.91	1.72
16.00	0.08	0.72	1.39	0.00	1.00	1.10	2.00	1.40	0.53	1.61	0.77	1.04
17.00	0.55	1.01	0.91	0.00	1.13	1.48	2.00	1.35	0.57	1.45	0.04	0.77
18.00	0.47	1.47	1.54	0.00	0.25	1.83	2.00	1.39	0.09	1.26	0.25	0.15
19.00	0.54	1.20	1.24	0.00	0.99	1.28	2.00	0.93	0.58	0.80	0.26	0.06
