Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.255s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	1.33	0.00	0.00
3.00	0.00	0.00	0.00	1.31	0.00	2.00	1.87	2.00	0.00	1.81
4.00	0.00	0.00	0.14	1.48	0.55	2.00	2.00	1.88	0.00	1.66
5.00	0.00	1.80	1.71	1.21	0.00	2.00	2.01	1.54	1.18	0.16
6.00	1.75	1.90	1.75	0.62	0.00	2.00	2.01	1.63	1.41	1.00
7.00	2.00	2.01	1.94	0.28	0.00	2.00	1.73	1.53	0.21	0.00
8.00	2.00	1.99	0.31	0.81	0.00	1.99	2.05	1.28	0.40	0.00
9.00	2.00	1.26	0.00	0.81	0.28	2.00	2.00	1.80	0.41	0.00
10.00	2.00	1.54	0.60	1.22	1.04	2.00	2.00	1.31	1.30	0.72
11.00	2.00	1.64	1.22	0.54	0.00	2.00	1.71	1.66	0.21	0.51
12.00	2.00	1.93	1.86	0.00	0.00	2.00	2.00	1.83	0.87	0.00
13.00	2.00	1.99	1.95	1.41	0.00	2.00	1.95	1.40	0.54	0.13
14.00	1.99	1.73	1.58	0.49	0.00	1.99	0.48	0.57	0.52	0.00
15.00	1.90	1.66	1.44	0.51	0.28	2.00	2.08	1.31	0.66	0.02
16.00	2.00	2.03	0.31	0.71	0.22	2.00	1.93	1.95	0.21	0.00
17.00	2.00	1.85	0.67	0.00	0.00	2.00	1.66	1.70	1.64	1.18
18.00	1.98	1.98	1.66	0.00	0.13	2.00	2.14	1.98	0.67	0.00
19.00	2.03	2.01	0.61	1.07	0.14	2.00	2.00	1.51	0.02	0.00
20.00	1.99	2.00	0.61	1.64	1.24	1.99	2.00	1.81	1.47	0.04
21.00	2.00	2.00	1.98	1.33	0.95	2.00	2.00	1.97	1.71	0.27
22.00	2.00	2.00	1.93	0.98	0.00	2.00	1.94	1.66	0.80	0.00
23.00	2.00	2.00	1.21	0.29	0.00	2.00	1.93	1.83	0.49	0.00
24.00	1.34	1.94	1.73	1.35	0.14	2.00	1.98	1.81	1.21	0.92
25.00	2.12	1.99	2.00	0.01	0.00	2.00	1.99	1.70	0.94	0.94
26.00	1.99	2.00	2.00	0.27	0.00	1.99	1.97	1.91	0.27	0.00
27.00	2.00	1.80	1.47	1.17	0.12	2.00	1.95	1.24	0.00	0.00
28.00	2.00	1.64	1.74	0.00	0.00	2.00	1.71	1.30	0.81	0.18
29.00	1.78	1.63	1.61	1.72	0.09	2.00	2.00	1.95	0.40	0.21
30.00	1.99	1.75	1.66	0.24	0.00	2.00	1.93	1.84	0.33	0.00
31.00	2.00	1.93	1.74	1.17	1.28	2.00	1.90	1.58	1.31	0.00
32.00	2.00	2.00	1.02	0.41	0.00	1.99	1.46	0.44	0.41	0.00
33.00	2.00	1.84	0.73	0.66	0.00	2.00	2.00	2.04	0.98	0.00
34.00	2.00	1.95	0.41	1.11	0.07	2.00	1.85	1.20	0.00	0.01
35.00	1.99	1.99	0.94	0.14	0.00	2.00	2.00	1.42	0.00	0.21
36.00	1.85	1.75	0.33	0.08	0.00	2.00	1.59	1.40	0.25	0.06
37.00	1.98	2.00	0.00	0.00	0.00	2.00	1.94	1.86	0.00	0.00
38.00	1.99	2.00	1.90	1.00	0.00	1.99	2.07	1.73	0.97	0.00
39.00	1.80	1.64	1.20	0.18	0.34	2.00	1.64	1.12	1.38	0.00
40.00	2.08	1.68	1.07	0.00	0.00	2.00	1.95	0.97	1.01	0.00
41.00	2.00	1.83	1.54	1.46	0.00	2.00	1.97	1.91	1.60	0.18
42.00	2.00	2.00	0.00	0.00	0.00	2.00	1.87	1.57	1.57	0.00
43.00	1.99	1.95	1.59	1.01	0.92	2.00	1.99	1.84	1.37	0.29
44.00	1.99	2.01	2.36	1.79	0.00	1.99	2.00	1.99	1.80	0.72
45.00	2.00	1.91	1.85	1.67	1.14	2.00	1.97	1.74	1.73	0.13
46.00	2.00	1.71	1.75	1.10	1.67	2.00	1.94	1.80	1.11	0.31
47.00	1.99	2.00	0.82	1.50	0.92	2.00	2.00	1.98	1.42	0.54
48.00	2.00	1.74	0.64	0.57	0.67	2.00	1.86	1.42	0.65	0.99
49.00	1.97	1.90	2.16	0.00	0.09	2.00	1.99	1.88	0.80	0.00
50.00	2.01	1.99	0.18	1.78	0.00	2.00	2.04	2.00	0.55	0.02
51.00	2.00	2.03	1.11	0.22	0.41	1.99	1.79	1.07	0.25	0.00
52.00	2.00	1.91	0.86	0.22	0.00	2.00	2.00	1.11	0.00	0.00
53.00	2.00	1.99	1.24	1.68	0.00	2.00	1.99	1.99	1.70	0.31
54.00	2.00	2.00	0.00	1.75	0.00	2.00	2.01	1.97	1.73	0.00
55.00	2.00	1.94	0.89	1.17	0.00	2.00	1.98	1.80	0.65	0.00
56.00	2.00	1.66	1.25	1.40	0.55	2.00	1.99	1.92	1.18	0.40
57.00	1.99	2.19	2.08	1.44	0.00	1.99	1.95	1.92	1.42	0.00
58.00	2.00	1.81	1.17	1.54	0.31	2.00	2.01	1.35	0.00	0.00
59.00	2.00	1.71	1.01	0.01	0.29	2.00	1.97	1.66	0.58	0.02
60.00	2.00	1.94	1.10	0.00	0.00	2.00	1.98	1.68	0.61	0.00
61.00	1.98	1.95	0.29	0.18	0.00	2.00	1.94	1.74	0.16	0.00
62.00	1.74	1.42	0.33	0.00	0.00	2.00	1.61	1.84	0.21	0.00
63.00	1.92	1.95	0.00	1.37	0.28	1.99	2.01	1.18	0.73	0.00
64.00	2.00	1.92	0.41	1.05	0.85	2.00	1.94	2.18	1.45	0.85
65.00	2.00	2.00	1.97	1.41	0.00	2.00	1.99	1.97	1.80	0.00
66.00	2.00	1.80	1.52	0.40	0.29	2.00	2.01	1.87	0.57	0.25
67.00	1.99	1.57	0.84	0.00	0.05	2.00	1.58	1.08	0.39	0.00
68.00	1.98	1.75	1.70	0.87	0.34	2.00	2.01	0.94	0.49	0.15
69.00	1.85	1.88	1.87	1.40	0.00	1.99	1.99	1.53	0.46	0.00
70.00	2.14	1.83	1.20	0.00	0.00	2.00	1.80	0.91	0.04	0.00
71.00	1.99	1.91	1.27	1.05	0.00	2.00	2.01	1.64	1.27	0.00
72.00	2.00	1.75	0.00	0.00	0.00	2.00	1.93	1.42	1.46	0.00
73.00	1.99	1.90	0.72	0.44	0.16	2.00	1.81	1.15	0.11	0.00
74.00	2.01	2.01	1.17	0.20	0.20	2.00	1.58	1.04	0.14	0.00
75.00	1.99	1.87	1.39	0.00	0.00	1.99	2.00	1.47	0.00	0.00
76.00	2.00	1.98	0.00	0.00	0.00	2.00	1.98	1.85	0.00	0.00
77.00	1.93	1.64	0.92	0.15	0.00	2.00	1.80	1.45	0.09	0.12
78.00	2.03	1.85	1.37	1.27	0.60	2.00	2.03	0.85	1.32	0.00
79.00	2.00	1.99	1.44	0.99	0.09	2.00	1.97	1.57	1.17	0.35
80.00	1.99	2.00	0.98	0.47	0.00	2.00	1.73	1.38	0.67	0.00
81.00	1.92	1.99	0.81	0.94	0.86	1.99	2.00	1.34	0.01	0.22
82.00	1.99	1.71	0.31	0.00	0.00	2.00	1.87	0.11	0.88	0.00
83.00	2.01	1.64	0.31	0.61	0.00	2.00	2.03	1.21	1.19	0.93
84.00	1.92	1.92	0.00	1.87	0.41	2.00	2.00	1.53	1.53	0.07
85.00	2.00	2.00	0.00	1.80	0.00	2.00	1.99	1.85	1.85	1.75
86.00	1.80	1.70	1.35	0.37	0.00	2.00	1.58	1.07	1.04	0.37
87.00	1.90	1.65	1.57	0.97	0.42	1.99	1.91	0.89	1.51	0.27
88.00	1.99	1.98	1.91	0.71	0.37	2.00	2.01	1.45	0.45	0.13
89.00	2.01	1.88	1.45	0.72	0.51	2.00	1.97	0.34	0.08	0.00
90.00	2.00	2.06	1.78	0.07	0.00	2.00	1.75	0.74	0.75	0.11
91.00	2.00	1.63	0.00	0.19	0.00	2.00	1.99	1.21	1.21	0.08
92.00	1.99	2.14	1.80	1.12	0.31	2.00	2.00	1.79	0.47	0.11
93.00	1.99	0.80	0.66	1.41	0.42	1.99	1.93	1.02	1.06	0.00
94.00	2.00	1.71	1.42	0.55	0.00	2.00	1.72	1.55	0.72	0.00
95.00	1.54	1.88	0.00	0.73	0.00	2.00	1.46	1.27	0.93	0.00
96.00	1.97	1.90	0.00	2.57	0.00	2.00	2.07	2.05	1.79	0.00
97.00	2.00	2.00	1.85	1.46	1.00	2.00	2.00	1.66	1.47	0.07
98.00	1.98	1.98	1.00	0.12	0.00	2.00	1.93	1.94	0.53	0.25
99.00	1.85	1.78	0.61	0.42	0.00	2.00	1.77	1.85	0.31	0.00
100.00	2.00	1.75	0.99	0.48	0.00	1.99	2.00	1.68	0.52	0.32
101.00	2.00	1.99	0.00	0.72	0.31	2.00	2.00	1.90	0.31	0.21
102.00	2.00	1.87	0.00	1.08	0.05	2.00	2.00	1.90	0.61	0.31
103.00	1.99	1.90	1.99	0.66	0.08	2.00	2.00	1.41	0.42	0.06
104.00	2.01	1.91	0.99	0.00	0.00	2.00	1.92	1.20	0.20	0.00
105.00	1.99	2.00	0.92	0.00	0.00	2.00	1.97	1.26	0.00	0.00
106.00	1.98	1.74	0.00	0.52	0.32	1.99	1.99	2.01	0.86	0.61
107.00	2.00	2.00	1.31	0.52	0.00	2.00	2.00	1.98	2.00	0.00
108.00	2.00	2.00	0.60	0.77	0.00	2.00	2.00	1.01	0.64	0.16
109.00	1.99	1.55	0.11	0.14	0.00	2.00	1.79	2.12	0.68	0.00
110.00	1.99	2.03	0.00	0.12	0.00	2.00	2.04	1.79	1.12	0.12
111.00	2.01	1.88	1.41	1.93	0.00	2.00	2.00	1.75	0.19	1.75
112.00	1.99	0.58	0.15	1.88	0.24	1.99	1.95	1.90	1.88	0.18
113.00	1.87	1.45	1.95	0.44	0.00	2.00	1.84	1.70	0.52	0.00
114.00	1.97	1.95	1.55	1.00	0.00	2.00	1.22	1.63	0.48	0.00
115.00	1.97	1.98	1.88	0.02	0.00	2.00	1.74	0.32	0.09	0.49
116.00	2.01	1.98	0.00	1.27	0.00	2.00	1.91	1.58	1.33	1.17
117.00	1.94	1.99	0.73	1.63	0.25	2.00	1.75	1.74	0.81	1.51
118.00	1.99	2.00	1.94	1.68	0.04	1.99	2.00	1.95	1.39	0.00
119.00	1.90	1.71	1.77	0.58	0.00	2.00	1.93	1.73	0.73	0.52
120.00	2.00	1.99	1.94	0.68	1.10	2.00	1.99	1.65	0.46	0.01
121.00	2.00	2.01	1.93	1.38	0.61	2.00	1.68	1.54	0.52	0.53
122.00	2.00	1.68	1.39	1.42	0.09	2.00	1.94	1.45	0.02	0.02
123.00	1.93	1.95	0.84	0.00	0.00	2.00	1.99	1.46	0.27	0.00
124.00	1.52	1.22	0.37	0.07	0.00	1.99	1.67	0.99	0.22	0.02
125.00	1.88	1.90	2.13	0.81	0.00	2.00	1.98	1.22	0.05	0.00
126.00	2.00	2.00	2.01	1.73	0.00	2.00	2.00	1.92	0.00	0.31
127.00	1.93	1.98	1.48	0.99	0.02	2.00	1.58	1.17	0.24	0.71
128.00	1.83	0.97	0.98	0.38	0.05	2.00	1.58	1.06	0.24	0.18
129.00	1.99	2.36	1.27	0.59	0.01	2.00	1.99	0.93	0.02	0.40
130.00	2.00	1.99	1.99	0.39	0.00	1.99	1.90	2.04	0.08	0.00
131.00	1.78	1.90	1.85	0.60	0.19	2.00	1.78	0.94	0.28	0.15
132.00	1.84	1.86	0.45	0.00	0.00	2.00	2.00	1.33	1.22	0.00
133.00	2.00	1.75	0.77	0.51	0.28	2.00	1.95	1.47	0.86	0.35
134.00	2.00	1.78	1.39	0.60	0.25	2.00	1.92	1.68	0.74	0.00
135.00	2.00	1.99	1.67	1.68	1.28	2.00	1.99	2.01	0.09	0.31
136.00	1.95	1.92	1.60	0.73	0.79	1.99	1.86	1.51	0.25	0.08
137.00	2.04	1.94	1.37	0.28	0.00	2.00	1.78	1.17	0.00	0.00
138.00	1.94	1.86	2.14	2.44	0.00	2.00	1.90	1.40	0.51	0.00
139.00	2.04	1.91	1.79	0.21	0.00	2.00	1.92	1.57	0.26	0.18
140.00	2.00	1.77	1.98	0.41	0.00	2.00	1.80	0.89	0.20	0.00
141.00	2.01	1.93	0.86	0.32	0.01	2.00	1.88	1.79	1.12	0.00
142.00	1.25	1.41	1.59	0.39	0.28	2.00	1.45	1.19	0.67	0.31
143.00	2.13	2.03	2.25	1.48	0.00	1.99	2.05	2.04	2.04	0.00
144.00	2.00	1.98	1.84	1.52	0.26	2.00	1.88	1.33	1.64	0.00
145.00	1.94	1.87	1.86	0.47	0.00	2.00	1.83	1.97	1.06	0.00
146.00	2.05	1.99	0.49	0.60	0.00	2.00	2.05	1.85	0.98	0.07
147.00	2.01	2.01	0.00	1.17	0.74	2.00	1.99	1.72	0.51	0.14
148.00	2.00	2.00	0.89	0.25	0.18	2.00	2.00	2.00	0.49	0.00
149.00	1.99	1.92	1.84	0.57	0.66	1.99	1.98	1.67	0.85	0.00
150.00	2.00	2.00	2.03	1.40	0.00	2.00	2.01	1.97	0.00	0.00
151.00	2.00	1.93	0.53	0.31	0.22	2.00	2.00	1.59	0.13	0.37
152.00	1.88	1.74	0.66	1.46	0.05	2.00	1.86	1.54	0.39	0.07
153.00	1.97	1.97	0.00	0.21	0.00	2.00	2.01	1.72	0.31	0.09
154.00	2.00	1.98	1.88	1.13	0.00	2.00	2.01	1.45	0.85	0.54
155.00	1.98	1.99	1.01	0.71	0.47	1.99	1.87	1.81	0.79	0.00
156.00	2.00	2.00	1.63	1.30	1.18	2.00	1.93	1.84	0.61	0.14
157.00	1.91	1.93	0.68	1.46	0.00	2.00	1.86	1.85	0.48	0.46
158.00	2.00	1.77	0.61	0.53	0.00	2.00	1.45	0.99	0.00	0.00
159.00	2.00	2.00	0.26	0.31	0.00	2.00	1.98	1.51	0.00	0.00
160.00	2.00	1.99	0.72	0.47	0.09	2.00	2.00	1.48	0.37	0.00
161.00	1.99	1.73	1.68	0.18	0.11	1.99	1.97	1.20	0.32	0.57
162.00	1.92	1.74	1.05	1.07	0.24	2.00	1.63	1.74	0.92	0.41
163.00	2.00	2.00	1.37	0.74	0.00	2.00	1.84	0.86	0.79	0.00
164.00	1.99	1.75	0.27	1.41	0.24	2.00	1.84	1.70	1.53	0.02
165.00	2.01	2.01	2.05	0.27	0.00	2.00	1.37	1.95	0.25	0.00
166.00	1.08	1.68	0.16	0.54	0.69	2.00	1.07	1.61	1.68	0.16
167.00	2.07	1.01	0.77	0.35	0.37	1.99	1.98	1.57	0.53	0.00
168.00	2.00	1.93	0.00	0.55	0.00	2.00	1.99	1.55	0.82	0.34
169.00	1.97	0.74	1.65	0.48	0.00	2.00	1.88	1.54	0.40	0.00
170.00	2.00	2.41	2.24	1.12	0.12	2.00	2.00	1.95	0.44	0.22
171.00	2.00	1.94	0.27	0.00	0.00	2.00	1.99	1.53	0.00	0.00
172.00	1.99	1.79	0.55	0.00	0.00	2.00	1.87	0.58	0.00	0.00
173.00	2.00	1.98	1.70	0.59	0.06	1.99	1.92	1.66	0.47	0.00
174.00	1.71	1.70	1.61	0.98	0.00	2.00	1.64	0.92	0.13	0.21
175.00	1.81	1.93	0.38	0.49	0.46	2.00	2.06	2.06	1.08	0.69
176.00	2.13	1.97	0.80	0.06	0.00	2.00	1.97	0.20	0.18	0.16
