Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.421s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	1.98	0.00	0.65	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.25	0.00
3.00	1.98	1.92	1.45	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.27	0.00
4.00	1.97	2.04	1.93	0.00	0.40	0.00	2.00	0.00	1.33	0.00	0.58	0.04
5.00	1.97	1.92	1.74	0.00	0.00	0.00	2.00	0.04	1.13	0.00	0.00	0.00
6.00	1.99	1.95	1.91	0.00	0.71	0.00	2.00	0.00	1.83	0.00	0.71	1.26
7.00	2.00	2.00	1.68	0.00	0.00	0.00	2.00	0.00	2.04	0.00	0.00	0.01
8.00	1.99	2.00	1.98	0.00	0.13	0.00	1.99	0.00	1.74	0.00	0.07	0.00
9.00	2.00	2.00	2.00	0.00	0.07	0.00	2.00	0.00	1.73	0.00	0.08	0.33
10.00	2.00	1.99	1.98	0.00	0.00	0.00	2.00	0.00	1.86	0.00	0.00	0.00
11.00	2.00	2.01	2.00	0.00	0.57	0.00	2.00	0.00	1.98	0.00	0.57	0.44
12.00	2.00	1.99	1.81	0.00	0.08	0.00	2.00	0.00	1.84	0.00	0.08	0.00
13.00	1.98	2.00	0.52	0.00	0.65	0.00	2.00	0.00	1.92	0.00	0.74	0.62
14.00	1.99	2.00	0.00	0.00	0.26	0.00	1.99	0.00	1.86	0.00	0.25	0.04
15.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.62	0.00	0.00	0.00
16.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.61	0.00	0.00	0.00
17.00	2.00	1.24	0.00	0.00	0.15	0.00	2.00	0.00	0.98	0.00	0.15	0.00
18.00	2.00	1.30	0.00	0.00	0.59	0.00	2.00	0.00	1.20	0.00	0.60	0.62
19.00	1.60	1.99	0.00	0.00	1.42	0.00	2.00	0.00	1.72	0.00	1.46	1.39
20.00	1.95	2.00	0.00	0.00	0.47	0.00	1.99	0.00	0.44	0.00	0.51	0.37
