Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.145s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00
3.00	1.85	0.00	0.00	0.62	2.00	0.00	0.00	1.88	0.00
4.00	1.98	1.87	0.08	1.98	2.00	1.88	0.00	2.00	0.00
5.00	1.99	2.00	1.95	1.99	2.00	2.00	0.00	1.88	1.71
6.00	1.99	2.00	2.00	2.00	2.00	2.00	0.00	2.00	1.97
7.00	2.00	1.99	2.00	2.00	2.00	1.98	1.85	2.00	1.95
8.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	1.95
9.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99
10.00	2.00	2.00	2.00	1.99	2.00	1.99	2.00	2.00	1.98
11.00	0.02	2.00	1.98	2.00	2.00	2.00	1.99	2.00	1.95
12.00	0.00	2.00	2.00	2.00	2.00	1.97	2.01	1.99	1.92
13.00	0.00	1.99	2.00	2.00	2.00	1.99	1.99	2.00	1.95
14.00	0.00	2.00	2.00	2.00	1.99	1.99	2.00	2.00	1.99
15.00	0.00	2.00	2.00	2.00	2.00	1.98	2.00	2.00	1.99
16.00	0.00	2.00	1.99	2.00	2.00	1.99	2.00	2.00	1.97
17.00	0.00	2.00	2.00	2.00	2.00	1.99	1.99	2.00	2.00
18.00	0.00	2.00	2.00	1.99	2.00	1.98	2.00	2.00	1.97
